"SAPCE1 Personal consumption expenditures (PCE) by major type of product 1/"
"(millions of current dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","1997","1998","1999","2000","2001","2002","2003","2004","2005"
"01000","Alabama","5","      Furnishings and durable household equipment",2164.5,2271.3,2417.6,2531.2,2544.7,2712.4,2826.3,3065.7,3335.3
"01000","Alabama","6","      Recreational goods and vehicles",1846.5,1934.0,2082.0,2226.5,2238.6,2392.0,2569.3,2846.4,3024.5
"01000","Alabama","7","      Other durable goods",1088.9,1181.7,1302.3,1364.7,1357.7,1464.5,1500.9,1621.4,1732.3
"01000","Alabama","8","    Nondurable goods",20005.5,20305.2,21574.7,23008.1,23877.2,24621.4,26350.1,28347.0,30595.6
"01000","Alabama","9","      Food and beverages purchased for off-premises consumption",7747.3,7866.4,8166.4,8335.8,8794.1,9044.5,9338.2,9686.5,10034.4
"01000","Alabama","10","      Clothing and footwear",3249.7,3418.4,3575.1,3674.7,3678.3,3704.2,3760.6,3959.3,4180.1
"01000","Alabama","11","      Gasoline and other energy goods",2485.3,2165.5,2388.6,3112.5,2915.8,2732.1,3227.4,3813.1,4652.1
"01000","Alabama","12","      Other nondurable goods",6523.0,6855.0,7444.5,7885.2,8489.0,9140.7,10023.9,10888.0,11729.0
"01000","Alabama","13","  Services",47075.4,49497.5,51873.5,54971.2,57323.0,59737.0,62535.6,66096.6,70387.7
"01000","Alabama","14","    Household consumption expenditures (for services)",46261.5,48483.5,50628.5,53594.2,55902.0,58272.9,61194.7,64637.6,68922.7
"01000","Alabama","15","      Housing and utilities",13167.0,13826.6,14515.5,15473.6,16588.3,17133.1,17741.2,18721.4,20101.5
"01000","Alabama","16","      Health care",12481.0,12855.8,13057.6,13704.9,14610.5,15874.1,16615.8,17678.1,19021.3
"01000","Alabama","17","      Transportation services",2272.8,2432.3,2587.1,2667.0,2625.1,2511.6,2639.6,2817.6,2947.9
"01000","Alabama","18","      Recreation services",2839.0,2931.6,3059.0,3121.8,3139.7,3170.0,3304.2,3482.0,3583.8
"01000","Alabama","19","      Food services and accommodations",4278.7,4464.6,4714.8,4874.9,4967.1,5128.9,5494.5,5839.9,6282.4
"01000","Alabama","20","      Financial services and insurance",5026.6,5399.4,5815.8,6434.4,6359.3,6554.4,7039.1,7411.9,7967.9
"01000","Alabama","21","      Other services",6196.3,6573.2,6878.7,7317.5,7612.0,7900.8,8360.3,8686.8,9017.9
"01000","Alabama","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",813.9,1014.0,1245.0,1377.0,1421.0,1464.0,1341.0,1459.0,1465.0
"01000","Alabama","23","      Gross output of nonprofit institutions",6320.0,6804.0,7353.0,7807.0,8183.0,8697.0,8861.0,9642.0,10347.0
"01000","Alabama","24","      Less: Receipts from sales of goods and services by nonprofit institutions",5506.1,5790.0,6108.0,6430.0,6762.0,7233.0,7520.0,8183.0,8882.0
"02000","Alaska","1","Personal consumption expenditures",14205.6,14922.5,15857.8,17079.7,18093.4,19397.3,20522.0,21809.9,23313.9
"02000","Alaska","2","  Goods",5303.7,5470.8,5834.4,6103.6,6283.8,6705.5,7094.5,7583.7,7943.8
"02000","Alaska","3","    Durable goods",1963.6,2090.2,2261.6,2332.3,2443.3,2712.2,2863.6,3054.1,3131.4
"02000","Alaska","4","      Motor vehicles and parts",795.0,871.4,986.6,1033.7,1108.6,1260.7,1292.1,1318.4,1252.1
"02000","Alaska","5","      Furnishings and durable household equipment",376.1,391.1,412.1,430.1,454.2,517.6,551.0,593.0,648.6
"02000","Alaska","6","      Recreational goods and vehicles",557.3,582.9,595.6,598.3,614.4,655.7,723.3,819.1,887.8
"02000","Alaska","7","      Other durable goods",235.2,244.9,267.3,270.2,266.1,278.2,297.1,323.6,342.8
"02000","Alaska","8","    Nondurable goods",3340.1,3380.6,3572.8,3771.3,3840.5,3993.3,4230.9,4529.6,4812.4
"02000","Alaska","9","      Food and beverages purchased for off-premises consumption",1450.0,1512.4,1580.7,1636.3,1689.2,1777.0,1894.4,2009.6,2135.5
"02000","Alaska","10","      Clothing and footwear",515.6,520.8,537.1,540.7,544.8,552.3,570.2,592.8,607.3
"02000","Alaska","11","      Gasoline and other energy goods",432.7,375.7,420.1,534.9,481.4,457.0,501.6,591.8,662.5
"02000","Alaska","12","      Other nondurable goods",941.8,971.6,1034.8,1059.4,1125.1,1207.0,1264.7,1335.4,1407.2
"02000","Alaska","13","  Services",8901.9,9451.6,10023.5,10976.1,11809.6,12691.9,13427.5,14226.2,15370.1
"02000","Alaska","14","    Household consumption expenditures (for services)",8468.5,8933.6,9469.4,10325.1,11100.6,11880.9,12609.5,13439.2,14461.0
"02000","Alaska","15","      Housing and utilities",2378.3,2513.6,2656.6,2825.4,3022.8,3171.0,3309.5,3510.3,3784.4
"02000","Alaska","16","      Health care",1719.2,1861.1,2023.3,2333.6,2730.2,3082.1,3299.8,3522.2,3860.9
"02000","Alaska","17","      Transportation services",563.1,589.6,638.0,705.0,742.4,745.2,769.9,782.3,813.9
"02000","Alaska","18","      Recreation services",646.7,664.9,715.3,765.0,783.4,841.4,906.2,992.4,1060.8
"02000","Alaska","19","      Food services and accommodations",1091.0,1114.3,1169.5,1262.6,1300.6,1397.8,1518.3,1634.2,1721.9
"02000","Alaska","20","      Financial services and insurance",848.3,883.8,921.9,999.6,993.5,1029.9,1113.2,1206.1,1329.0
"02000","Alaska","21","      Other services",1221.8,1306.2,1344.9,1433.9,1527.7,1613.5,1692.6,1791.8,1890.3
"02000","Alaska","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",433.4,518.0,554.0,651.0,709.0,811.0,818.0,787.0,909.0
"02000","Alaska","23","      Gross output of nonprofit institutions",1396.0,1551.0,1616.0,1785.0,1890.0,2089.0,2113.0,2142.0,2423.0
"02000","Alaska","24","      Less: Receipts from sales of goods and services by nonprofit institutions",962.6,1033.0,1062.0,1134.0,1181.0,1278.0,1295.0,1355.0,1514.0
"04000","Arizona","1","Personal consumption expenditures",96365.6,103672.5,111782.8,121307.4,127156.3,133548.3,142735.1,155232.9,169864.4
"04000","Arizona","2","  Goods",34819.8,36938.1,40470.3,44220.7,45923.7,47659.0,51267.2,56485.0,62765.5
"04000","Arizona","3","    Durable goods",13037.2,14528.5,15900.1,17594.4,18445.0,19522.1,20804.6,22709.6,24749.1
"04000","Arizona","4","      Motor vehicles and parts",5277.3,5831.4,6428.2,6853.7,7364.5,7648.8,7901.9,8444.5,9067.7
"04000","Arizona","5","      Furnishings and durable household equipment",3078.0,3411.1,3673.3,4130.4,4249.4,4508.4,4811.7,5417.4,6198.7
"04000","Arizona","6","      Recreational goods and vehicles",3100.5,3582.4,3939.3,4547.8,4742.3,5085.9,5557.3,6032.4,6385.0
"04000","Arizona","7","      Other durable goods",1581.4,1703.6,1859.3,2062.5,2088.8,2279.1,2533.8,2815.2,3097.7
"04000","Arizona","8","    Nondurable goods",21782.6,22409.6,24570.3,26626.3,27478.7,28136.9,30462.6,33775.4,38016.4
"04000","Arizona","9","      Food and beverages purchased for off-premises consumption",8135.9,8470.6,9186.7,9438.4,9949.9,10304.6,11042.6,12296.3,13600.0
"04000","Arizona","10","      Clothing and footwear",3582.6,3713.4,3977.5,4267.3,4346.4,4524.4,4778.0,5137.9,5609.1
"04000","Arizona","11","      Gasoline and other energy goods",2981.5,2685.8,2996.0,3758.5,3572.6,3248.2,3798.3,4439.1,5692.4
"04000","Arizona","12","      Other nondurable goods",7082.6,7539.9,8410.1,9162.2,9609.9,10059.7,10843.7,11902.1,13115.0
"04000","Arizona","13","  Services",61545.7,66734.4,71312.5,77086.7,81232.6,85889.2,91467.9,98747.8,107098.9
"04000","Arizona","14","    Household consumption expenditures (for services)",60601.0,65688.3,70047.4,75642.7,79641.7,84163.2,89847.9,96839.8,105569.8
"04000","Arizona","15","      Housing and utilities",20066.4,21396.9,22710.5,24284.9,26165.5,27615.0,28831.6,30583.6,33085.8
"04000","Arizona","16","      Health care",11339.5,12290.5,12768.2,13843.3,15143.2,16928.6,18757.5,20448.5,22801.7
"04000","Arizona","17","      Transportation services",4342.0,4770.4,5221.4,5651.1,5544.8,5502.9,5715.6,5973.5,6464.8
"04000","Arizona","18","      Recreation services",3590.3,3875.4,4240.8,4500.0,4680.7,4908.9,5285.2,5837.5,6096.6
"04000","Arizona","19","      Food services and accommodations",6703.5,7113.7,7621.8,8244.2,8415.2,8760.2,9398.0,10406.6,11734.1
"04000","Arizona","20","      Financial services and insurance",6674.7,7319.8,8003.2,9026.5,9053.1,9473.2,10340.2,11313.9,12317.1
"04000","Arizona","21","      Other services",7884.6,8921.7,9481.5,10092.7,10639.2,10974.4,11519.9,12276.3,13069.8
"04000","Arizona","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",944.8,1046.1,1265.0,1444.0,1591.0,1726.0,1620.0,1908.0,1529.0
"04000","Arizona","23","      Gross output of nonprofit institutions",6409.0,7162.0,7682.0,8195.0,8787.0,9486.0,10124.0,11312.0,11965.0
"04000","Arizona","24","      Less: Receipts from sales of goods and services by nonprofit institutions",5464.2,6116.0,6417.0,6751.0,7196.0,7760.0,8504.0,9404.0,10436.0
"05000","Arkansas","1","Personal consumption expenditures",41941.2,44420.3,47450.4,50721.0,52962.6,55015.9,57972.8,61486.7,65762.2
"05000","Arkansas","2","  Goods",16805.4,17400.4,18800.3,20064.1,20398.4,20832.7,21927.1,23321.9,24793.0
"05000","Arkansas","3","    Durable goods",5774.6,6154.6,6662.0,6920.9,7085.9,7523.9,7848.4,8316.5,8578.8
"05000","Arkansas","4","      Motor vehicles and parts",2703.3,2892.1,3126.1,3145.3,3312.9,3514.7,3545.7,3619.2,3532.4
"05000","Arkansas","5","      Furnishings and durable household equipment",1273.7,1328.5,1426.4,1528.4,1544.6,1648.1,1732.9,1874.8,1996.4
"05000","Arkansas","6","      Recreational goods and vehicles",1181.2,1262.1,1363.2,1435.3,1440.1,1533.8,1697.7,1907.0,2096.9
"05000","Arkansas","7","      Other durable goods",616.4,672.0,746.3,812.0,788.3,827.3,872.1,915.4,953.1
"05000","Arkansas","8","    Nondurable goods",11030.8,11245.8,12138.3,13143.2,13312.5,13308.7,14078.7,15005.5,16214.3
"05000","Arkansas","9","      Food and beverages purchased for off-premises consumption",3952.4,4000.5,4177.8,4313.0,4439.1,4447.6,4622.4,4815.3,5030.1
"05000","Arkansas","10","      Clothing and footwear",2076.2,2180.7,2282.7,2334.2,2343.3,2334.4,2379.6,2401.2,2491.2
"05000","Arkansas","11","      Gasoline and other energy goods",1663.7,1516.9,1734.3,2258.5,2157.1,1992.2,2277.4,2710.7,3256.8
"05000","Arkansas","12","      Other nondurable goods",3338.6,3547.7,3943.5,4237.4,4373.0,4534.5,4799.2,5078.4,5436.3
"05000","Arkansas","13","  Services",25135.8,27019.9,28650.1,30656.9,32564.2,34183.3,36045.7,38164.7,40969.2
"05000","Arkansas","14","    Household consumption expenditures (for services)",24666.7,26355.9,27829.1,29792.8,31593.2,33116.3,34993.8,37121.7,39844.1
"05000","Arkansas","15","      Housing and utilities",7486.5,7854.9,8238.5,8819.9,9463.2,9689.2,10133.4,10586.0,11487.0
"05000","Arkansas","16","      Health care",6557.3,6972.0,7246.8,7719.0,8477.7,9224.1,9752.7,10389.3,11149.5
"05000","Arkansas","17","      Transportation services",1054.8,1120.8,1216.9,1269.7,1290.5,1247.5,1284.5,1350.1,1400.7
"05000","Arkansas","18","      Recreation services",1080.4,1166.7,1273.9,1360.6,1444.1,1547.1,1648.3,1781.9,1872.7
"05000","Arkansas","19","      Food services and accommodations",2370.0,2475.2,2578.7,2741.6,2840.9,2969.5,3102.8,3307.8,3507.1
"05000","Arkansas","20","      Financial services and insurance",2953.1,3244.9,3507.4,3890.4,3823.0,3905.2,4182.7,4486.4,4892.9
"05000","Arkansas","21","      Other services",3164.5,3521.4,3766.9,3991.6,4253.8,4533.6,4889.3,5220.1,5534.3
"05000","Arkansas","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",469.1,664.0,821.0,864.0,971.0,1067.0,1052.0,1043.0,1125.0
"05000","Arkansas","23","      Gross output of nonprofit institutions",3305.0,3702.0,4029.0,4206.0,4529.0,4913.0,4970.0,5254.0,5734.0
"05000","Arkansas","24","      Less: Receipts from sales of goods and services by nonprofit institutions",2835.9,3038.0,3208.0,3342.0,3558.0,3846.0,3918.0,4211.0,4609.0
"06000","California","1","Personal consumption expenditures",676652.2,716811.3,770478.3,838174.0,880192.8,918029.2,968262.3,1034173.3,1106797.6
"06000","California","2","  Goods",224126.9,237362.4,260734.0,287618.0,299077.8,312031.9,326318.3,349329.1,370540.4
"06000","California","3","    Durable goods",81121.1,90335.7,101814.7,113290.1,118545.1,124816.1,128728.6,137577.8,145438.6
"06000","California","4","      Motor vehicles and parts",27391.4,31216.2,35694.0,38083.9,41007.8,43952.3,44153.6,45680.7,46987.5
"06000","California","5","      Furnishings and durable household equipment",17754.3,19532.2,22221.3,25320.0,27038.9,28307.2,29604.1,31903.7,34220.6
"06000","California","6","      Recreational goods and vehicles",25035.9,27698.3,30771.6,35489.2,36409.4,37524.6,38747.2,41840.4,44683.5
"06000","California","7","      Other durable goods",10939.6,11889.0,13127.7,14397.0,14089.0,15032.0,16223.7,18153.0,19546.9
"06000","California","8","    Nondurable goods",143005.8,147026.7,158919.3,174327.9,180532.7,187215.8,197589.6,211751.4,225101.8
"06000","California","9","      Food and beverages purchased for off-premises consumption",54740.4,55894.6,60067.8,63729.8,67543.8,70223.1,73524.5,76543.9,80819.6
"06000","California","10","      Clothing and footwear",31139.5,32705.9,34579.0,36807.8,35660.3,37103.2,37943.3,41906.5,44349.6
"06000","California","11","      Gasoline and other energy goods",14764.2,13074.9,14222.6,17690.6,17281.8,17089.0,19682.0,24041.5,28049.9
"06000","California","12","      Other nondurable goods",42361.7,45351.3,50049.9,56099.7,60046.9,62800.6,66439.8,69259.4,71882.7
"06000","California","13","  Services",452525.4,479448.9,509744.3,550556.0,581115.0,605997.2,641944.0,684844.2,736257.2
"06000","California","14","    Household consumption expenditures (for services)",442443.4,469067.5,497190.1,534994.7,562002.4,583034.8,619544.2,664043.9,715282.8
"06000","California","15","      Housing and utilities",132065.7,139669.5,147427.2,156929.7,168528.3,174194.4,181731.3,192106.4,206915.4
"06000","California","16","      Health care",93512.9,97529.5,99565.0,103280.8,110028.0,118736.8,127950.3,137785.2,147852.8
"06000","California","17","      Transportation services",34134.2,35682.0,38324.3,42198.3,42166.7,40752.0,41776.7,44322.6,48201.0
"06000","California","18","      Recreation services",32603.2,33556.5,37465.9,39793.2,41428.9,41556.2,45980.2,51269.2,55344.6
"06000","California","19","      Food services and accommodations",42657.6,45679.5,47558.7,51641.5,53704.2,56143.9,59695.4,64960.1,70091.0
"06000","California","20","      Financial services and insurance",51494.5,56229.6,61330.3,68958.0,67324.6,68537.5,73097.3,79235.2,87469.7
"06000","California","21","      Other services",55975.3,60720.9,65518.7,72193.2,78821.8,83114.0,89312.9,94365.1,99408.3
"06000","California","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",10082.0,10381.4,12554.1,15561.3,19112.6,22962.4,22399.8,20800.3,20974.4
"06000","California","23","      Gross output of nonprofit institutions",55721.1,57986.2,63098.1,70165.4,78994.9,88636.1,91473.0,93954.2,99767.3
"06000","California","24","      Less: Receipts from sales of goods and services by nonprofit institutions",45639.1,47604.8,50544.0,54604.1,59882.3,65673.6,69073.2,73153.9,78792.9
"08000","Colorado","1","Personal consumption expenditures",89413.4,96415.9,105716.3,116594.9,122831.3,126297.0,131876.0,139927.7,148249.8
"08000","Colorado","2","  Goods",33091.4,35437.3,39587.6,43436.0,45111.5,45040.6,46551.5,49341.4,52457.4
"08000","Colorado","3","    Durable goods",13146.6,14500.4,16393.8,18327.4,18983.4,19090.5,19215.9,20301.4,21218.4
"08000","Colorado","4","      Motor vehicles and parts",4581.6,5088.3,5797.3,6303.0,6831.7,7063.1,6957.2,7101.7,6998.7
"08000","Colorado","5","      Furnishings and durable household equipment",3028.2,3322.8,3692.7,4104.0,4288.7,4350.1,4352.5,4699.9,5040.3
"08000","Colorado","6","      Recreational goods and vehicles",4114.8,4538.2,5183.1,6047.8,6023.3,5759.8,5864.9,6296.3,6815.8
"08000","Colorado","7","      Other durable goods",1422.1,1551.0,1720.9,1872.5,1839.8,1917.5,2041.3,2203.5,2363.5
"08000","Colorado","8","    Nondurable goods",19944.8,20936.9,23193.7,25108.6,26128.1,25950.1,27335.6,29040.0,31239.0
"08000","Colorado","9","      Food and beverages purchased for off-premises consumption",7265.3,7640.5,8482.4,8926.2,9568.1,9555.6,10056.9,10640.2,11373.4
"08000","Colorado","10","      Clothing and footwear",3784.7,4041.0,4367.5,4557.7,4624.5,4578.4,4689.6,4833.6,5057.8
"08000","Colorado","11","      Gasoline and other energy goods",2399.3,2142.7,2415.7,3098.8,3094.7,2808.4,3194.5,3682.8,4341.7
"08000","Colorado","12","      Other nondurable goods",6495.5,7112.6,7928.1,8525.9,8840.7,9007.7,9394.6,9883.4,10466.1
"08000","Colorado","13","  Services",56321.9,60978.6,66128.8,73158.9,77719.8,81256.3,85324.5,90586.3,95792.4
"08000","Colorado","14","    Household consumption expenditures (for services)",55390.2,59866.6,64688.7,71370.9,75618.9,78988.3,82906.5,88102.3,93279.3
"08000","Colorado","15","      Housing and utilities",17331.2,18380.7,19487.4,20888.7,22524.0,23334.6,24365.3,25899.4,27823.4
"08000","Colorado","16","      Health care",10320.6,11032.1,11630.7,13005.2,14579.2,16177.7,17136.3,18672.2,19350.7
"08000","Colorado","17","      Transportation services",4121.0,4360.1,4713.1,5111.6,5112.4,4913.5,4861.4,5071.3,5266.9
"08000","Colorado","18","      Recreation services",4421.2,4780.8,5274.0,5700.3,5890.9,6139.2,6504.7,6731.9,7019.3
"08000","Colorado","19","      Food services and accommodations",6756.6,7069.1,7515.5,8280.0,8642.3,8921.3,9205.3,9834.4,10372.9
"08000","Colorado","20","      Financial services and insurance",6674.6,7316.1,7991.4,9061.6,8852.8,9047.6,9647.0,10399.6,11340.6
"08000","Colorado","21","      Other services",5765.1,6927.8,8076.7,9323.5,10017.4,10454.4,11186.6,11493.5,12105.7
"08000","Colorado","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",931.7,1112.1,1440.0,1788.0,2100.9,2268.1,2418.0,2484.0,2513.1
"08000","Colorado","23","      Gross output of nonprofit institutions",6775.0,7533.0,8336.0,9217.1,10123.0,10984.0,11603.0,12405.0,13208.0
"08000","Colorado","24","      Less: Receipts from sales of goods and services by nonprofit institutions",5843.3,6421.0,6896.0,7429.0,8022.0,8716.0,9185.0,9921.0,10695.0
"09000","Connecticut","1","Personal consumption expenditures",82908.8,88312.4,94399.0,100843.2,105200.4,109418.2,114994.9,121997.7,129335.2
"09000","Connecticut","2","  Goods",28238.0,29471.6,31414.2,33212.5,34528.0,35922.4,37612.9,40014.2,42267.7
"09000","Connecticut","3","    Durable goods",10055.1,10931.4,11784.2,12424.1,12887.4,13626.3,14207.3,15125.4,15797.1
"09000","Connecticut","4","      Motor vehicles and parts",3858.1,4146.3,4517.3,4576.3,4811.3,5020.8,5207.4,5376.6,5342.4
"09000","Connecticut","5","      Furnishings and durable household equipment",2182.7,2366.1,2546.9,2872.3,3059.9,3318.2,3470.4,3786.4,3988.1
"09000","Connecticut","6","      Recreational goods and vehicles",2551.2,2840.3,3015.2,3162.5,3276.7,3483.5,3620.7,3897.3,4226.1
"09000","Connecticut","7","      Other durable goods",1463.2,1578.8,1704.8,1813.0,1739.5,1803.8,1908.8,2065.0,2240.4
"09000","Connecticut","8","    Nondurable goods",18182.8,18540.2,19629.9,20788.4,21640.6,22296.0,23405.5,24888.8,26470.7
"09000","Connecticut","9","      Food and beverages purchased for off-premises consumption",6633.5,6727.0,7029.4,7233.4,7670.2,7952.7,8222.8,8610.2,9023.0
"09000","Connecticut","10","      Clothing and footwear",3884.6,3928.2,4023.5,4108.0,4065.2,4059.3,4124.8,4229.2,4375.3
"09000","Connecticut","11","      Gasoline and other energy goods",1756.8,1505.6,1630.0,2028.5,2004.5,1844.9,2162.6,2486.4,2945.8
"09000","Connecticut","12","      Other nondurable goods",5907.9,6379.4,6947.0,7418.6,7900.7,8439.0,8895.3,9563.0,10126.6
"09000","Connecticut","13","  Services",54670.8,58840.7,62984.9,67630.7,70672.4,73495.8,77382.0,81983.5,87067.5
"09000","Connecticut","14","    Household consumption expenditures (for services)",52956.6,56599.6,60487.9,64847.7,67656.5,70050.8,73932.0,78372.4,83132.4
"09000","Connecticut","15","      Housing and utilities",13633.8,14389.8,15164.4,16151.6,17343.0,17930.2,18802.3,19722.4,21107.4
"09000","Connecticut","16","      Health care",11948.6,12514.7,13014.8,13713.1,14808.3,16015.0,16824.3,17928.0,18779.5
"09000","Connecticut","17","      Transportation services",3657.5,3915.0,4357.2,4824.8,4734.0,4473.6,4660.7,4830.9,5018.3
"09000","Connecticut","18","      Recreation services",3510.0,3802.0,4123.2,4371.8,4461.6,4567.6,4802.4,5097.7,5282.5
"09000","Connecticut","19","      Food services and accommodations",4070.1,4259.3,4594.1,4957.2,5071.1,5324.5,5682.8,6129.4,6512.0
"09000","Connecticut","20","      Financial services and insurance",8506.9,9406.5,10286.4,11529.4,11365.1,11518.1,12263.5,13169.8,14480.8
"09000","Connecticut","21","      Other services",7629.8,8312.3,8947.7,9299.8,9873.3,10221.8,10896.0,11494.1,11952.0
"09000","Connecticut","22","    Final consumption expenditures of nonprofit institutions serving households (NPISHs)",1714.2,2241.1,2497.0,2783.0,3015.9,3445.1,3450.0,3611.0,3935.1
"09000","Connecticut","23","      Gross output of nonprofit institutions",8531.0,9308.0,9913.0,10600.1,11311.0,12498.0,13162.0,14183.0,15309.0
"09000","Connecticut","24","      Less: Receipts from sales of goods and services by nonprofit institutions",6816.8,7067.0,7416.0,7817.0,8295.0,9052.9,9712.0,10572.0,11374.0
"10000","Delaware","1","Personal consumption expenditures",17384.1,18576.3,19892.3,21270.4,22446.2,23619.9,25161.6,26922.3,28841.4
"10000","Delaware","2","  Goods",6422.3,6810.2,7530.8,7993.0,8328.8,8779.0,9332.7,9962.8,10491.2
"10000","Delaware","3","    Durable goods",2593.5,2811.2,3118.3,3278.4,3398.4,3649.1,3873.8,4125.9,4262.4
"10000","Delaware","4","      Motor vehicles and parts",1053.6,1156.8,1293.8,1334.3,1392.9,1502.0,1535.4,1561.2,1522.8
"10000","Delaware","5","      Furnishings and durable household equipment",521.0,567.6,634.3,685.3,718.4,788.2,833.1,927.6,981.3
"10000","Delaware","6","      Recreational goods and vehicles",691.4,728.5,789.0,832.0,863.9,914.2,1028.5,1121.2,1213.8
"10000","Delaware","7","      Other durable goods",327.6,358.3,401.1,426.8,423.2,444.7,476.7,515.9,544.6
"10000","Delaware","8","    Nondurable goods",3828.8,3999.1,4412.5,4714.6,4930.3,5129.8,5459.0,5836.9,6228.8
"10000","Delaware","9","      Food and beverages purchased for off-premises consumption",1448.7,1501.1,1615.1,1701.3,1799.5,1882.1,1983.6,2100.7,2216.4
"10000","Delaware","10","      Clothing and footwear",813.1,863.8,946.4,974.1,998.4,1020.0,1037.2,1071.6,1092.9
"10000","Delaware","11","      Gasoline and other energy goods",340.6,300.3,343.5,428.9,410.3,401.4,491.4,601.7,747.7
"10000","Delaware","12","      Other nondurable goods",1226.3,1333.8,1507.5,1610.2,1722.1,1826.2,1946.9,2062.9,2171.8
"10000","Delaware","13","  Services",10961.8,11766.1,12361.6,13277.4,14117.5,14840.9,15828.8,16959.5,18350.2
"10000","Delaware","14","    Household consumption expenditures (for services)",10631.5,11351.1,11927.5,12798.4,13550.5,14225.9,15186.8,16274.5,17618.2
