"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"09005","5","212","75","0","2000","A","","Litchfield County, Connecticut","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,107,6212639,0,0,1117,58107,"",1.31,0.94,1.20,0.00,0.00,1.27,1.27,"",0,0.0,3,2.9,-428103,-6.4,0,0.0,0,0.0,-111,-9.0,-5746,-9.0
"09007","5","212","75","0","2000","A","","Middlesex County, Connecticut","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,33,1334881,0,0,774,40248,"",0.84,0.29,0.22,0.00,0.00,0.78,0.78,"",-1,-20.0,7,26.9,380289,39.8,0,0.0,0,0.0,75,10.7,3883,10.7
"09011","5","212","75","0","2000","A","","New London County, Connecticut","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,49,2468324,0,0,965,50203,"",0.90,0.23,0.24,0.00,0.00,1.02,1.02,"",0,0.0,3,6.5,-601380,-19.6,0,0.0,0,0.0,-321,-25.0,-16651,-24.9
"09015","5","212","75","0","2000","A","","Windham County, Connecticut","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,85,2903306,0,0,658,34224,"",3.45,1.30,1.08,0.00,0.00,0.84,0.84,"",0,0.0,12,16.4,281276,10.7,0,0.0,0,0.0,-31,-4.5,-1612,-4.5
"12000","5","212","55","0","2000","A","","Florida -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",157,5794,246920332,0,0,819,42613,"",0.34,0.48,0.50,0.00,0.00,1.04,1.04,"",0,0.0,-254,-4.2,1715239,0.7,0,0.0,0,0.0,39,5.0,2070,5.1
"12011","5","212","75","0","2000","A","","Broward County, Florida","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,167,7060312,0,0,812,42235,"",0.14,0.15,0.14,0.00,0.00,0.95,0.95,"",-2,-22.2,13,8.4,772010,12.3,0,0.0,0,0.0,26,3.3,1380,3.4
"12053","5","212","75","0","2000","A","","Hernando County, Florida","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,333,11437146,0,0,660,34303,"",1.59,6.46,6.83,0.00,0.00,1.06,1.06,"",0,0.0,1,0.3,634312,5.9,0,0.0,0,0.0,34,5.4,1756,5.4
"12071","5","212","75","0","2000","A","","Lee County, Florida","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,176,8548887,0,0,932,48458,"",0.47,0.63,0.82,0.00,0.00,1.28,1.29,"",2,50.0,20,12.8,2591251,43.5,0,0.0,0,0.0,196,26.6,10186,26.6
"12086","5","212","75","0","2000","A","","Miami-Dade County, Florida","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,325,14451447,0,0,856,44489,"",0.09,0.19,0.19,0.00,0.00,0.98,0.98,"",0,0.0,40,14.0,2337428,19.3,0,0.0,0,0.0,39,4.8,2009,4.7
"13000","5","212","55","0","2000","A","","Georgia -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",203,7942,365535642,0,0,885,46024,"",0.84,1.18,1.19,0.00,0.00,1.01,1.01,"",2,1.0,-78,-1.0,2158241,0.6,0,0.0,0,0.0,14,1.6,714,1.6
"13221","5","212","75","0","2000","A","","Oglethorpe County, Georgia","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,130,3011415,0,0,444,23091,"",68.10,44.59,35.95,0.00,0.00,0.80,0.80,"",0,0.0,9,7.4,179738,6.3,0,0.0,0,0.0,-5,-1.1,-263,-1.1
"13319","5","212","75","0","2000","A","","Wilkinson County, Georgia","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,1285,62285277,0,0,932,48468,"",37.25,222.68,250.85,0.00,0.00,1.13,1.13,"",0,0.0,127,11.0,6609508,11.9,0,0.0,0,0.0,8,0.9,396,0.8
"15000","5","212","55","0","2000","A","","Hawaii -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",13,252,14390803,0,0,1100,57201,"",0.37,0.27,0.37,0.00,0.00,1.40,1.40,"",1,8.3,3,1.2,1218828,9.3,0,0.0,0,0.0,82,8.1,4266,8.1
"15003","5","212","75","0","2000","A","","Honolulu County, Hawaii","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,186,10880434,0,0,1122,58366,"",0.26,0.27,0.37,0.00,0.00,1.37,1.37,"",0,0.0,5,2.8,1374994,14.5,0,0.0,0,0.0,113,11.2,5922,11.3
"16000","5","212","55","0","2000","A","","Idaho -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",114,2265,90018374,0,0,764,39737,"",2.42,2.34,2.52,0.00,0.00,1.07,1.07,"",-2,-1.7,-143,-5.9,-2431202,-2.6,0,0.0,0,0.0,26,3.5,1343,3.5
"16001","5","212","75","0","2000","A","","Ada County, Idaho","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,110,3096682,0,0,544,28280,"",0.99,0.36,0.22,0.00,0.00,0.61,0.61,"",3,33.3,10,10.0,357061,13.0,0,0.0,0,0.0,15,2.8,792,2.9
"16031","5","212","75","0","2000","A","","Cassia County, Idaho","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,92,2368577,0,0,496,25816,"",16.37,6.12,5.58,0.00,0.00,0.91,0.91,"",1,8.3,5,5.7,16473,0.7,0,0.0,0,0.0,-25,-4.8,-1272,-4.7
"17000","5","212","55","0","2000","A","","Illinois -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",279,7785,411534835,0,0,1017,52863,"",0.84,0.76,0.79,0.00,0.00,1.04,1.04,"",4,1.5,-916,-10.5,-43588201,-9.6,0,0.0,0,0.0,11,1.1,553,1.1
"17001","5","212","75","0","2000","A","","Adams County, Illinois","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,232,8594707,0,0,714,37113,"",2.67,4.19,4.65,0.00,0.00,1.11,1.11,"",-1,-16.7,3,1.3,288232,3.5,0,0.0,0,0.0,17,2.4,867,2.4
"17031","5","212","75","0","2000","A","","Cook County, Illinois","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",20,761,43096595,0,0,1089,56650,"",0.15,0.16,0.16,0.00,0.00,0.99,0.99,"",3,17.6,42,5.8,4228053,10.9,0,0.0,0,0.0,49,4.7,2585,4.8
"18000","5","212","55","0","2000","A","","Indiana -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",275,6163,282985348,0,0,883,45916,"",1.74,1.22,1.36,0.00,0.00,1.11,1.11,"",-11,-3.8,-642,-9.4,-25270578,-8.2,0,0.0,0,0.0,12,1.4,619,1.4
"18003","5","212","75","0","2000","A","","Allen County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,127,6417609,0,0,973,50599,"",0.93,0.39,0.46,0.00,0.00,1.17,1.18,"",0,0.0,-8,-5.9,161250,2.6,0,0.0,0,0.0,82,9.2,4284,9.2
"18033","5","212","75","0","2000","A","","DeKalb County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,74,2809784,0,0,734,38185,"",6.44,1.97,1.76,0.00,0.00,0.90,0.90,"",0,0.0,3,4.2,75837,2.8,0,0.0,0,0.0,-4,-0.5,-186,-0.5
"18061","5","212","75","0","2000","A","","Harrison County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,126,3848272,0,0,587,30522,"",7.54,6.14,6.03,0.00,0.00,0.98,0.98,"",0,0.0,20,18.9,532738,16.1,0,0.0,0,0.0,-16,-2.7,-855,-2.7
"18083","5","212","75","0","2000","A","","Knox County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,287,14547333,0,0,976,50761,"",6.52,9.78,15.97,0.00,0.00,1.63,1.64,"",1,16.7,64,28.7,3255776,28.8,0,0.0,0,0.0,2,0.2,107,0.2
"18089","5","212","75","0","2000","A","","Lake County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,273,14551820,0,0,1025,53320,"",1.18,0.80,1.01,0.00,0.00,1.26,1.27,"",1,9.1,-3,-1.1,305247,2.1,0,0.0,0,0.0,32,3.2,1671,3.2
"18109","5","212","75","0","2000","A","","Morgan County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,75,3085005,0,0,795,41317,"",6.44,2.94,3.63,0.00,0.00,1.24,1.24,"",1,14.3,1,1.4,249616,8.8,0,0.0,0,0.0,61,8.3,3130,8.2
"18145","5","212","75","0","2000","A","","Shelby County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,171,6090291,0,0,684,35581,"",7.11,5.75,5.22,0.00,0.00,0.91,0.91,"",0,0.0,12,7.5,27558,0.5,0,0.0,0,0.0,-52,-7.1,-2670,-7.0
"18173","5","212","75","0","2000","A","","Warrick County, Indiana","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,109,7944965,0,0,1405,73057,"",5.69,4.98,8.51,0.00,0.00,1.71,1.71,"",-2,-25.0,-218,-66.7,-11581048,-59.3,0,0.0,0,0.0,257,22.4,13344,22.3
"19083","5","212","75","0","2000","A","","Hardin County, Iowa","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,125,4524616,0,0,694,36101,"",7.63,8.58,9.88,0.00,0.00,1.15,1.15,"",0,0.0,-17,-12.0,-375384,-7.7,0,0.0,0,0.0,29,4.4,1533,4.4
"19153","5","212","75","0","2000","A","","Polk County, Iowa","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,244,12732893,0,0,1003,52166,"",1.07,0.54,0.62,0.00,0.00,1.15,1.16,"",0,0.0,-35,-12.5,209198,1.7,0,0.0,0,0.0,141,16.4,7345,16.4
"20000","5","212","55","0","2000","A","","Kansas -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",100,1349,46215934,0,0,659,34270,"",1.19,0.60,0.52,0.00,0.00,0.87,0.88,"",4,4.2,-45,-3.2,841702,1.9,0,0.0,0,0.0,33,5.3,1730,5.3
"20091","5","212","75","0","2000","A","","Johnson County, Kansas","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,317,11273314,0,0,685,35619,"",0.48,0.64,0.46,0.00,0.00,0.72,0.72,"",0,0.0,-37,-10.5,-724633,-6.0,0,0.0,0,0.0,33,5.1,1703,5.0
"21000","5","212","55","0","2000","A","","Kentucky -- Statewide","Private","Mining, except oil and gas","State, NAICS 3-digit -- by ownership sector","All establishment sizes",581,16672,742901373,0,0,857,44560,"",5.19,5.52,6.39,0.00,0.00,1.16,1.16,"",-14,-2.4,-2302,-12.1,-65335071,-8.1,0,0.0,0,0.0,38,4.6,1963,4.6
"21059","5","212","75","0","2000","A","","Daviess County, Kentucky","Private","Mining, except oil and gas","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,149,5478862,0,0,707,36771,"",3.44,2.05,2.17,0.00,0.00,1.06,1.06,"",-1,-10.0,-37,-19.9,-1340557,-19.7,0,0.0,0,0.0,2,0.3,107,0.3
