"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"17025","5","211","75","0","2000","A","","Clay County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,39,453290,0,0,226,11774,"",24.02,7.19,1.36,0.00,0.00,0.19,0.19,"",0,0.0,0,0.0,12106,2.7,0,0.0,0,0.0,8,3.7,413,3.6
"17033","5","211","75","0","2000","A","","Crawford County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,29,805689,0,0,533,27703,"",13.51,4.15,1.62,0.00,0.00,0.39,0.39,"",-1,-12.5,-1,-3.3,73840,10.1,0,0.0,0,0.0,57,12.0,2964,12.0
"17051","5","211","75","0","2000","A","","Fayette County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,87,2012468,0,0,446,23198,"",13.08,14.15,5.76,0.00,0.00,0.41,0.41,"",0,0.0,12,16.0,384167,23.6,0,0.0,0,0.0,27,6.4,1390,6.4
"17081","5","211","75","0","2000","A","","Jefferson County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,100,2871025,0,0,554,28782,"",13.63,5.82,2.35,0.00,0.00,0.41,0.41,"",0,0.0,-6,-5.7,191229,7.1,0,0.0,0,0.0,68,14.0,3521,13.9
"17101","5","211","75","0","2000","A","","Lawrence County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,79,2699246,0,0,656,34132,"",26.38,17.57,10.41,0.00,0.00,0.59,0.59,"",0,0.0,-3,-3.7,-236718,-8.1,0,0.0,0,0.0,-37,-5.3,-1892,-5.3
"17121","5","211","75","0","2000","A","","Marion County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,71,1563904,0,0,423,21975,"",12.98,4.40,1.55,0.00,0.00,0.35,0.35,"",-1,-6.2,3,4.4,-137553,-8.1,0,0.0,0,0.0,-59,-12.2,-3108,-12.4
"17159","5","211","75","0","2000","A","","Richland County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,64,1515492,0,0,455,23649,"",25.08,9.31,3.86,0.00,0.00,0.41,0.41,"",0,0.0,6,10.3,52561,3.6,0,0.0,0,0.0,-29,-6.0,-1538,-6.1
"17185","5","211","75","0","2000","A","","Wabash County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,52,1184969,0,0,436,22679,"",35.48,13.44,5.07,0.00,0.00,0.37,0.38,"",0,0.0,9,20.9,369714,45.3,0,0.0,0,0.0,69,18.8,3609,18.9
"17191","5","211","75","0","2000","A","","Wayne County, Illinois","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,44,994843,0,0,437,22739,"",22.69,10.06,4.10,0.00,0.00,0.41,0.41,"",0,0.0,9,25.7,351174,54.6,0,0.0,0,0.0,82,23.1,4305,23.4
"18000","5","211","55","0","2000","A","","Indiana -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",42,123,3786222,0,0,590,30678,"",0.26,0.04,0.02,0.00,0.00,0.39,0.39,"",-7,-14.3,-7,-5.4,-87698,-2.3,0,0.0,0,0.0,16,2.8,821,2.7
"18163","5","211","75","0","2000","A","","Vanderburgh County, Indiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,67,2121808,0,0,609,31669,"",3.44,0.65,0.27,0.00,0.00,0.42,0.42,"",-2,-10.0,-2,-2.9,-175458,-7.6,0,0.0,0,0.0,-36,-5.6,-1868,-5.6
"20000","5","211","55","0","2000","A","","Kansas -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",460,2452,102298988,0,0,802,41714,"",5.37,1.98,1.11,0.00,0.00,0.56,0.56,"",-18,-3.8,185,8.2,15613168,18.0,0,0.0,0,0.0,67,9.1,3469,9.1
"20001","5","211","75","0","2000","A","","Allen County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,35,1093308,0,0,594,30870,"",15.08,5.94,3.28,0.00,0.00,0.55,0.55,"",0,0.0,5,16.7,221121,25.4,0,0.0,0,0.0,29,5.1,1470,5.0
"20003","5","211","75","0","2000","A","","Anderson County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,25,614827,0,0,473,24593,"",30.38,12.06,6.36,0.00,0.00,0.53,0.53,"",0,0.0,2,8.7,160582,35.4,0,0.0,0,0.0,86,22.2,4479,22.3
"20019","5","211","75","0","2000","A","","Chautauqua County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,23,328449,0,0,278,14437,"",56.82,24.41,7.98,0.00,0.00,0.33,0.33,"",-1,-12.5,3,15.0,63125,23.8,0,0.0,0,0.0,26,10.3,1335,10.2
"20035","5","211","75","0","2000","A","","Cowley County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,29,664448,0,0,441,22912,"",7.80,2.07,0.76,0.00,0.00,0.37,0.37,"",0,0.0,2,7.4,55131,9.0,0,0.0,0,0.0,6,1.4,275,1.2
"20051","5","211","75","0","2000","A","","Ellis County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,65,3778330,0,0,1122,58353,"",17.03,4.92,4.97,0.00,0.00,1.01,1.01,"",-1,-5.3,-1,-1.5,380740,11.2,0,0.0,0,0.0,128,12.9,6679,12.9
"20055","5","211","75","0","2000","A","","Finney County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,137,5759670,0,0,811,42195,"",11.01,7.06,4.83,0.00,0.00,0.69,0.69,"",4,44.4,11,8.7,1771980,44.4,0,0.0,0,0.0,201,33.0,10463,33.0
"20067","5","211","75","0","2000","A","","Grant County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,223,12260116,0,0,1055,54876,"",21.24,69.24,56.24,0.00,0.00,0.81,0.81,"",1,20.0,12,5.7,945793,8.4,0,0.0,0,0.0,22,2.1,1169,2.2
"20073","5","211","75","0","2000","A","","Greenwood County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,36,818060,0,0,436,22671,"",45.51,18.88,9.16,0.00,0.00,0.48,0.48,"",-1,-7.1,5,16.1,266294,48.3,0,0.0,0,0.0,97,28.6,5061,28.7
"20077","5","211","75","0","2000","A","","Harper County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,16,739952,0,0,871,45303,"",24.14,7.77,7.42,0.00,0.00,0.93,0.94,"",0,0.0,-1,-5.9,157963,27.1,0,0.0,0,0.0,196,29.0,10208,29.1
"20173","5","211","75","0","2000","A","","Sedgwick County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",105,633,27963172,0,0,850,44199,"",8.55,2.69,1.43,0.00,0.00,0.53,0.53,"",1,1.0,98,18.3,5436400,24.1,0,0.0,0,0.0,40,4.9,2073,4.9
"20175","5","211","75","0","2000","A","","Seward County, Kansas","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,145,9183100,0,0,1222,63551,"",23.81,13.00,12.19,0.00,0.00,0.94,0.94,"",0,0.0,-7,-4.6,964477,11.7,0,0.0,0,0.0,181,17.4,9422,17.4
"21000","5","211","55","0","2000","A","","Kentucky -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",102,861,31665679,0,0,708,36796,"",0.89,0.52,0.26,0.00,0.00,0.50,0.50,"",-1,-1.0,148,20.8,7880760,33.1,0,0.0,0,0.0,67,10.5,3441,10.3
"21067","5","211","75","0","2000","A","","Fayette County, Kentucky","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,12,511649,0,0,803,41767,"",0.32,0.07,0.04,0.00,0.00,0.54,0.54,"",0,0.0,1,9.1,74205,17.0,0,0.0,0,0.0,44,5.8,2298,5.8
"21227","5","211","75","0","2000","A","","Warren County, Kentucky","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,78,3888028,0,0,958,49793,"",1.69,1.69,1.22,0.00,0.00,0.72,0.72,"",0,0.0,22,39.3,1326648,51.8,0,0.0,0,0.0,85,9.7,4392,9.7
"22000","5","211","55","0","2000","A","","Louisiana -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",588,10377,779900348,0,0,1445,75155,"",4.73,5.89,6.25,0.00,0.00,1.06,1.06,"",-13,-2.2,-1891,-15.4,-82816903,-9.6,0,0.0,0,0.0,93,6.9,4831,6.9
"22017","5","211","75","0","2000","A","","Caddo Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",87,522,19881907,0,0,733,38106,"",11.48,4.64,2.42,0.00,0.00,0.52,0.52,"",-3,-3.3,26,5.2,2115526,11.9,0,0.0,0,0.0,44,6.4,2269,6.3
"22019","5","211","75","0","2000","A","","Calcasieu Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,728,54643084,0,0,1444,75076,"",4.72,9.22,9.66,0.00,0.00,1.05,1.05,"",-4,-14.8,-109,-13.0,-4468615,-7.6,0,0.0,0,0.0,86,6.3,4439,6.3
"22027","5","211","75","0","2000","A","","Claiborne Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,50,2143642,0,0,833,43306,"",16.97,12.95,9.95,0.00,0.00,0.78,0.78,"",0,0.0,6,13.6,114757,5.7,0,0.0,0,0.0,-52,-5.9,-2718,-5.9
"22055","5","211","75","0","2000","A","","Lafayette Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",75,1458,120011296,0,0,1583,82336,"",9.70,13.59,14.74,0.00,0.00,1.08,1.08,"",5,7.1,-239,-14.1,1508261,1.3,0,0.0,0,0.0,240,17.9,12485,17.9
"22057","5","211","75","0","2000","A","","Lafourche Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,308,21126399,0,0,1320,68648,"",5.15,10.87,10.72,0.00,0.00,0.99,0.99,"",0,0.0,66,27.3,5448593,34.8,0,0.0,0,0.0,75,6.0,3908,6.0
"22071","5","211","75","0","2000","A","","Orleans Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",63,3113,285463096,0,0,1764,91708,"",4.41,12.58,14.17,0.00,0.00,1.13,1.13,"",3,5.0,-1168,-27.3,-83957029,-22.7,0,0.0,0,0.0,104,6.3,5405,6.3
"22113","5","211","75","0","2000","A","","Vermilion Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",22,830,54800427,0,0,1270,66058,"",18.16,63.35,62.99,0.00,0.00,0.99,0.99,"",-3,-12.0,-92,-10.0,-5026351,-8.4,0,0.0,0,0.0,22,1.8,1170,1.8
"22119","5","211","75","0","2000","A","","Webster Parish, Louisiana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,182,9474496,0,0,1002,52105,"",7.95,15.63,13.61,0.00,0.00,0.87,0.87,"",0,0.0,-13,-6.7,768716,8.8,0,0.0,0,0.0,143,16.6,7422,16.6
"26000","5","211","55","0","2000","A","","Michigan -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",85,586,30631374,0,0,1006,52309,"",0.31,0.14,0.08,0.00,0.00,0.56,0.56,"",4,4.9,-146,-19.9,-6988486,-18.6,0,0.0,0,0.0,17,1.7,892,1.7
"26055","5","211","75","0","2000","A","","Grand Traverse County, Michigan","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,75,4325101,0,0,1108,57604,"",3.58,1.73,1.38,0.00,0.00,0.80,0.80,"",3,30.0,-2,-2.6,326587,8.2,0,0.0,0,0.0,105,10.5,5449,10.4
"28000","5","211","55","0","2000","A","","Mississippi -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",108,722,39845565,0,0,1062,55213,"",1.59,0.67,0.58,0.00,0.00,0.86,0.86,"",-7,-6.1,-657,-47.6,-37825726,-48.7,0,0.0,0,0.0,-21,-1.9,-1098,-1.9
"28067","5","211","75","0","2000","A","","Jones County, Mississippi","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,37,1842901,0,0,954,49585,"",5.36,1.44,1.18,0.00,0.00,0.82,0.82,"",0,0.0,-6,-14.0,-212115,-10.3,0,0.0,0,0.0,30,3.2,1514,3.1
"30000","5","211","55","0","2000","A","","Montana -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",85,494,23876992,0,0,930,48358,"",2.09,1.38,1.09,0.00,0.00,0.78,0.79,"",1,1.2,12,2.5,450401,1.9,0,0.0,0,0.0,-5,-0.5,-236,-0.5
"30101","5","211","75","0","2000","A","","Toole County, Montana","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,56,1262964,0,0,437,22722,"",63.72,31.88,12.90,0.00,0.00,0.41,0.41,"",0,0.0,8,16.7,253209,25.1,0,0.0,0,0.0,35,8.7,1794,8.6
"31000","5","211","55","0","2000","A","","Nebraska -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",25,173,6432665,0,0,716,37255,"",0.45,0.21,0.11,0.00,0.00,0.53,0.53,"",-1,-3.8,-29,-14.4,-523936,-7.5,0,0.0,0,0.0,54,8.2,2816,8.2
"35000","5","211","55","0","2000","A","","New Mexico -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",289,2922,161754493,0,0,1064,55350,"",5.67,4.33,3.43,0.00,0.00,0.79,0.79,"",6,2.1,82,2.9,17040711,11.8,0,0.0,0,0.0,84,8.6,4402,8.6
"35001","5","211","75","0","2000","A","","Bernalillo County, New Mexico","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,36,1540267,0,0,821,42686,"",0.63,0.12,0.07,0.00,0.00,0.56,0.56,"",-1,-8.3,-7,-16.3,-260155,-14.4,0,0.0,0,0.0,6,0.7,323,0.8
"35005","5","211","75","0","2000","A","","Chaves County, New Mexico","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,240,9057521,0,0,727,37818,"",23.21,12.45,7.93,0.00,0.00,0.64,0.64,"",3,8.1,10,4.3,898965,11.0,0,0.0,0,0.0,44,6.4,2282,6.4
"35015","5","211","75","0","2000","A","","Eddy County, New Mexico","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",52,703,35717763,0,0,976,50778,"",34.36,39.63,29.10,0.00,0.00,0.73,0.73,"",1,2.0,69,10.9,5381909,17.7,0,0.0,0,0.0,55,6.0,2898,6.1
"36000","5","211","55","0","2000","A","","New York -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",37,165,7357886,0,0,856,44503,"",0.07,0.02,0.01,0.00,0.00,0.39,0.39,"",-2,-5.1,-18,-9.8,-78030,-1.0,0,0.0,0,0.0,76,9.7,3943,9.7
"36009","5","211","75","0","2000","A","","Cattaraugus County, New York","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,38,1031235,0,0,524,27257,"",3.10,1.27,0.53,0.00,0.00,0.42,0.42,"",0,0.0,7,22.6,288814,38.9,0,0.0,0,0.0,62,13.4,3243,13.5
"36013","5","211","75","0","2000","A","","Chautauqua County, New York","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,48,1386981,0,0,562,29200,"",1.72,0.90,0.40,0.00,0.00,0.45,0.45,"",0,0.0,-3,-5.9,-14884,-1.1,0,0.0,0,0.0,34,6.4,1757,6.4
"38000","5","211","55","0","2000","A","","North Dakota -- Statewide","Private","Oil and gas extraction","State, NAICS 3-digit -- by ownership sector","All establishment sizes",54,554,26116392,0,0,906,47127,"",2.20,1.90,1.43,0.00,0.00,0.75,0.75,"",2,3.8,21,3.9,2282951,9.6,0,0.0,0,0.0,46,5.3,2383,5.3
"38053","5","211","75","0","2000","A","","McKenzie County, North Dakota","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,183,7309010,0,0,770,40031,"",33.12,82.23,56.53,0.00,0.00,0.69,0.69,"",0,0.0,24,15.1,1177217,19.2,0,0.0,0,0.0,30,4.1,1527,4.0
"38089","5","211","75","0","2000","A","","Stark County, North Dakota","Private","Oil and gas extraction","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,54,3441215,0,0,1220,63433,"",10.71,5.52,6.42,0.00,0.00,1.16,1.16,"",0,0.0,-18,-25.0,-322105,-8.6,0,0.0,0,0.0,215,21.4,11165,21.4
