"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06059","5","313","75","0","1999","A","","Orange County, California","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",55,1460,42338902,0,0,558,28996,"",0.80,0.35,0.31,0.00,0.00,0.90,0.90,"",3,5.8,-24,-1.6,1237941,3.0,0,0.0,0,0.0,25,4.7,1294,4.7
"06073","5","313","75","0","1999","A","","San Diego County, California","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",35,473,13434577,0,0,546,28378,"",0.56,0.13,0.13,0.00,0.00,0.96,0.95,"",4,12.9,101,27.2,3264789,32.1,0,0.0,0,0.0,20,3.8,1034,3.8
"06075","5","313","75","0","1999","A","","San Francisco County, California","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,77,3629629,0,0,909,47292,"",0.40,0.04,0.04,0.00,0.00,1.07,1.07,"",0,0.0,-10,-11.5,-4699,-0.1,0,0.0,0,0.0,108,13.5,5638,13.5
"06097","5","313","75","0","1999","A","","Sonoma County, California","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,60,1553521,0,0,496,25785,"",0.74,0.10,0.10,0.00,0.00,0.94,0.94,"",3,42.9,11,22.4,556231,55.8,0,0.0,0,0.0,107,27.5,5535,27.3
"08000","5","313","55","0","1999","A","","Colorado -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",22,215,6507415,0,0,581,30220,"",0.19,0.03,0.03,0.00,0.00,1.03,1.03,"",-2,-8.3,-33,-13.3,-702400,-9.7,0,0.0,0,0.0,22,3.9,1158,4.0
"08031","5","313","75","0","1999","A","","Denver County, Colorado","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,72,2416892,0,0,649,33763,"",0.41,0.05,0.05,0.00,0.00,0.99,0.99,"",-2,-20.0,-25,-25.8,-685337,-22.1,0,0.0,0,0.0,31,5.0,1643,5.1
"09000","5","313","55","0","1999","A","","Connecticut -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",50,2090,64361776,0,0,592,30798,"",0.57,0.41,0.34,0.00,0.00,0.84,0.84,"",-4,-7.4,69,3.4,1699902,2.7,0,0.0,0,0.0,-4,-0.7,-202,-0.7
"09001","5","313","75","0","1999","A","","Fairfield County, Connecticut","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,180,7977454,0,0,851,44237,"",0.53,0.14,0.12,0.00,0.00,0.92,0.91,"",-2,-12.5,-25,-12.2,-988482,-11.0,0,0.0,0,0.0,8,0.9,412,0.9
"09011","5","313","75","0","1999","A","","New London County, Connecticut","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,170,5048568,0,0,570,29625,"",0.95,0.45,0.43,0.00,0.00,0.97,0.97,"",-1,-16.7,-47,-21.7,-2047750,-28.9,0,0.0,0,0.0,-58,-9.2,-3039,-9.3
"09015","5","313","75","0","1999","A","","Windham County, Connecticut","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,548,14550895,0,0,510,26537,"",6.79,4.73,5.09,0.00,0.00,1.07,1.07,"",-1,-6.7,50,10.0,146065,1.0,0,0.0,0,0.0,-47,-8.4,-2408,-8.3
"10000","5","313","55","0","1999","A","","Delaware -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",14,824,35466005,0,0,827,43024,"",0.71,0.66,0.94,0.00,0.00,1.43,1.43,"",1,7.7,-111,-11.9,-3075298,-8.0,0,0.0,0,0.0,34,4.3,1785,4.3
"10003","5","313","75","0","1999","A","","New Castle County, Delaware","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,759,33995318,0,0,861,44770,"",0.52,0.86,1.15,0.00,0.00,1.35,1.35,"",0,0.0,-86,-10.2,-2959671,-8.0,0,0.0,0,0.0,20,2.4,1049,2.4
"12000","5","313","55","0","1999","A","","Florida -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",286,4124,107966577,0,0,503,26179,"",0.79,0.19,0.20,0.00,0.00,1.05,1.05,"",-7,-2.4,-73,-1.7,-487464,-0.4,0,0.0,0,0.0,6,1.2,339,1.3
"12011","5","313","75","0","1999","A","","Broward County, Florida","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",34,593,21195892,0,0,688,35774,"",0.85,0.31,0.41,0.00,0.00,1.33,1.33,"",-4,-10.5,8,1.4,1852401,9.6,0,0.0,0,0.0,52,8.2,2689,8.1
"12086","5","313","75","0","1999","A","","Miami-Dade County, Florida","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",105,2175,51589529,0,0,456,23719,"",1.81,0.73,0.63,0.00,0.00,0.86,0.86,"",-9,-7.9,-226,-9.4,-6502399,-11.2,0,0.0,0,0.0,-9,-1.9,-475,-2.0
"12095","5","313","75","0","1999","A","","Orange County, Florida","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,53,1386166,0,0,508,26403,"",0.44,0.03,0.03,0.00,0.00,1.03,1.03,"",0,0.0,-2,-3.6,19259,1.4,0,0.0,0,0.0,27,5.6,1399,5.6
"12099","5","313","75","0","1999","A","","Palm Beach County, Florida","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,348,7869596,0,0,435,22603,"",0.64,0.24,0.19,0.00,0.00,0.81,0.81,"",0,0.0,173,98.9,4568815,138.4,0,0.0,0,0.0,72,19.8,3732,19.8
"12103","5","313","75","0","1999","A","","Pinellas County, Florida","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,130,2456331,0,0,364,18907,"",0.53,0.10,0.07,0.00,0.00,0.74,0.74,"",1,10.0,-3,-2.3,59792,2.5,0,0.0,0,0.0,18,5.2,910,5.1
"12127","5","313","75","0","1999","A","","Volusia County, Florida","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,97,2058826,0,0,410,21298,"",0.97,0.22,0.23,0.00,0.00,1.05,1.05,"",2,33.3,24,32.9,628380,43.9,0,0.0,0,0.0,31,8.2,1568,7.9
"13000","5","313","55","0","1999","A","","Georgia -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",379,55004,1547993969,0,0,541,28143,"",2.06,4.63,4.69,0.00,0.00,1.01,1.01,"",0,0.0,-3013,-5.2,-24365424,-1.5,0,0.0,0,0.0,20,3.8,1041,3.8
"13009","5","313","75","0","1999","A","","Baldwin County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,1063,24140832,0,0,437,22719,"",7.24,17.71,20.09,0.00,0.00,1.14,1.14,"",1,25.0,-382,-26.4,-6900816,-22.2,0,0.0,0,0.0,24,5.8,1229,5.7
"13015","5","313","75","0","1999","A","","Bartow County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,916,21101706,0,0,443,23049,"",7.24,10.07,9.98,0.00,0.00,0.99,0.99,"",-1,-10.0,95,11.6,514734,2.5,0,0.0,0,0.0,-39,-8.1,-2029,-8.1
"13021","5","313","75","0","1999","A","","Bibb County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,293,14869736,0,0,978,50837,"",1.55,1.05,2.18,0.00,0.00,2.09,2.09,"",1,20.0,-180,-38.1,-9389238,-38.7,0,0.0,0,0.0,-9,-0.9,-505,-1.0
"13045","5","313","75","0","1999","A","","Carroll County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,279,5699328,0,0,392,20397,"",4.11,2.83,2.64,0.00,0.00,0.93,0.93,"",0,0.0,-29,-9.4,-397917,-6.5,0,0.0,0,0.0,11,2.9,606,3.1
"13047","5","313","75","0","1999","A","","Catoosa County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,1146,27272906,0,0,458,23805,"",12.39,25.76,30.36,0.00,0.00,1.18,1.18,"",0,0.0,232,25.4,5476701,25.1,0,0.0,0,0.0,-1,-0.2,-46,-0.2
"13067","5","313","75","0","1999","A","","Cobb County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,340,14479416,0,0,820,42628,"",0.60,0.37,0.49,0.00,0.00,1.35,1.35,"",-1,-10.0,75,28.3,4584520,46.3,0,0.0,0,0.0,102,14.2,5312,14.2
"13089","5","313","75","0","1999","A","","DeKalb County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,76,2018078,0,0,508,26409,"",1.13,0.08,0.06,0.00,0.00,0.83,0.83,"",0,0.0,7,10.1,119245,6.3,0,0.0,0,0.0,-22,-4.2,-1144,-4.2
"13115","5","313","75","0","1999","A","","Floyd County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,2444,63581047,0,0,500,26014,"",4.66,19.78,21.99,0.00,0.00,1.11,1.11,"",0,0.0,-568,-18.9,-13996377,-18.0,0,0.0,0,0.0,5,1.0,257,1.0
"13121","5","313","75","0","1999","A","","Fulton County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,1634,120195141,0,0,1414,73548,"",0.81,0.71,1.39,0.00,0.00,1.97,1.97,"",0,0.0,79,5.1,16785206,16.2,0,0.0,0,0.0,135,10.6,7046,10.6
"13129","5","313","75","0","1999","A","","Gordon County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,1959,47727282,0,0,468,24358,"",20.67,29.32,33.35,0.00,0.00,1.14,1.14,"",0,0.0,91,4.9,1145454,2.5,0,0.0,0,0.0,-11,-2.3,-573,-2.3
"13135","5","313","75","0","1999","A","","Gwinnett County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,68,3444263,0,0,975,50713,"",0.63,0.08,0.13,0.00,0.00,1.60,1.60,"",-1,-10.0,-37,-35.2,-1271347,-27.0,0,0.0,0,0.0,107,12.3,5588,12.4
"13139","5","313","75","0","1999","A","","Hall County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,1392,42987725,0,0,594,30882,"",3.03,7.18,9.28,0.00,0.00,1.29,1.29,"",-1,-11.1,-180,-11.5,-3901592,-8.3,0,0.0,0,0.0,21,3.7,1061,3.6
"13157","5","313","75","0","1999","A","","Jackson County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,602,17296509,0,0,553,28756,"",5.83,13.17,18.85,0.00,0.00,1.43,1.43,"",0,0.0,9,1.5,2355566,15.8,0,0.0,0,0.0,68,14.0,3546,14.1
"13215","5","313","75","0","1999","A","","Muscogee County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,3447,103297596,0,0,576,29964,"",1.88,11.20,14.61,0.00,0.00,1.30,1.30,"",-1,-12.5,191,5.9,9758389,10.4,0,0.0,0,0.0,24,4.3,1235,4.3
"13285","5","313","75","0","1999","A","","Troup County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,2433,79580686,0,0,629,32714,"",12.93,23.34,31.58,0.00,0.00,1.35,1.35,"",0,0.0,13,0.5,-587746,-0.7,0,0.0,0,0.0,-8,-1.3,-420,-1.3
"13295","5","313","75","0","1999","A","","Walker County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,3233,86133083,0,0,512,26646,"",19.21,69.12,91.46,0.00,0.00,1.32,1.32,"",-1,-7.1,-86,-2.6,2749007,3.3,0,0.0,0,0.0,29,6.0,1520,6.0
"13313","5","313","75","0","1999","A","","Whitfield County, Georgia","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",45,2976,87695557,0,0,567,29467,"",20.82,15.78,19.56,0.00,0.00,1.24,1.24,"",0,0.0,-44,-1.5,-677392,-0.8,0,0.0,0,0.0,4,0.7,204,0.7
"17000","5","313","55","0","1999","A","","Illinois -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",165,2254,71258085,0,0,608,31621,"",0.63,0.12,0.13,0.00,0.00,1.01,1.01,"",-7,-4.1,-148,-6.2,-91703,-0.1,0,0.0,0,0.0,37,6.5,1922,6.5
"17031","5","313","75","0","1999","A","","Cook County, Illinois","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",81,1337,46099150,0,0,663,34477,"",0.77,0.16,0.16,0.00,0.00,0.99,0.99,"",-1,-1.2,-42,-3.0,2226365,5.1,0,0.0,0,0.0,51,8.3,2668,8.4
"17097","5","313","75","0","1999","A","","Lake County, Illinois","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,105,4573889,0,0,840,43665,"",0.90,0.11,0.14,0.00,0.00,1.27,1.27,"",2,18.2,17,19.3,1207652,35.9,0,0.0,0,0.0,100,13.5,5194,13.5
"17111","5","313","75","0","1999","A","","McHenry County, Illinois","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,67,2444705,0,0,703,36534,"",1.12,0.25,0.34,0.00,0.00,1.36,1.36,"",0,0.0,2,3.1,310681,14.6,0,0.0,0,0.0,67,10.5,3448,10.4
"18000","5","313","55","0","1999","A","","Indiana -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",28,538,14613587,0,0,523,27175,"",0.22,0.06,0.06,0.00,0.00,1.06,1.05,"",2,7.7,9,1.7,90801,0.6,0,0.0,0,0.0,-5,-0.9,-287,-1.0
"19000","5","313","55","0","1999","A","","Iowa -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",20,228,9495046,0,0,801,41660,"",0.25,0.05,0.09,0.00,0.00,1.80,1.80,"",2,11.1,-5,-2.1,2801762,41.9,0,0.0,0,0.0,248,44.8,12923,45.0
"20000","5","313","55","0","1999","A","","Kansas -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",16,104,1622124,0,0,299,15560,"",0.24,0.03,0.02,0.00,0.00,0.65,0.65,"",-1,-5.9,-3,-2.8,52955,3.4,0,0.0,0,0.0,17,6.0,883,6.0
"20091","5","313","75","0","1999","A","","Johnson County, Kansas","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,37,694684,0,0,366,19032,"",0.41,0.04,0.03,0.00,0.00,0.64,0.64,"",0,0.0,-3,-7.5,44017,6.8,0,0.0,0,0.0,51,16.2,2629,16.0
"21000","5","313","55","0","1999","A","","Kentucky -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",54,1999,53277720,0,0,513,26651,"",0.62,0.37,0.41,0.00,0.00,1.12,1.12,"",2,3.8,-96,-4.6,3543612,7.1,0,0.0,0,0.0,56,12.3,2913,12.3
"21111","5","313","75","0","1999","A","","Jefferson County, Kentucky","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,74,1593295,0,0,415,21555,"",0.57,0.05,0.04,0.00,0.00,0.79,0.79,"",0,0.0,4,5.7,267135,20.1,0,0.0,0,0.0,52,14.3,2677,14.2
"22000","5","313","55","0","1999","A","","Louisiana -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",27,523,22570884,0,0,830,43177,"",0.28,0.09,0.17,0.00,0.00,1.85,1.85,"",-1,-3.6,49,10.3,4463726,24.7,0,0.0,0,0.0,95,12.9,4963,13.0
"23000","5","313","55","0","1999","A","","Maine -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",43,2869,80082733,0,0,537,27917,"",1.19,1.60,1.94,0.00,0.00,1.21,1.21,"",-1,-2.3,-620,-17.8,-15229157,-16.0,0,0.0,0,0.0,12,2.3,601,2.2
"23001","5","313","75","0","1999","A","","Androscoggin County, Maine","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,827,23874950,0,0,555,28866,"",4.72,5.76,7.64,0.00,0.00,1.33,1.33,"",-1,-8.3,2,0.2,1450062,6.5,0,0.0,0,0.0,32,6.1,1668,6.1
"23031","5","313","75","0","1999","A","","York County, Maine","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,569,14362593,0,0,485,25234,"",1.62,2.95,3.28,0.00,0.00,1.11,1.11,"",0,0.0,-122,-17.7,-3509938,-19.6,0,0.0,0,0.0,-13,-2.6,-643,-2.5
"24000","5","313","55","0","1999","A","","Maryland -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",69,2132,56253138,0,0,507,26389,"",0.58,0.29,0.21,0.00,0.00,0.73,0.73,"",0,0.0,-31,-1.4,2583964,4.8,0,0.0,0,0.0,30,6.3,1579,6.4
"24003","5","313","75","0","1999","A","","Anne Arundel County, Maryland","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,37,796520,0,0,416,21625,"",0.82,0.06,0.05,0.00,0.00,0.76,0.76,"",-1,-11.1,1,2.8,131623,19.8,0,0.0,0,0.0,65,18.5,3367,18.4
"24031","5","313","75","0","1999","A","","Montgomery County, Maryland","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,26,708232,0,0,519,26980,"",0.25,0.02,0.02,0.00,0.00,0.76,0.76,"",0,0.0,3,13.0,110303,18.4,0,0.0,0,0.0,21,4.2,1077,4.2
"24033","5","313","75","0","1999","A","","Prince George's County, Maryland","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,166,7005467,0,0,810,42096,"",0.60,0.18,0.25,0.00,0.00,1.42,1.42,"",-1,-12.5,2,1.2,1528859,27.9,0,0.0,0,0.0,169,26.4,8753,26.3
"24510","5","313","75","0","1999","A","","Baltimore City, Maryland","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,493,15099673,0,0,589,30613,"",0.91,0.42,0.40,0.00,0.00,0.97,0.96,"",-1,-8.3,-28,-5.4,52004,0.3,0,0.0,0,0.0,33,5.9,1721,6.0
"25000","5","313","55","0","1999","A","","Massachusetts -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",238,12791,459765450,0,0,691,35944,"",1.55,1.29,1.34,0.00,0.00,1.04,1.04,"",-7,-2.9,-305,-2.3,-7462340,-1.6,0,0.0,0,0.0,5,0.7,266,0.7
"25005","5","313","75","0","1999","A","","Bristol County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",51,4774,152015432,0,0,612,31841,"",4.67,7.08,8.91,0.00,0.00,1.26,1.26,"",-3,-5.6,217,4.8,3756822,2.5,0,0.0,0,0.0,-14,-2.2,-691,-2.1
"25009","5","313","75","0","1999","A","","Essex County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,1888,73462468,0,0,748,38917,"",1.95,2.05,2.55,0.00,0.00,1.24,1.24,"",-1,-3.2,-278,-12.8,-12184883,-14.2,0,0.0,0,0.0,-12,-1.6,-620,-1.6
"25013","5","313","75","0","1999","A","","Hampden County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,370,13496096,0,0,701,36435,"",0.77,0.60,0.82,0.00,0.00,1.38,1.38,"",-1,-12.5,-43,-10.4,-540337,-3.8,0,0.0,0,0.0,47,7.2,2442,7.2
"25015","5","313","75","0","1999","A","","Hampshire County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,264,7583980,0,0,552,28727,"",2.69,1.54,1.80,0.00,0.00,1.17,1.17,"",0,0.0,-22,-7.7,-262763,-3.3,0,0.0,0,0.0,25,4.7,1331,4.9
"25017","5","313","75","0","1999","A","","Middlesex County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",41,2196,87644476,0,0,768,39914,"",1.12,0.86,0.86,0.00,0.00,1.00,1.00,"",-3,-6.8,-47,-2.1,1344412,1.6,0,0.0,0,0.0,28,3.8,1430,3.7
"25021","5","313","75","0","1999","A","","Norfolk County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",20,729,32059416,0,0,845,43952,"",1.21,0.75,0.97,0.00,0.00,1.30,1.30,"",2,11.1,13,1.8,-267164,-0.8,0,0.0,0,0.0,-23,-2.6,-1197,-2.7
"25023","5","313","75","0","1999","A","","Plymouth County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,561,22270273,0,0,764,39727,"",1.76,1.10,1.59,0.00,0.00,1.45,1.45,"",2,13.3,90,19.1,2972645,15.4,0,0.0,0,0.0,-24,-3.0,-1266,-3.1
"25025","5","313","75","0","1999","A","","Suffolk County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,218,7479356,0,0,661,34375,"",0.76,0.12,0.09,0.00,0.00,0.79,0.79,"",-2,-13.3,-5,-2.2,32727,0.4,0,0.0,0,0.0,20,3.1,1032,3.1
"25027","5","313","75","0","1999","A","","Worcester County, Massachusetts","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,1453,50172579,0,0,664,34526,"",1.94,1.49,1.76,0.00,0.00,1.18,1.18,"",-1,-3.3,-208,-12.5,-3353203,-6.3,0,0.0,0,0.0,44,7.1,2294,7.1
"26000","5","313","55","0","1999","A","","Michigan -- Statewide","Private","Textile mills","State, NAICS 3-digit -- by ownership sector","All establishment sizes",65,747,27437565,0,0,706,36722,"",0.32,0.05,0.06,0.00,0.00,1.20,1.20,"",-3,-4.4,102,15.8,4682317,20.6,0,0.0,0,0.0,27,4.0,1420,4.0
"26099","5","313","75","0","1999","A","","Macomb County, Michigan","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,18,349179,0,0,380,19765,"",0.48,0.02,0.01,0.00,0.00,0.58,0.58,"",-1,-12.5,1,5.9,12736,3.8,0,0.0,0,0.0,-6,-1.6,-321,-1.6
"26125","5","313","75","0","1999","A","","Oakland County, Michigan","Private","Textile mills","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,70,1985467,0,0,545,28364,"",0.30,0.03,0.02,0.00,0.00,0.78,0.78,"",1,11.1,11,18.6,409981,26.0,0,0.0,0,0.0,29,5.6,1547,5.8
