SAGDP2N Gross domestic product (GDP) by state 1/,,,,,
(Millions of current dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,2006,Code 
1000,Alabama,23,        Furniture and related product manufacturing,1035.1,16
1000,Alabama,24,        Miscellaneous manufacturing,465.1,16
1000,Alabama,25,      Nondurable goods manufacturing,11276.4,0
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,1851.8,3
1000,Alabama,27,        Textile mills and textile product mills,916,4
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",807.8,4
1000,Alabama,29,        Paper manufacturing,2874.6,6
1000,Alabama,30,        Printing and related support activities,332.4,6
1000,Alabama,31,        Petroleum and coal products manufacturing,1037.8,2
1000,Alabama,32,        Chemical manufacturing,2458.4,9
1000,Alabama,33,        Plastics and rubber products manufacturing,997.6,10
1000,Alabama,34,    Wholesale trade,9542.7,19
1000,Alabama,35,    Retail trade,12293.8,19
1000,Alabama,36,    Transportation and warehousing,4518.4,0
1000,Alabama,37,      Air transportation,104.9,23
1000,Alabama,38,      Rail transportation,553.2,23
1000,Alabama,39,      Water transportation,143.1,23
1000,Alabama,40,      Truck transportation,2260.5,23
1000,Alabama,41,      Transit and ground passenger transportation,78.4,23
1000,Alabama,42,      Pipeline transportation,103.6,23
1000,Alabama,43,      Other transportation and support activities,888.1,23
1000,Alabama,44,      Warehousing and storage,386.6,34
1000,Alabama,45,    Information,5259.1,27
1000,Alabama,46,      Publishing industries (except Internet),939.6,0
1000,Alabama,47,      Motion picture and sound recording industries,69.3,0
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,4015.3,0
1000,Alabama,49,"      Data processing, hosting, and other information services",234.9,0
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",24425.7,0
1000,Alabama,51,      Finance and insurance,9291.1,28
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5198.5,0
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",544.3,0
1000,Alabama,54,        Insurance carriers and related activities,3423,0
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",125.3,0
1000,Alabama,56,      Real estate and rental and leasing,15134.6,29
1000,Alabama,57,        Real estate,13161.8,0
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1972.8,0
1000,Alabama,59,    Professional and business services,14047.2,34
1000,Alabama,60,"      Professional, scientific, and technical services",9028.3,0
1000,Alabama,61,        Legal services,1847.3,0
1000,Alabama,62,        Computer systems design and related services,1520.5,0
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",5660.6,0
1000,Alabama,64,      Management of companies and enterprises,1258.8,0
1000,Alabama,65,      Administrative and support and waste management and remediation services,3760.1,0
1000,Alabama,66,        Administrative and support services,3514.2,0
1000,Alabama,67,        Waste management and remediation services,245.8,0
1000,Alabama,68,"    Educational services, health care, and social assistance",11403.5,0
1000,Alabama,69,      Educational services,824.5,32
1000,Alabama,70,      Health care and social assistance,10578.9,33
1000,Alabama,71,        Ambulatory health care services,6165.8,0
1000,Alabama,72,        Hospitals,2615.5,0
1000,Alabama,73,        Nursing and residential care facilities,1163.3,0
1000,Alabama,74,        Social assistance,634.4,0
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",4307.2,0
1000,Alabama,76,"      Arts, entertainment, and recreation",552.2,34
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",212.8,0
1000,Alabama,78,"        Amusement, gambling, and recreation industries",339.4,0
1000,Alabama,79,      Accommodation and food services,3755,22
1000,Alabama,80,        Accommodation,710.4,0
1000,Alabama,81,        Food services and drinking places,3044.6,0
1000,Alabama,82,    Other services (except government and government enterprises),4490.6,34
1000,Alabama,83,  Government and government enterprises,26208.9,0
1000,Alabama,84,    Federal civilian,6404.2,0
1000,Alabama,85,    Military,3377.9,0
1000,Alabama,86,    State and local,16426.7,0
1000,Alabama,,Addenda:,,0
1000,Alabama,87,Natural resources and mining,4995,0
1000,Alabama,88,Trade,21836.5,0
1000,Alabama,89,Transportation and utilities,8897.2,0
1000,Alabama,91,Private goods-producing industries 2/,42977.8,0
1000,Alabama,92,Private services-providing industries 3/,94666.9,0
2000,Alaska,1,All industry total,44435.3,0
2000,Alaska,2,  Private industries,36524.8,0
2000,Alaska,3,"    Agriculture, forestry, fishing and hunting",370.2,1
2000,Alaska,4,      Farms,17.9,0
2000,Alaska,5,"      Forestry, fishing, and related activities",352.3,0
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",13820.1,2
2000,Alaska,7,      Oil and gas extraction,11304.7,0
2000,Alaska,8,      Mining (except oil and gas),1316.3,0
2000,Alaska,9,      Support activities for mining,1199.1,0
2000,Alaska,10,    Utilities,510.4,0
2000,Alaska,11,    Construction,2038.4,18
2000,Alaska,12,    Manufacturing,1398.8,0
2000,Alaska,13,      Durable goods manufacturing,161.9,0
2000,Alaska,14,        Wood product manufacturing,14.8,6
2000,Alaska,15,        Nonmetallic mineral product manufacturing,63.9,11
2000,Alaska,16,        Primary metal manufacturing,1.3,12
2000,Alaska,17,        Fabricated metal product manufacturing,32.9,12
2000,Alaska,18,        Machinery manufacturing,6.3,13
2000,Alaska,19,        Computer and electronic product manufacturing,9.1,14
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",4.5,14
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2,15
2000,Alaska,22,        Other transportation equipment manufacturing,8.3,15
2000,Alaska,23,        Furniture and related product manufacturing,9.6,16
2000,Alaska,24,        Miscellaneous manufacturing,9.1,16
2000,Alaska,25,      Nondurable goods manufacturing,1236.9,0
2000,Alaska,26,        Food and beverage and tobacco product manufacturing,594.3,3
2000,Alaska,27,        Textile mills and textile product mills,5.5,4
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",0.3,4
2000,Alaska,29,        Paper manufacturing,1.1,6
2000,Alaska,30,        Printing and related support activities,23.2,6
2000,Alaska,31,        Petroleum and coal products manufacturing,570.7,2
2000,Alaska,32,        Chemical manufacturing,31,9
2000,Alaska,33,        Plastics and rubber products manufacturing,10.7,10
2000,Alaska,34,    Wholesale trade,966.9,19
2000,Alaska,35,    Retail trade,1869,19
2000,Alaska,36,    Transportation and warehousing,3645.5,0
2000,Alaska,37,      Air transportation,629.7,23
2000,Alaska,38,      Rail transportation,0,23
2000,Alaska,39,      Water transportation,173.5,23
2000,Alaska,40,      Truck transportation,285.2,23
2000,Alaska,41,      Transit and ground passenger transportation,98.8,23
2000,Alaska,42,      Pipeline transportation,1797.7,23
2000,Alaska,43,      Other transportation and support activities,632.4,23
2000,Alaska,44,      Warehousing and storage,28.1,34
2000,Alaska,45,    Information,1075.9,27
2000,Alaska,46,      Publishing industries (except Internet),111.7,0
2000,Alaska,47,      Motion picture and sound recording industries,10.9,0
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,918.2,0
2000,Alaska,49,"      Data processing, hosting, and other information services",35.2,0
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",4220.6,0
2000,Alaska,51,      Finance and insurance,1145.8,28
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",535,0
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",69.3,0
2000,Alaska,54,        Insurance carriers and related activities,487,0
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",54.5,0
2000,Alaska,56,      Real estate and rental and leasing,3074.7,29
2000,Alaska,57,        Real estate,2700.6,0
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,374.2,0
2000,Alaska,59,    Professional and business services,2290.7,34
2000,Alaska,60,"      Professional, scientific, and technical services",1327.6,0
2000,Alaska,61,        Legal services,167.4,0
2000,Alaska,62,        Computer systems design and related services,89.8,0
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1070.4,0
2000,Alaska,64,      Management of companies and enterprises,251.4,0
2000,Alaska,65,      Administrative and support and waste management and remediation services,711.6,0
2000,Alaska,66,        Administrative and support services,604.5,0
2000,Alaska,67,        Waste management and remediation services,107.1,0
2000,Alaska,68,"    Educational services, health care, and social assistance",2335.3,0
2000,Alaska,69,      Educational services,138.6,32
2000,Alaska,70,      Health care and social assistance,2196.7,33
2000,Alaska,71,        Ambulatory health care services,1084.7,0
2000,Alaska,72,        Hospitals,680.4,0
2000,Alaska,73,        Nursing and residential care facilities,102,0
2000,Alaska,74,        Social assistance,329.6,0
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",1283.6,0
2000,Alaska,76,"      Arts, entertainment, and recreation",179.4,34
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",66.8,0
2000,Alaska,78,"        Amusement, gambling, and recreation industries",112.7,0
2000,Alaska,79,      Accommodation and food services,1104.2,22
2000,Alaska,80,        Accommodation,443,0
2000,Alaska,81,        Food services and drinking places,661.2,0
2000,Alaska,82,    Other services (except government and government enterprises),699.4,34
2000,Alaska,83,  Government and government enterprises,7910.6,0
2000,Alaska,84,    Federal civilian,1724.8,0
2000,Alaska,85,    Military,1924.8,0
2000,Alaska,86,    State and local,4261,0
2000,Alaska,,Addenda:,,0
2000,Alaska,87,Natural resources and mining,14190.2,0
2000,Alaska,88,Trade,2835.9,0
2000,Alaska,89,Transportation and utilities,4155.9,0
2000,Alaska,91,Private goods-producing industries 2/,17627.5,0
2000,Alaska,92,Private services-providing industries 3/,18897.3,0
4000,Arizona,1,All industry total,248230.7,0
4000,Arizona,2,  Private industries,216405.4,0
4000,Arizona,3,"    Agriculture, forestry, fishing and hunting",1827.5,1
4000,Arizona,4,      Farms,1272.1,0
4000,Arizona,5,"      Forestry, fishing, and related activities",555.5,0
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",4372.5,2
4000,Arizona,7,      Oil and gas extraction,0.8,0
4000,Arizona,8,      Mining (except oil and gas),4338.2,0
4000,Arizona,9,      Support activities for mining,33.5,0
4000,Arizona,10,    Utilities,4664.1,0
4000,Arizona,11,    Construction,21606.2,18
4000,Arizona,12,    Manufacturing,22580.6,0
4000,Arizona,13,      Durable goods manufacturing,19246.9,0
4000,Arizona,14,        Wood product manufacturing,443.1,6
4000,Arizona,15,        Nonmetallic mineral product manufacturing,1226.3,11
4000,Arizona,16,        Primary metal manufacturing,696.9,12
4000,Arizona,17,        Fabricated metal product manufacturing,1391.8,12
4000,Arizona,18,        Machinery manufacturing,639.4,13
4000,Arizona,19,        Computer and electronic product manufacturing,9070.1,14
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",226,14
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",339.8,15
4000,Arizona,22,        Other transportation equipment manufacturing,3829.9,15
4000,Arizona,23,        Furniture and related product manufacturing,586.4,16
4000,Arizona,24,        Miscellaneous manufacturing,797.4,16
4000,Arizona,25,      Nondurable goods manufacturing,3333.7,0
4000,Arizona,26,        Food and beverage and tobacco product manufacturing,1186.1,3
4000,Arizona,27,        Textile mills and textile product mills,94.2,4
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",15.9,4
4000,Arizona,29,        Paper manufacturing,262.8,6
4000,Arizona,30,        Printing and related support activities,501.1,6
4000,Arizona,31,        Petroleum and coal products manufacturing,125.6,2
4000,Arizona,32,        Chemical manufacturing,769.1,9
4000,Arizona,33,        Plastics and rubber products manufacturing,378.9,10
4000,Arizona,34,    Wholesale trade,13844.6,19
4000,Arizona,35,    Retail trade,20433.9,19
4000,Arizona,36,    Transportation and warehousing,7189.9,0
4000,Arizona,37,      Air transportation,2272.8,23
4000,Arizona,38,      Rail transportation,664.4,23
4000,Arizona,39,      Water transportation,12.5,23
4000,Arizona,40,      Truck transportation,1925,23
4000,Arizona,41,      Transit and ground passenger transportation,435.4,23
4000,Arizona,42,      Pipeline transportation,45.4,23
4000,Arizona,43,      Other transportation and support activities,1349.3,23
4000,Arizona,44,      Warehousing and storage,485.1,34
4000,Arizona,45,    Information,6979.3,27
4000,Arizona,46,      Publishing industries (except Internet),1681.1,0
4000,Arizona,47,      Motion picture and sound recording industries,198.2,0
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,3983.9,0
4000,Arizona,49,"      Data processing, hosting, and other information services",1116.1,0
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",52214.4,0
4000,Arizona,51,      Finance and insurance,14570.9,28
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7834.1,0
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1451.2,0
4000,Arizona,54,        Insurance carriers and related activities,4766.7,0
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",518.9,0
4000,Arizona,56,      Real estate and rental and leasing,37643.5,29
4000,Arizona,57,        Real estate,33692.5,0
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3951,0
4000,Arizona,59,    Professional and business services,26627.8,34
4000,Arizona,60,"      Professional, scientific, and technical services",13096.3,0
4000,Arizona,61,        Legal services,2162.5,0
4000,Arizona,62,        Computer systems design and related services,1989.4,0
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",8944.4,0
4000,Arizona,64,      Management of companies and enterprises,2433.3,0
4000,Arizona,65,      Administrative and support and waste management and remediation services,11098.2,0
4000,Arizona,66,        Administrative and support services,10176.3,0
4000,Arizona,67,        Waste management and remediation services,921.9,0
4000,Arizona,68,"    Educational services, health care, and social assistance",17970.3,0
4000,Arizona,69,      Educational services,2001.4,32
4000,Arizona,70,      Health care and social assistance,15968.9,33
4000,Arizona,71,        Ambulatory health care services,8981.6,0
4000,Arizona,72,        Hospitals,4624.6,0
4000,Arizona,73,        Nursing and residential care facilities,1279.3,0
4000,Arizona,74,        Social assistance,1083.4,0
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",10996,0
4000,Arizona,76,"      Arts, entertainment, and recreation",2074.7,34
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",1171.8,0
4000,Arizona,78,"        Amusement, gambling, and recreation industries",902.9,0
4000,Arizona,79,      Accommodation and food services,8921.3,22
4000,Arizona,80,        Accommodation,2992.1,0
4000,Arizona,81,        Food services and drinking places,5929.2,0
4000,Arizona,82,    Other services (except government and government enterprises),5098.3,34
4000,Arizona,83,  Government and government enterprises,31825.2,0
4000,Arizona,84,    Federal civilian,5227.1,0
4000,Arizona,85,    Military,2806.9,0
4000,Arizona,86,    State and local,23791.2,0
4000,Arizona,,Addenda:,,0
4000,Arizona,87,Natural resources and mining,6200,0
4000,Arizona,88,Trade,34278.5,0
4000,Arizona,89,Transportation and utilities,11854,0
4000,Arizona,91,Private goods-producing industries 2/,50386.9,0
4000,Arizona,92,Private services-providing industries 3/,166018.5,0
5000,Arkansas,1,All industry total,94384.5,0
5000,Arkansas,2,  Private industries,81878.5,0
5000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",2722.4,1
5000,Arkansas,4,      Farms,2173.9,0
5000,Arkansas,5,"      Forestry, fishing, and related activities",548.5,0
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",1096.8,2
5000,Arkansas,7,      Oil and gas extraction,471,0
5000,Arkansas,8,      Mining (except oil and gas),224.3,0
5000,Arkansas,9,      Support activities for mining,401.5,0
5000,Arkansas,10,    Utilities,2269.6,0
5000,Arkansas,11,    Construction,4506.3,18
5000,Arkansas,12,    Manufacturing,17828.6,0
5000,Arkansas,13,      Durable goods manufacturing,9577.5,0
5000,Arkansas,14,        Wood product manufacturing,747.4,6
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,557.1,11
5000,Arkansas,16,        Primary metal manufacturing,1633.3,12
5000,Arkansas,17,        Fabricated metal product manufacturing,1730.6,12
5000,Arkansas,18,        Machinery manufacturing,868.7,13
5000,Arkansas,19,        Computer and electronic product manufacturing,323.1,14
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",1521.2,14
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",809.1,15
5000,Arkansas,22,        Other transportation equipment manufacturing,698.7,15
5000,Arkansas,23,        Furniture and related product manufacturing,347.9,16
5000,Arkansas,24,        Miscellaneous manufacturing,340.5,16
5000,Arkansas,25,      Nondurable goods manufacturing,8251.1,0
5000,Arkansas,26,        Food and beverage and tobacco product manufacturing,4052.6,3
5000,Arkansas,27,        Textile mills and textile product mills,57.7,4
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",112.9,4
5000,Arkansas,29,        Paper manufacturing,1576.2,6
5000,Arkansas,30,        Printing and related support activities,300,6
5000,Arkansas,31,        Petroleum and coal products manufacturing,279.8,2
5000,Arkansas,32,        Chemical manufacturing,757,9
5000,Arkansas,33,        Plastics and rubber products manufacturing,1114.8,10
5000,Arkansas,34,    Wholesale trade,6590.3,19
5000,Arkansas,35,    Retail trade,6772.4,19
5000,Arkansas,36,    Transportation and warehousing,4565,0
5000,Arkansas,37,      Air transportation,152,23
5000,Arkansas,38,      Rail transportation,589.9,23
5000,Arkansas,39,      Water transportation,17.9,23
5000,Arkansas,40,      Truck transportation,2586.8,23
5000,Arkansas,41,      Transit and ground passenger transportation,47.4,23
5000,Arkansas,42,      Pipeline transportation,100.3,23
5000,Arkansas,43,      Other transportation and support activities,576.9,23
5000,Arkansas,44,      Warehousing and storage,493.9,34
5000,Arkansas,45,    Information,3709.5,27
5000,Arkansas,46,      Publishing industries (except Internet),528.3,0
5000,Arkansas,47,      Motion picture and sound recording industries,64.5,0
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,2922.8,0
5000,Arkansas,49,"      Data processing, hosting, and other information services",193.9,0
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",12073.6,0
5000,Arkansas,51,      Finance and insurance,3905.7,28
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1885.4,0
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",417.1,0
5000,Arkansas,54,        Insurance carriers and related activities,1408,0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",195.2,0
5000,Arkansas,56,      Real estate and rental and leasing,8167.9,29
5000,Arkansas,57,        Real estate,7160.6,0
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1007.3,0
5000,Arkansas,59,    Professional and business services,7640.3,34
5000,Arkansas,60,"      Professional, scientific, and technical services",3238.1,0
5000,Arkansas,61,        Legal services,668.3,0
5000,Arkansas,62,        Computer systems design and related services,681.9,0
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1888,0
5000,Arkansas,64,      Management of companies and enterprises,2438.1,0
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1964.1,0
5000,Arkansas,66,        Administrative and support services,1781.5,0
5000,Arkansas,67,        Waste management and remediation services,182.6,0
5000,Arkansas,68,"    Educational services, health care, and social assistance",7243.1,0
5000,Arkansas,69,      Educational services,449.6,32
5000,Arkansas,70,      Health care and social assistance,6793.5,33
5000,Arkansas,71,        Ambulatory health care services,3189.5,0
5000,Arkansas,72,        Hospitals,2171.3,0
5000,Arkansas,73,        Nursing and residential care facilities,730.4,0
5000,Arkansas,74,        Social assistance,702.4,0
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",2590.1,0
5000,Arkansas,76,"      Arts, entertainment, and recreation",306.3,34
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",105.6,0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",200.7,0
5000,Arkansas,79,      Accommodation and food services,2283.8,22
5000,Arkansas,80,        Accommodation,519.7,0
5000,Arkansas,81,        Food services and drinking places,1764.1,0
5000,Arkansas,82,    Other services (except government and government enterprises),2270.4,34
5000,Arkansas,83,  Government and government enterprises,12506,0
5000,Arkansas,84,    Federal civilian,2065.7,0
5000,Arkansas,85,    Military,982.8,0
5000,Arkansas,86,    State and local,9457.6,0
5000,Arkansas,,Addenda:,,0
5000,Arkansas,87,Natural resources and mining,3819.2,0
5000,Arkansas,88,Trade,13362.7,0
5000,Arkansas,89,Transportation and utilities,6834.6,0
5000,Arkansas,91,Private goods-producing industries 2/,26154.1,0
5000,Arkansas,92,Private services-providing industries 3/,55724.4,0
6000,California,1,All industry total,1874737.3,0
6000,California,2,  Private industries,1648531,0
6000,California,3,"    Agriculture, forestry, fishing and hunting",24270.6,1
6000,California,4,      Farms,16946.6,0
6000,California,5,"      Forestry, fishing, and related activities",7324,0
6000,California,6,"    Mining, quarrying, and oil and gas extraction",17722.3,2
6000,California,7,      Oil and gas extraction,14607.4,0
6000,California,8,      Mining (except oil and gas),1736.9,0
6000,California,9,      Support activities for mining,1378,0
6000,California,10,    Utilities,25231.1,0
6000,California,11,    Construction,97674.3,18
6000,California,12,    Manufacturing,222724.2,0
6000,California,13,      Durable goods manufacturing,128656.4,0
6000,California,14,        Wood product manufacturing,2129.3,6
6000,California,15,        Nonmetallic mineral product manufacturing,4511.2,11
6000,California,16,        Primary metal manufacturing,2921.1,12
6000,California,17,        Fabricated metal product manufacturing,11300.1,12
6000,California,18,        Machinery manufacturing,9616.1,13
6000,California,19,        Computer and electronic product manufacturing,60978.6,14
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3450.2,14
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4810.7,15
6000,California,22,        Other transportation equipment manufacturing,12902.3,15
