SAGDP2N Gross domestic product (GDP) by state 1/,,,,,
(Millions of current dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,2003,Code 
0,United States *,46,      Publishing industries (except Internet),145595.6,0
0,United States *,47,      Motion picture and sound recording industries,68540.7,0
0,United States *,48,      Broadcasting (except Internet) and telecommunications,287605.4,0
0,United States *,49,"      Data processing, hosting, and other information services",63119.5,0
0,United States *,50,"    Finance, insurance, real estate, rental, and leasing",2295917.8,0
0,United States *,51,      Finance and insurance,846319.1,17
0,United States *,52,"        Monetary Authorities- central bank, credit intermediation, and related services",401384.6,0
0,United States *,53,"        Securities, commodity contracts, and other financial investments and related activities",144081.7,0
0,United States *,54,        Insurance carriers and related activities,280677.7,0
0,United States *,55,"        Funds, trusts, and other financial vehicles",20175.2,0
0,United States *,56,      Real estate and rental and leasing,1449598.7,18
0,United States *,57,        Real estate,1307102.2,0
0,United States *,58,        Rental and leasing services and lessors of nonfinancial intangible assets,142496.5,0
0,United States *,59,    Professional and business services,1247433.9,0
0,United States *,60,"      Professional, scientific, and technical services",741331.4,22
0,United States *,61,        Legal services,165257.9,0
0,United States *,62,        Computer systems design and related services,115754.6,0
0,United States *,63,"        Miscellaneous professional, scientific, and technical services",460319,0
0,United States *,64,      Management of companies and enterprises,185600.5,22
0,United States *,65,      Administrative and support and waste management and remediation services,320502,22
0,United States *,66,        Administrative and support services,288256.1,0
0,United States *,67,        Waste management and remediation services,32245.8,0
0,United States *,68,"    Educational services, health care, and social assistance",862800.1,0
0,United States *,69,      Educational services,116775.5,19
0,United States *,70,      Health care and social assistance,746024.6,20
0,United States *,71,        Ambulatory health care services,350508.5,0
0,United States *,72,        Hospitals,244874.3,0
0,United States *,73,        Nursing and residential care facilities,85564.7,0
0,United States *,74,        Social assistance,65077.2,0
0,United States *,75,"    Arts, entertainment, recreation, accommodation, and food services",432128.4,0
0,United States *,76,"      Arts, entertainment, and recreation",111038.5,22
0,United States *,77,"        Performing arts, spectator sports, museums, and related activities",61964.2,0
0,United States *,78,"        Amusement, gambling, and recreation industries",49074.3,0
0,United States *,79,      Accommodation and food services,321090,21
0,United States *,80,        Accommodation,94153.1,0
0,United States *,81,        Food services and drinking places,226936.8,0
0,United States *,82,    Other services (except government and government enterprises),283817.8,22
0,United States *,83,  Government and government enterprises,1552345.1,0
0,United States *,84,    Federal civilian,284775.4,0
0,United States *,85,    Military,214103.8,0
0,United States *,86,    State and local,1053465.5,0
0,United States *,,Addenda:,,0
0,United States *,87,Natural resources and mining,252953.3,0
0,United States *,88,Trade,1411059.8,0
0,United States *,89,Transportation and utilities,505473.1,0
0,United States *,91,Private goods-producing industries 2/,2302406.7,0
0,United States *,92,Private services-providing industries 3/,7603492,0
0,United States *,100,"All industry total, overseas activity",72768.3,0
0,United States *,101,"Government and government enterprises, overseas activity",72768.3,0
0,United States *,102,"Federal civilian, overseas activity",3762,0
0,United States *,103,"Military, overseas activity",69006.3,0
1000,Alabama,1,All industry total,133739.2,0
1000,Alabama,2,  Private industries,111214.7,0
1000,Alabama,3,"    Agriculture, forestry, fishing and hunting",2175,23
1000,Alabama,4,      Farms,1756.2,0
1000,Alabama,5,"      Forestry, fishing, and related activities",418.9,0
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",1588.2,24
1000,Alabama,7,      Oil and gas extraction,751.6,0
1000,Alabama,8,      Mining (except oil and gas),777.3,0
1000,Alabama,9,      Support activities for mining,59.3,0
1000,Alabama,10,    Utilities,3622.9,0
1000,Alabama,11,    Construction,6454.8,13
1000,Alabama,12,    Manufacturing,21745.9,0
1000,Alabama,13,      Durable goods manufacturing,12025.6,0
1000,Alabama,14,        Wood product manufacturing,980.1,3
1000,Alabama,15,        Nonmetallic mineral product manufacturing,706.4,7
1000,Alabama,16,        Primary metal manufacturing,1342.6,8
1000,Alabama,17,        Fabricated metal product manufacturing,1699.8,8
1000,Alabama,18,        Machinery manufacturing,492,9
1000,Alabama,19,        Computer and electronic product manufacturing,1136.4,10
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",666,10
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2829.6,11
1000,Alabama,22,        Other transportation equipment manufacturing,1180.5,11
1000,Alabama,23,        Furniture and related product manufacturing,638.4,12
1000,Alabama,24,        Miscellaneous manufacturing,353.8,12
1000,Alabama,25,      Nondurable goods manufacturing,9720.3,0
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,1844.5,1
1000,Alabama,27,        Textile mills and textile product mills,998.1,2
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",661.3,2
1000,Alabama,29,        Paper manufacturing,1952.3,3
1000,Alabama,30,        Printing and related support activities,363.6,3
1000,Alabama,31,        Petroleum and coal products manufacturing,666.7,4
1000,Alabama,32,        Chemical manufacturing,2247,5
1000,Alabama,33,        Plastics and rubber products manufacturing,986.8,6
1000,Alabama,34,    Wholesale trade,7515.9,14
1000,Alabama,35,    Retail trade,10376.7,14
1000,Alabama,36,    Transportation and warehousing,3425.7,0
1000,Alabama,37,      Air transportation,74.8,15
1000,Alabama,38,      Rail transportation,399,15
1000,Alabama,39,      Water transportation,86,15
1000,Alabama,40,      Truck transportation,1780.2,15
1000,Alabama,41,      Transit and ground passenger transportation,66,15
1000,Alabama,42,      Pipeline transportation,71.6,15
1000,Alabama,43,      Other transportation and support activities,670.4,15
1000,Alabama,44,      Warehousing and storage,277.6,22
1000,Alabama,45,    Information,4364.5,16
1000,Alabama,46,      Publishing industries (except Internet),728.1,0
1000,Alabama,47,      Motion picture and sound recording industries,71.3,0
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3352.1,0
1000,Alabama,49,"      Data processing, hosting, and other information services",213,0
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",22144.7,0
1000,Alabama,51,      Finance and insurance,8808.5,17
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5878.5,0
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",415.2,0
1000,Alabama,54,        Insurance carriers and related activities,2481.9,0
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",32.9,0
1000,Alabama,56,      Real estate and rental and leasing,13336.2,18
1000,Alabama,57,        Real estate,11883.8,0
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1452.4,0
1000,Alabama,59,    Professional and business services,11252.7,0
1000,Alabama,60,"      Professional, scientific, and technical services",7403.6,22
1000,Alabama,61,        Legal services,1670.4,0
1000,Alabama,62,        Computer systems design and related services,1235.9,0
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",4497.2,0
1000,Alabama,64,      Management of companies and enterprises,900,22
1000,Alabama,65,      Administrative and support and waste management and remediation services,2949.2,22
1000,Alabama,66,        Administrative and support services,2696.4,0
1000,Alabama,67,        Waste management and remediation services,252.8,0
1000,Alabama,68,"    Educational services, health care, and social assistance",9375.6,0
1000,Alabama,69,      Educational services,667.5,19
1000,Alabama,70,      Health care and social assistance,8708.1,20
1000,Alabama,71,        Ambulatory health care services,5002.8,0
1000,Alabama,72,        Hospitals,2174.1,0
1000,Alabama,73,        Nursing and residential care facilities,951.5,0
1000,Alabama,74,        Social assistance,579.7,0
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",3553.9,0
1000,Alabama,76,"      Arts, entertainment, and recreation",485.9,22
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",209.5,0
1000,Alabama,78,"        Amusement, gambling, and recreation industries",276.3,0
1000,Alabama,79,      Accommodation and food services,3068,21
1000,Alabama,80,        Accommodation,491,0
1000,Alabama,81,        Food services and drinking places,2577,0
1000,Alabama,82,    Other services (except government and government enterprises),3618.3,22
1000,Alabama,83,  Government and government enterprises,22524.5,0
1000,Alabama,84,    Federal civilian,5540.6,0
1000,Alabama,85,    Military,2623.7,0
1000,Alabama,86,    State and local,14360.3,0
1000,Alabama,,Addenda:,,0
1000,Alabama,87,Natural resources and mining,3763.2,0
1000,Alabama,88,Trade,17892.6,0
1000,Alabama,89,Transportation and utilities,7048.6,0
1000,Alabama,91,Private goods-producing industries 2/,31963.9,0
1000,Alabama,92,Private services-providing industries 3/,79250.8,0
2000,Alaska,1,All industry total,31799.7,0
2000,Alaska,2,  Private industries,24980.6,0
2000,Alaska,3,"    Agriculture, forestry, fishing and hunting",336,23
2000,Alaska,4,      Farms,19.3,0
2000,Alaska,5,"      Forestry, fishing, and related activities",316.8,0
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",5219.7,24
2000,Alaska,7,      Oil and gas extraction,4301.6,0
2000,Alaska,8,      Mining (except oil and gas),310.2,0
2000,Alaska,9,      Support activities for mining,608,0
2000,Alaska,10,    Utilities,422,0
2000,Alaska,11,    Construction,1713.5,13
2000,Alaska,12,    Manufacturing,1101.2,0
2000,Alaska,13,      Durable goods manufacturing,127.7,0
2000,Alaska,14,        Wood product manufacturing,9.6,3
2000,Alaska,15,        Nonmetallic mineral product manufacturing,57.6,7
2000,Alaska,16,        Primary metal manufacturing,1.3,8
2000,Alaska,17,        Fabricated metal product manufacturing,26.8,8
2000,Alaska,18,        Machinery manufacturing,5.8,9
2000,Alaska,19,        Computer and electronic product manufacturing,4.3,10
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",1.6,10
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1.3,11
2000,Alaska,22,        Other transportation equipment manufacturing,6.1,11
2000,Alaska,23,        Furniture and related product manufacturing,5.6,12
2000,Alaska,24,        Miscellaneous manufacturing,7.9,12
2000,Alaska,25,      Nondurable goods manufacturing,973.5,0
2000,Alaska,26,        Food and beverage and tobacco product manufacturing,372.5,1
2000,Alaska,27,        Textile mills and textile product mills,2.4,2
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",0.4,2
2000,Alaska,29,        Paper manufacturing,0.4,3
2000,Alaska,30,        Printing and related support activities,22.8,3
2000,Alaska,31,        Petroleum and coal products manufacturing,525.7,4
2000,Alaska,32,        Chemical manufacturing,41.3,5
2000,Alaska,33,        Plastics and rubber products manufacturing,8,6
2000,Alaska,34,    Wholesale trade,733.7,14
2000,Alaska,35,    Retail trade,1821.1,14
2000,Alaska,36,    Transportation and warehousing,3180.9,0
2000,Alaska,37,      Air transportation,587.2,15
2000,Alaska,38,      Rail transportation,0,15
2000,Alaska,39,      Water transportation,122.3,15
2000,Alaska,40,      Truck transportation,216.5,15
2000,Alaska,41,      Transit and ground passenger transportation,81.6,15
2000,Alaska,42,      Pipeline transportation,1717.2,15
2000,Alaska,43,      Other transportation and support activities,433.3,15
2000,Alaska,44,      Warehousing and storage,22.9,22
2000,Alaska,45,    Information,875.2,16
2000,Alaska,46,      Publishing industries (except Internet),104.5,0
2000,Alaska,47,      Motion picture and sound recording industries,13.4,0
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,728.7,0
2000,Alaska,49,"      Data processing, hosting, and other information services",28.6,0
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",3972.3,0
2000,Alaska,51,      Finance and insurance,1149,17
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",544.6,0
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",46.3,0
2000,Alaska,54,        Insurance carriers and related activities,480.6,0
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",77.4,0
2000,Alaska,56,      Real estate and rental and leasing,2823.3,18
2000,Alaska,57,        Real estate,2523.6,0
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,299.7,0
2000,Alaska,59,    Professional and business services,1896.9,0
2000,Alaska,60,"      Professional, scientific, and technical services",1119.5,22
2000,Alaska,61,        Legal services,151.3,0
2000,Alaska,62,        Computer systems design and related services,77.8,0
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",890.4,0
2000,Alaska,64,      Management of companies and enterprises,180,22
2000,Alaska,65,      Administrative and support and waste management and remediation services,597.5,22
2000,Alaska,66,        Administrative and support services,484,0
2000,Alaska,67,        Waste management and remediation services,113.4,0
2000,Alaska,68,"    Educational services, health care, and social assistance",1925.9,0
2000,Alaska,69,      Educational services,124.6,19
2000,Alaska,70,      Health care and social assistance,1801.3,20
2000,Alaska,71,        Ambulatory health care services,876.9,0
2000,Alaska,72,        Hospitals,548.6,0
2000,Alaska,73,        Nursing and residential care facilities,94.1,0
2000,Alaska,74,        Social assistance,281.7,0
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",1138.7,0
2000,Alaska,76,"      Arts, entertainment, and recreation",152.4,22
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",65.2,0
2000,Alaska,78,"        Amusement, gambling, and recreation industries",87.2,0
2000,Alaska,79,      Accommodation and food services,986.3,21
2000,Alaska,80,        Accommodation,327,0
2000,Alaska,81,        Food services and drinking places,659.3,0
2000,Alaska,82,    Other services (except government and government enterprises),643.5,22
2000,Alaska,83,  Government and government enterprises,6819.1,0
2000,Alaska,84,    Federal civilian,1558.1,0
2000,Alaska,85,    Military,1356.8,0
2000,Alaska,86,    State and local,3904.3,0
2000,Alaska,,Addenda:,,0
2000,Alaska,87,Natural resources and mining,5555.7,0
2000,Alaska,88,Trade,2554.7,0
2000,Alaska,89,Transportation and utilities,3602.9,0
2000,Alaska,91,Private goods-producing industries 2/,8370.4,0
2000,Alaska,92,Private services-providing industries 3/,16610.2,0
4000,Arizona,1,All industry total,192751.2,0
4000,Arizona,2,  Private industries,166767.6,0
4000,Arizona,3,"    Agriculture, forestry, fishing and hunting",1615.1,23
4000,Arizona,4,      Farms,1197.5,0
4000,Arizona,5,"      Forestry, fishing, and related activities",417.6,0
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1395.6,24
4000,Arizona,7,      Oil and gas extraction,0.6,0
4000,Arizona,8,      Mining (except oil and gas),1378.1,0
4000,Arizona,9,      Support activities for mining,16.9,0
4000,Arizona,10,    Utilities,3516.6,0
4000,Arizona,11,    Construction,12181.1,13
4000,Arizona,12,    Manufacturing,25642.2,0
4000,Arizona,13,      Durable goods manufacturing,23032.4,0
4000,Arizona,14,        Wood product manufacturing,329.8,3
4000,Arizona,15,        Nonmetallic mineral product manufacturing,672.9,7
4000,Arizona,16,        Primary metal manufacturing,448.3,8
4000,Arizona,17,        Fabricated metal product manufacturing,1227.8,8
4000,Arizona,18,        Machinery manufacturing,604.9,9
4000,Arizona,19,        Computer and electronic product manufacturing,14487.1,10
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",221.2,10
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",378.5,11
4000,Arizona,22,        Other transportation equipment manufacturing,3613.8,11
4000,Arizona,23,        Furniture and related product manufacturing,344.2,12
4000,Arizona,24,        Miscellaneous manufacturing,703.8,12
4000,Arizona,25,      Nondurable goods manufacturing,2609.8,0
4000,Arizona,26,        Food and beverage and tobacco product manufacturing,1133,1
4000,Arizona,27,        Textile mills and textile product mills,77.2,2
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",32.3,2
4000,Arizona,29,        Paper manufacturing,196.6,3
4000,Arizona,30,        Printing and related support activities,363.1,3
4000,Arizona,31,        Petroleum and coal products manufacturing,45.2,4
4000,Arizona,32,        Chemical manufacturing,392.9,5
4000,Arizona,33,        Plastics and rubber products manufacturing,369.5,6
4000,Arizona,34,    Wholesale trade,10735.9,14
4000,Arizona,35,    Retail trade,15320.8,14
4000,Arizona,36,    Transportation and warehousing,5029.2,0
4000,Arizona,37,      Air transportation,1544.1,15
4000,Arizona,38,      Rail transportation,433.7,15
4000,Arizona,39,      Water transportation,7.1,15
4000,Arizona,40,      Truck transportation,1372.2,15
4000,Arizona,41,      Transit and ground passenger transportation,286.4,15
4000,Arizona,42,      Pipeline transportation,43.1,15
4000,Arizona,43,      Other transportation and support activities,937.3,15
4000,Arizona,44,      Warehousing and storage,405.2,22
4000,Arizona,45,    Information,6376.8,16
4000,Arizona,46,      Publishing industries (except Internet),1286.1,0
4000,Arizona,47,      Motion picture and sound recording industries,199.1,0
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,3953.6,0
4000,Arizona,49,"      Data processing, hosting, and other information services",938,0
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",40907.7,0
4000,Arizona,51,      Finance and insurance,14862.5,17
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",8584.2,0
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1008.6,0
4000,Arizona,54,        Insurance carriers and related activities,4893.5,0
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",376.2,0
4000,Arizona,56,      Real estate and rental and leasing,26045.3,18
4000,Arizona,57,        Real estate,22734.8,0
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3310.5,0
4000,Arizona,59,    Professional and business services,18743.3,0
4000,Arizona,60,"      Professional, scientific, and technical services",9173.5,22
4000,Arizona,61,        Legal services,1655.3,0
4000,Arizona,62,        Computer systems design and related services,1137.9,0
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",6380.2,0
4000,Arizona,64,      Management of companies and enterprises,1869.4,22
4000,Arizona,65,      Administrative and support and waste management and remediation services,7700.5,22
4000,Arizona,66,        Administrative and support services,6996.9,0
4000,Arizona,67,        Waste management and remediation services,703.6,0
4000,Arizona,68,"    Educational services, health care, and social assistance",13289.5,0
4000,Arizona,69,      Educational services,1329.5,19
4000,Arizona,70,      Health care and social assistance,11959.9,20
4000,Arizona,71,        Ambulatory health care services,6580.2,0
4000,Arizona,72,        Hospitals,3416.9,0
4000,Arizona,73,        Nursing and residential care facilities,1046.7,0
4000,Arizona,74,        Social assistance,916.1,0
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",8030.1,0
4000,Arizona,76,"      Arts, entertainment, and recreation",2050.1,22
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",1398.9,0
4000,Arizona,78,"        Amusement, gambling, and recreation industries",651.3,0
4000,Arizona,79,      Accommodation and food services,5980,21
4000,Arizona,80,        Accommodation,1953.9,0
4000,Arizona,81,        Food services and drinking places,4026.1,0
4000,Arizona,82,    Other services (except government and government enterprises),3983.5,22
4000,Arizona,83,  Government and government enterprises,25983.6,0
4000,Arizona,84,    Federal civilian,4390.3,0
4000,Arizona,85,    Military,2504.1,0
4000,Arizona,86,    State and local,19089.2,0
4000,Arizona,,Addenda:,,0
4000,Arizona,87,Natural resources and mining,3010.7,0
4000,Arizona,88,Trade,26056.7,0
4000,Arizona,89,Transportation and utilities,8545.8,0
4000,Arizona,91,Private goods-producing industries 2/,40834,0
4000,Arizona,92,Private services-providing industries 3/,125933.5,0
5000,Arkansas,1,All industry total,78218.8,0
5000,Arkansas,2,  Private industries,68080.6,0
5000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",2664.4,23
5000,Arkansas,4,      Farms,2212.5,0
5000,Arkansas,5,"      Forestry, fishing, and related activities",451.8,0
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",424.8,24
5000,Arkansas,7,      Oil and gas extraction,140.4,0
5000,Arkansas,8,      Mining (except oil and gas),170.4,0
5000,Arkansas,9,      Support activities for mining,114.1,0
5000,Arkansas,10,    Utilities,1756.6,0
5000,Arkansas,11,    Construction,3473.6,13
5000,Arkansas,12,    Manufacturing,15074.3,0
5000,Arkansas,13,      Durable goods manufacturing,7590,0
5000,Arkansas,14,        Wood product manufacturing,747.6,3
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,287.4,7
5000,Arkansas,16,        Primary metal manufacturing,781.6,8
5000,Arkansas,17,        Fabricated metal product manufacturing,1453.3,8
5000,Arkansas,18,        Machinery manufacturing,997.6,9
5000,Arkansas,19,        Computer and electronic product manufacturing,333.7,10
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",1398.2,10
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",582.1,11
5000,Arkansas,22,        Other transportation equipment manufacturing,263,11
5000,Arkansas,23,        Furniture and related product manufacturing,388.3,12
5000,Arkansas,24,        Miscellaneous manufacturing,357.2,12
5000,Arkansas,25,      Nondurable goods manufacturing,7484.2,0
5000,Arkansas,26,        Food and beverage and tobacco product manufacturing,3854.8,1
5000,Arkansas,27,        Textile mills and textile product mills,98.3,2
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",147.5,2
5000,Arkansas,29,        Paper manufacturing,1129.9,3
5000,Arkansas,30,        Printing and related support activities,205.8,3
5000,Arkansas,31,        Petroleum and coal products manufacturing,318,4
5000,Arkansas,32,        Chemical manufacturing,595.9,5
5000,Arkansas,33,        Plastics and rubber products manufacturing,1134.1,6
5000,Arkansas,34,    Wholesale trade,4938.7,14
5000,Arkansas,35,    Retail trade,5902.6,14
5000,Arkansas,36,    Transportation and warehousing,3724.1,0
5000,Arkansas,37,      Air transportation,108,15
5000,Arkansas,38,      Rail transportation,420.3,15
5000,Arkansas,39,      Water transportation,3.3,15
5000,Arkansas,40,      Truck transportation,2134.4,15
5000,Arkansas,41,      Transit and ground passenger transportation,39.4,15
5000,Arkansas,42,      Pipeline transportation,99.5,15
5000,Arkansas,43,      Other transportation and support activities,470.3,15
5000,Arkansas,44,      Warehousing and storage,448.9,22
5000,Arkansas,45,    Information,3102.2,16
5000,Arkansas,46,      Publishing industries (except Internet),462.6,0
5000,Arkansas,47,      Motion picture and sound recording industries,53.9,0
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,2373.2,0
5000,Arkansas,49,"      Data processing, hosting, and other information services",212.4,0
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",10659.6,0
5000,Arkansas,51,      Finance and insurance,3422.6,17
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1704.3,0
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",341,0
5000,Arkansas,54,        Insurance carriers and related activities,1342.9,0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",34.4,0
5000,Arkansas,56,      Real estate and rental and leasing,7236.9,18
5000,Arkansas,57,        Real estate,6536.1,0
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,700.8,0
5000,Arkansas,59,    Professional and business services,6202.2,0
5000,Arkansas,60,"      Professional, scientific, and technical services",2691.3,22
5000,Arkansas,61,        Legal services,554.2,0
5000,Arkansas,62,        Computer systems design and related services,588.5,0
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1548.6,0
5000,Arkansas,64,      Management of companies and enterprises,1925.2,22
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1585.7,22
5000,Arkansas,66,        Administrative and support services,1314,0
5000,Arkansas,67,        Waste management and remediation services,271.8,0
5000,Arkansas,68,"    Educational services, health care, and social assistance",6048.2,0
5000,Arkansas,69,      Educational services,369.3,19
5000,Arkansas,70,      Health care and social assistance,5678.8,20
5000,Arkansas,71,        Ambulatory health care services,2661.4,0
5000,Arkansas,72,        Hospitals,1903.5,0
5000,Arkansas,73,        Nursing and residential care facilities,600.8,0
5000,Arkansas,74,        Social assistance,513.1,0
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",2110.1,0
5000,Arkansas,76,"      Arts, entertainment, and recreation",258.1,22
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",78.7,0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",179.4,0
5000,Arkansas,79,      Accommodation and food services,1852,21
5000,Arkansas,80,        Accommodation,418.1,0
5000,Arkansas,81,        Food services and drinking places,1433.9,0
5000,Arkansas,82,    Other services (except government and government enterprises),1999.4,22
5000,Arkansas,83,  Government and government enterprises,10138.2,0
5000,Arkansas,84,    Federal civilian,1760.3,0
5000,Arkansas,85,    Military,783.1,0
5000,Arkansas,86,    State and local,7594.8,0
5000,Arkansas,,Addenda:,,0
5000,Arkansas,87,Natural resources and mining,3089.2,0
5000,Arkansas,88,Trade,10841.3,0
5000,Arkansas,89,Transportation and utilities,5480.7,0
5000,Arkansas,91,Private goods-producing industries 2/,21637,0
5000,Arkansas,92,Private services-providing industries 3/,46443.6,0
6000,California,1,All industry total,1527294,0
6000,California,2,  Private industries,1330250.8,0
6000,California,3,"    Agriculture, forestry, fishing and hunting",21089.5,23
6000,California,4,      Farms,15822.1,0
6000,California,5,"      Forestry, fishing, and related activities",5267.4,0
6000,California,6,"    Mining, quarrying, and oil and gas extraction",7008.9,24
6000,California,7,      Oil and gas extraction,5155.3,0
6000,California,8,      Mining (except oil and gas),1138.9,0
6000,California,9,      Support activities for mining,714.7,0
6000,California,10,    Utilities,20965.5,0
6000,California,11,    Construction,66909.2,13
6000,California,12,    Manufacturing,176932.7,0
6000,California,13,      Durable goods manufacturing,112198.2,0
6000,California,14,        Wood product manufacturing,2144.8,3
6000,California,15,        Nonmetallic mineral product manufacturing,3742.6,7
6000,California,16,        Primary metal manufacturing,2077.8,8
6000,California,17,        Fabricated metal product manufacturing,9788.6,8
6000,California,18,        Machinery manufacturing,8478,9
6000,California,19,        Computer and electronic product manufacturing,53176.2,10
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3013.5,10
