SAGDP2N Gross domestic product (GDP) by state 1/,,,,,
(Millions of current dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,2001,Code 
1000,Alabama,81,        Food services and drinking places,2347.3,0
1000,Alabama,82,    Other services (except government and government enterprises),3330.2,34
1000,Alabama,83,  Government and government enterprises,19778.6,0
1000,Alabama,84,    Federal civilian,4524.3,0
1000,Alabama,85,    Military,2029.7,0
1000,Alabama,86,    State and local,13224.6,0
1000,Alabama,,Addenda:,,0
1000,Alabama,87,Natural resources and mining,3368.6,0
1000,Alabama,88,Trade,16685.7,0
1000,Alabama,89,Transportation and utilities,6805.7,0
1000,Alabama,91,Private goods-producing industries 2/,30760.7,0
1000,Alabama,92,Private services-providing industries 3/,71910,0
2000,Alaska,1,All industry total,28420.4,0
2000,Alaska,2,  Private industries,22500.5,0
2000,Alaska,3,"    Agriculture, forestry, fishing and hunting",353.6,1
2000,Alaska,4,      Farms,28,0
2000,Alaska,5,"      Forestry, fishing, and related activities",325.6,0
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",4037.3,2
2000,Alaska,7,      Oil and gas extraction,2871.7,0
2000,Alaska,8,      Mining (except oil and gas),282,0
2000,Alaska,9,      Support activities for mining,883.6,0
2000,Alaska,10,    Utilities,412.8,0
2000,Alaska,11,    Construction,1430.3,18
2000,Alaska,12,    Manufacturing,947.4,0
2000,Alaska,13,      Durable goods manufacturing,111.6,0
2000,Alaska,14,        Wood product manufacturing,20.6,6
2000,Alaska,15,        Nonmetallic mineral product manufacturing,42.2,11
2000,Alaska,16,        Primary metal manufacturing,0.9,12
2000,Alaska,17,        Fabricated metal product manufacturing,23.2,12
2000,Alaska,18,        Machinery manufacturing,3.4,13
2000,Alaska,19,        Computer and electronic product manufacturing,3.1,14
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",0.9,14
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1,15
2000,Alaska,22,        Other transportation equipment manufacturing,5.2,15
2000,Alaska,23,        Furniture and related product manufacturing,4.6,16
2000,Alaska,24,        Miscellaneous manufacturing,6.6,16
2000,Alaska,25,      Nondurable goods manufacturing,835.8,0
2000,Alaska,26,        Food and beverage and tobacco product manufacturing,364.9,3
2000,Alaska,27,        Textile mills and textile product mills,1.4,4
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",0.3,4
2000,Alaska,29,        Paper manufacturing,0.7,6
2000,Alaska,30,        Printing and related support activities,22,6
2000,Alaska,31,        Petroleum and coal products manufacturing,392.7,2
2000,Alaska,32,        Chemical manufacturing,45.5,9
2000,Alaska,33,        Plastics and rubber products manufacturing,8.4,10
2000,Alaska,34,    Wholesale trade,718.9,19
2000,Alaska,35,    Retail trade,1647.9,19
2000,Alaska,36,    Transportation and warehousing,3697,0
2000,Alaska,37,      Air transportation,468.3,23
2000,Alaska,38,      Rail transportation,0,23
2000,Alaska,39,      Water transportation,102.1,23
2000,Alaska,40,      Truck transportation,192.6,23
2000,Alaska,41,      Transit and ground passenger transportation,69.6,23
2000,Alaska,42,      Pipeline transportation,2423,23
2000,Alaska,43,      Other transportation and support activities,426.3,23
2000,Alaska,44,      Warehousing and storage,15.1,34
2000,Alaska,45,    Information,764.6,27
2000,Alaska,46,      Publishing industries (except Internet),76.6,0
2000,Alaska,47,      Motion picture and sound recording industries,13.6,0
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,663.3,0
2000,Alaska,49,"      Data processing, hosting, and other information services",11.1,0
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",3555.4,0
2000,Alaska,51,      Finance and insurance,875.4,28
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",443.2,0
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",90.2,0
2000,Alaska,54,        Insurance carriers and related activities,280.6,0
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",61.5,0
2000,Alaska,56,      Real estate and rental and leasing,2680,29
2000,Alaska,57,        Real estate,2455.1,0
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,224.9,0
2000,Alaska,59,    Professional and business services,1772,34
2000,Alaska,60,"      Professional, scientific, and technical services",986.4,0
2000,Alaska,61,        Legal services,139.4,0
2000,Alaska,62,        Computer systems design and related services,60.4,0
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",786.6,0
2000,Alaska,64,      Management of companies and enterprises,243.4,0
2000,Alaska,65,      Administrative and support and waste management and remediation services,542.3,0
2000,Alaska,66,        Administrative and support services,438.7,0
2000,Alaska,67,        Waste management and remediation services,103.6,0
2000,Alaska,68,"    Educational services, health care, and social assistance",1575,0
2000,Alaska,69,      Educational services,110,32
2000,Alaska,70,      Health care and social assistance,1465.1,33
2000,Alaska,71,        Ambulatory health care services,689.7,0
2000,Alaska,72,        Hospitals,484.7,0
2000,Alaska,73,        Nursing and residential care facilities,73.6,0
2000,Alaska,74,        Social assistance,217,0
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",986.2,0
2000,Alaska,76,"      Arts, entertainment, and recreation",124.7,34
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",51.9,0
2000,Alaska,78,"        Amusement, gambling, and recreation industries",72.8,0
2000,Alaska,79,      Accommodation and food services,861.5,22
2000,Alaska,80,        Accommodation,293.8,0
2000,Alaska,81,        Food services and drinking places,567.7,0
2000,Alaska,82,    Other services (except government and government enterprises),602.1,34
2000,Alaska,83,  Government and government enterprises,5919.9,0
2000,Alaska,84,    Federal civilian,1378.4,0
2000,Alaska,85,    Military,1051.3,0
2000,Alaska,86,    State and local,3490.2,0
2000,Alaska,,Addenda:,,0
2000,Alaska,87,Natural resources and mining,4390.9,0
2000,Alaska,88,Trade,2366.8,0
2000,Alaska,89,Transportation and utilities,4109.7,0
2000,Alaska,91,Private goods-producing industries 2/,6768.6,0
2000,Alaska,92,Private services-providing industries 3/,15731.9,0
4000,Arizona,1,All industry total,171474.2,0
4000,Arizona,2,  Private industries,148676.4,0
4000,Arizona,3,"    Agriculture, forestry, fishing and hunting",1518.3,1
4000,Arizona,4,      Farms,1123.8,0
4000,Arizona,5,"      Forestry, fishing, and related activities",394.5,0
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1286.7,2
4000,Arizona,7,      Oil and gas extraction,0.5,0
4000,Arizona,8,      Mining (except oil and gas),1268.3,0
4000,Arizona,9,      Support activities for mining,17.9,0
4000,Arizona,10,    Utilities,3507.2,0
4000,Arizona,11,    Construction,10926.9,18
4000,Arizona,12,    Manufacturing,22223.3,0
4000,Arizona,13,      Durable goods manufacturing,19303,0
4000,Arizona,14,        Wood product manufacturing,329.9,6
4000,Arizona,15,        Nonmetallic mineral product manufacturing,637,11
4000,Arizona,16,        Primary metal manufacturing,438.1,12
4000,Arizona,17,        Fabricated metal product manufacturing,1285.2,12
4000,Arizona,18,        Machinery manufacturing,531,13
4000,Arizona,19,        Computer and electronic product manufacturing,8691.3,14
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",170.1,14
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",398.7,15
4000,Arizona,22,        Other transportation equipment manufacturing,5749,15
4000,Arizona,23,        Furniture and related product manufacturing,433.3,16
4000,Arizona,24,        Miscellaneous manufacturing,639.4,16
4000,Arizona,25,      Nondurable goods manufacturing,2920.3,0
4000,Arizona,26,        Food and beverage and tobacco product manufacturing,977,3
4000,Arizona,27,        Textile mills and textile product mills,64.9,4
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",39.3,4
4000,Arizona,29,        Paper manufacturing,202.6,6
4000,Arizona,30,        Printing and related support activities,339.7,6
4000,Arizona,31,        Petroleum and coal products manufacturing,26.1,2
4000,Arizona,32,        Chemical manufacturing,810.9,9
4000,Arizona,33,        Plastics and rubber products manufacturing,459.8,10
4000,Arizona,34,    Wholesale trade,10041.6,19
4000,Arizona,35,    Retail trade,13716.9,19
4000,Arizona,36,    Transportation and warehousing,4428.6,0
4000,Arizona,37,      Air transportation,1241.8,23
4000,Arizona,38,      Rail transportation,398,23
4000,Arizona,39,      Water transportation,6,23
4000,Arizona,40,      Truck transportation,1254.3,23
4000,Arizona,41,      Transit and ground passenger transportation,275,23
4000,Arizona,42,      Pipeline transportation,36.3,23
4000,Arizona,43,      Other transportation and support activities,899.6,23
4000,Arizona,44,      Warehousing and storage,317.6,34
4000,Arizona,45,    Information,5600.3,27
4000,Arizona,46,      Publishing industries (except Internet),916.7,0
4000,Arizona,47,      Motion picture and sound recording industries,223.5,0
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,3941.4,0
4000,Arizona,49,"      Data processing, hosting, and other information services",518.7,0
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",36608.9,0
4000,Arizona,51,      Finance and insurance,12841.2,28
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",6962.9,0
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1173.7,0
4000,Arizona,54,        Insurance carriers and related activities,4433.2,0
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",271.4,0
4000,Arizona,56,      Real estate and rental and leasing,23767.7,29
4000,Arizona,57,        Real estate,20245.4,0
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3522.3,0
4000,Arizona,59,    Professional and business services,17135.7,34
4000,Arizona,60,"      Professional, scientific, and technical services",8514.3,0
4000,Arizona,61,        Legal services,1474.2,0
4000,Arizona,62,        Computer systems design and related services,1124.6,0
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",5915.4,0
4000,Arizona,64,      Management of companies and enterprises,1684.9,0
4000,Arizona,65,      Administrative and support and waste management and remediation services,6936.5,0
4000,Arizona,66,        Administrative and support services,6440.7,0
4000,Arizona,67,        Waste management and remediation services,495.8,0
4000,Arizona,68,"    Educational services, health care, and social assistance",10841.5,0
4000,Arizona,69,      Educational services,936.9,32
4000,Arizona,70,      Health care and social assistance,9904.6,33
4000,Arizona,71,        Ambulatory health care services,5508,0
4000,Arizona,72,        Hospitals,2732,0
4000,Arizona,73,        Nursing and residential care facilities,902.9,0
4000,Arizona,74,        Social assistance,761.7,0
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",7048.1,0
4000,Arizona,76,"      Arts, entertainment, and recreation",1649.3,34
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",1017.7,0
4000,Arizona,78,"        Amusement, gambling, and recreation industries",631.6,0
4000,Arizona,79,      Accommodation and food services,5398.8,22
4000,Arizona,80,        Accommodation,1903.2,0
4000,Arizona,81,        Food services and drinking places,3495.5,0
4000,Arizona,82,    Other services (except government and government enterprises),3792.4,34
4000,Arizona,83,  Government and government enterprises,22797.9,0
4000,Arizona,84,    Federal civilian,3832.5,0
4000,Arizona,85,    Military,1930.1,0
4000,Arizona,86,    State and local,17035.3,0
4000,Arizona,,Addenda:,,0
4000,Arizona,87,Natural resources and mining,2805,0
4000,Arizona,88,Trade,23758.5,0
4000,Arizona,89,Transportation and utilities,7935.7,0
4000,Arizona,91,Private goods-producing industries 2/,35955.3,0
4000,Arizona,92,Private services-providing industries 3/,112721.1,0
5000,Arkansas,1,All industry total,70601.4,0
5000,Arkansas,2,  Private industries,61483.5,0
5000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",2321.1,1
5000,Arkansas,4,      Farms,1910.5,0
5000,Arkansas,5,"      Forestry, fishing, and related activities",410.7,0
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",410,2
5000,Arkansas,7,      Oil and gas extraction,101.6,0
5000,Arkansas,8,      Mining (except oil and gas),178.6,0
5000,Arkansas,9,      Support activities for mining,129.9,0
5000,Arkansas,10,    Utilities,1836.2,0
5000,Arkansas,11,    Construction,3311.1,18
5000,Arkansas,12,    Manufacturing,13887.6,0
5000,Arkansas,13,      Durable goods manufacturing,7023.7,0
5000,Arkansas,14,        Wood product manufacturing,566.3,6
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,332.4,11
5000,Arkansas,16,        Primary metal manufacturing,865.2,12
5000,Arkansas,17,        Fabricated metal product manufacturing,1446.6,12
5000,Arkansas,18,        Machinery manufacturing,843.6,13
5000,Arkansas,19,        Computer and electronic product manufacturing,269.9,14
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",977.2,14
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",672.8,15
5000,Arkansas,22,        Other transportation equipment manufacturing,282.2,15
5000,Arkansas,23,        Furniture and related product manufacturing,385.5,16
5000,Arkansas,24,        Miscellaneous manufacturing,381.8,16
5000,Arkansas,25,      Nondurable goods manufacturing,6863.9,0
5000,Arkansas,26,        Food and beverage and tobacco product manufacturing,2882.1,3
5000,Arkansas,27,        Textile mills and textile product mills,78.8,4
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",145.7,4
5000,Arkansas,29,        Paper manufacturing,1281.8,6
5000,Arkansas,30,        Printing and related support activities,230.5,6
5000,Arkansas,31,        Petroleum and coal products manufacturing,797.1,2
5000,Arkansas,32,        Chemical manufacturing,414.7,9
5000,Arkansas,33,        Plastics and rubber products manufacturing,1033.1,10
5000,Arkansas,34,    Wholesale trade,4439.5,19
5000,Arkansas,35,    Retail trade,5204.8,19
5000,Arkansas,36,    Transportation and warehousing,3378.6,0
5000,Arkansas,37,      Air transportation,86.4,23
5000,Arkansas,38,      Rail transportation,429.7,23
5000,Arkansas,39,      Water transportation,3.9,23
5000,Arkansas,40,      Truck transportation,1939,23
5000,Arkansas,41,      Transit and ground passenger transportation,35.3,23
5000,Arkansas,42,      Pipeline transportation,75.1,23
5000,Arkansas,43,      Other transportation and support activities,391.6,23
5000,Arkansas,44,      Warehousing and storage,417.5,34
5000,Arkansas,45,    Information,2563.8,27
5000,Arkansas,46,      Publishing industries (except Internet),355.6,0
5000,Arkansas,47,      Motion picture and sound recording industries,101.4,0
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,2020.6,0
5000,Arkansas,49,"      Data processing, hosting, and other information services",86.2,0
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",9738.4,0
5000,Arkansas,51,      Finance and insurance,3075.5,28
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1539.8,0
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",352.9,0
5000,Arkansas,54,        Insurance carriers and related activities,1171.8,0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",11,0
5000,Arkansas,56,      Real estate and rental and leasing,6662.9,29
5000,Arkansas,57,        Real estate,6028.3,0
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,634.7,0
5000,Arkansas,59,    Professional and business services,5385,34
5000,Arkansas,60,"      Professional, scientific, and technical services",2144.9,0
5000,Arkansas,61,        Legal services,482,0
5000,Arkansas,62,        Computer systems design and related services,377.2,0
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1285.7,0
5000,Arkansas,64,      Management of companies and enterprises,1869.6,0
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1370.6,0
5000,Arkansas,66,        Administrative and support services,1154.6,0
5000,Arkansas,67,        Waste management and remediation services,216,0
5000,Arkansas,68,"    Educational services, health care, and social assistance",5250.8,0
5000,Arkansas,69,      Educational services,293.4,32
5000,Arkansas,70,      Health care and social assistance,4957.4,33
5000,Arkansas,71,        Ambulatory health care services,2409.7,0
5000,Arkansas,72,        Hospitals,1638.4,0
5000,Arkansas,73,        Nursing and residential care facilities,483.4,0
5000,Arkansas,74,        Social assistance,426,0
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",1899.2,0
5000,Arkansas,76,"      Arts, entertainment, and recreation",234.3,34
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",66.4,0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",167.9,0
5000,Arkansas,79,      Accommodation and food services,1664.8,22
5000,Arkansas,80,        Accommodation,401,0
5000,Arkansas,81,        Food services and drinking places,1263.9,0
5000,Arkansas,82,    Other services (except government and government enterprises),1857.3,34
5000,Arkansas,83,  Government and government enterprises,9117.8,0
5000,Arkansas,84,    Federal civilian,1581.7,0
5000,Arkansas,85,    Military,532.3,0
5000,Arkansas,86,    State and local,7003.9,0
5000,Arkansas,,Addenda:,,0
5000,Arkansas,87,Natural resources and mining,2731.1,0
5000,Arkansas,88,Trade,9644.3,0
5000,Arkansas,89,Transportation and utilities,5214.8,0
5000,Arkansas,91,Private goods-producing industries 2/,19929.8,0
5000,Arkansas,92,Private services-providing industries 3/,41553.7,0
6000,California,1,All industry total,1384111.2,0
6000,California,2,  Private industries,1206974.4,0
6000,California,3,"    Agriculture, forestry, fishing and hunting",17706.6,1
6000,California,4,      Farms,13389.2,0
6000,California,5,"      Forestry, fishing, and related activities",4317.4,0
6000,California,6,"    Mining, quarrying, and oil and gas extraction",6427.8,2
6000,California,7,      Oil and gas extraction,4209,0
6000,California,8,      Mining (except oil and gas),1132.2,0
6000,California,9,      Support activities for mining,1086.6,0
6000,California,10,    Utilities,14641.5,0
6000,California,11,    Construction,58705.4,18
6000,California,12,    Manufacturing,177808.9,0
6000,California,13,      Durable goods manufacturing,112985.4,0
6000,California,14,        Wood product manufacturing,1887.7,6
6000,California,15,        Nonmetallic mineral product manufacturing,3630.5,11
6000,California,16,        Primary metal manufacturing,2051.5,12
6000,California,17,        Fabricated metal product manufacturing,10999.2,12
6000,California,18,        Machinery manufacturing,9928,13
6000,California,19,        Computer and electronic product manufacturing,53490.7,14
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3320.2,14
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4512,15
6000,California,22,        Other transportation equipment manufacturing,10007.4,15
6000,California,23,        Furniture and related product manufacturing,3448.6,16
6000,California,24,        Miscellaneous manufacturing,9709.6,16
6000,California,25,      Nondurable goods manufacturing,64823.5,0
6000,California,26,        Food and beverage and tobacco product manufacturing,16443,3
