SAGDP2N Gross domestic product (GDP) by state 1/,,,,,
(Millions of current dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,2000,Code 
0,United States *,55,"        Funds, trusts, and other financial vehicles",15244.2,0
0,United States *,56,      Real estate and rental and leasing,1231673.1,29
0,United States *,57,        Real estate,1095794.8,0
0,United States *,58,        Rental and leasing services and lessors of nonfinancial intangible assets,135878.3,0
0,United States *,59,    Professional and business services,1105069.4,34
0,United States *,60,"      Professional, scientific, and technical services",651843.7,0
0,United States *,61,        Legal services,129160.4,0
0,United States *,62,        Computer systems design and related services,114077,0
0,United States *,63,"        Miscellaneous professional, scientific, and technical services",408606.2,0
0,United States *,64,      Management of companies and enterprises,171127.7,0
0,United States *,65,      Administrative and support and waste management and remediation services,282098,0
0,United States *,66,        Administrative and support services,255954.4,0
0,United States *,67,        Waste management and remediation services,26143.6,0
0,United States *,68,"    Educational services, health care, and social assistance",695441.1,0
0,United States *,69,      Educational services,95235.3,32
0,United States *,70,      Health care and social assistance,600205.8,33
0,United States *,71,        Ambulatory health care services,288376.2,0
0,United States *,72,        Hospitals,190093.2,0
0,United States *,73,        Nursing and residential care facilities,69126.5,0
0,United States *,74,        Social assistance,52609.9,0
0,United States *,75,"    Arts, entertainment, recreation, accommodation, and food services",386539.9,0
0,United States *,76,"      Arts, entertainment, and recreation",98994.4,34
0,United States *,77,"        Performing arts, spectator sports, museums, and related activities",49307.6,0
0,United States *,78,"        Amusement, gambling, and recreation industries",49686.8,0
0,United States *,79,      Accommodation and food services,287545.5,22
0,United States *,80,        Accommodation,93338.7,0
0,United States *,81,        Food services and drinking places,194206.9,0
0,United States *,82,    Other services (except government and government enterprises),279734.9,34
0,United States *,83,  Government and government enterprises,1323025.1,0
0,United States *,84,    Federal civilian,248424,0
0,United States *,85,    Military,175110.1,0
0,United States *,86,    State and local,899490.5,0
0,United States *,,Addenda:,,0
0,United States *,87,Natural resources and mining,208893,0
0,United States *,88,Trade,1308128,0
0,United States *,89,Transportation and utilities,487951.3,0
0,United States *,91,Private goods-producing industries 2/,2220428.2,0
0,United States *,92,Private services-providing industries 3/,6708892.2,0
0,United States *,100,"All industry total, overseas activity",65914.6,0
0,United States *,101,"Government and government enterprises, overseas activity",65914.6,0
0,United States *,102,"Federal civilian, overseas activity",3137,0
0,United States *,103,"Military, overseas activity",62777.6,0
1000,Alabama,1,All industry total,119242.4,0
1000,Alabama,2,  Private industries,99925.7,0
1000,Alabama,3,"    Agriculture, forestry, fishing and hunting",1730.8,1
1000,Alabama,4,      Farms,1318.5,0
1000,Alabama,5,"      Forestry, fishing, and related activities",412.3,0
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",1266.4,2
1000,Alabama,7,      Oil and gas extraction,402,0
1000,Alabama,8,      Mining (except oil and gas),786,0
1000,Alabama,9,      Support activities for mining,78.4,0
1000,Alabama,10,    Utilities,3371.6,0
1000,Alabama,11,    Construction,6045.1,18
1000,Alabama,12,    Manufacturing,21695.9,0
1000,Alabama,13,      Durable goods manufacturing,11622.6,0
1000,Alabama,14,        Wood product manufacturing,973.3,6
1000,Alabama,15,        Nonmetallic mineral product manufacturing,708.9,11
1000,Alabama,16,        Primary metal manufacturing,1492.1,12
1000,Alabama,17,        Fabricated metal product manufacturing,1777.6,12
1000,Alabama,18,        Machinery manufacturing,971.1,13
1000,Alabama,19,        Computer and electronic product manufacturing,1136,14
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",446.6,14
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1885.1,15
1000,Alabama,22,        Other transportation equipment manufacturing,1013,15
1000,Alabama,23,        Furniture and related product manufacturing,805.7,16
1000,Alabama,24,        Miscellaneous manufacturing,413.2,16
1000,Alabama,25,      Nondurable goods manufacturing,10073.3,0
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,1502.8,3
1000,Alabama,27,        Textile mills and textile product mills,1516.6,4
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",818.2,4
1000,Alabama,29,        Paper manufacturing,2703.5,6
1000,Alabama,30,        Printing and related support activities,347,6
1000,Alabama,31,        Petroleum and coal products manufacturing,383.6,2
1000,Alabama,32,        Chemical manufacturing,1803.1,9
1000,Alabama,33,        Plastics and rubber products manufacturing,998.3,10
1000,Alabama,34,    Wholesale trade,7516,19
1000,Alabama,35,    Retail trade,9718.6,19
1000,Alabama,36,    Transportation and warehousing,3376.5,0
1000,Alabama,37,      Air transportation,79.6,23
1000,Alabama,38,      Rail transportation,400.3,23
1000,Alabama,39,      Water transportation,76.8,23
1000,Alabama,40,      Truck transportation,1808.3,23
1000,Alabama,41,      Transit and ground passenger transportation,63.8,23
1000,Alabama,42,      Pipeline transportation,59.4,23
1000,Alabama,43,      Other transportation and support activities,617.1,23
1000,Alabama,44,      Warehousing and storage,271.3,34
1000,Alabama,45,    Information,3606.5,27
1000,Alabama,46,      Publishing industries (except Internet),458.4,0
1000,Alabama,47,      Motion picture and sound recording industries,51.3,0
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3012.4,0
1000,Alabama,49,"      Data processing, hosting, and other information services",84.5,0
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",18113.2,0
1000,Alabama,51,      Finance and insurance,6378.9,28
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",3682.3,0
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",352.4,0
1000,Alabama,54,        Insurance carriers and related activities,2296.8,0
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",47.4,0
1000,Alabama,56,      Real estate and rental and leasing,11734.4,29
1000,Alabama,57,        Real estate,10470.5,0
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1263.9,0
1000,Alabama,59,    Professional and business services,8868.8,34
1000,Alabama,60,"      Professional, scientific, and technical services",5813.5,0
1000,Alabama,61,        Legal services,1327.5,0
1000,Alabama,62,        Computer systems design and related services,887.1,0
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",3598.8,0
1000,Alabama,64,      Management of companies and enterprises,602.8,0
1000,Alabama,65,      Administrative and support and waste management and remediation services,2452.5,0
1000,Alabama,66,        Administrative and support services,2242.8,0
1000,Alabama,67,        Waste management and remediation services,209.7,0
1000,Alabama,68,"    Educational services, health care, and social assistance",7979.3,0
1000,Alabama,69,      Educational services,577.9,32
1000,Alabama,70,      Health care and social assistance,7401.4,33
1000,Alabama,71,        Ambulatory health care services,4319.8,0
1000,Alabama,72,        Hospitals,1821.9,0
1000,Alabama,73,        Nursing and residential care facilities,758.6,0
1000,Alabama,74,        Social assistance,501.1,0
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",3140.2,0
1000,Alabama,76,"      Arts, entertainment, and recreation",450.2,34
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",171.1,0
1000,Alabama,78,"        Amusement, gambling, and recreation industries",279.1,0
1000,Alabama,79,      Accommodation and food services,2689.9,22
1000,Alabama,80,        Accommodation,505.3,0
1000,Alabama,81,        Food services and drinking places,2184.6,0
1000,Alabama,82,    Other services (except government and government enterprises),3496.6,34
1000,Alabama,83,  Government and government enterprises,19316.7,0
1000,Alabama,84,    Federal civilian,4863.8,0
1000,Alabama,85,    Military,1928.1,0
1000,Alabama,86,    State and local,12524.8,0
1000,Alabama,,Addenda:,,0
1000,Alabama,87,Natural resources and mining,2997.2,0
1000,Alabama,88,Trade,17234.6,0
1000,Alabama,89,Transportation and utilities,6748.2,0
1000,Alabama,91,Private goods-producing industries 2/,30738.3,0
1000,Alabama,92,Private services-providing industries 3/,69187.4,0
2000,Alaska,1,All industry total,26778.3,0
2000,Alaska,2,  Private industries,21173.6,0
2000,Alaska,3,"    Agriculture, forestry, fishing and hunting",417.4,1
2000,Alaska,4,      Farms,29.4,0
2000,Alaska,5,"      Forestry, fishing, and related activities",388,0
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",4488.1,2
2000,Alaska,7,      Oil and gas extraction,3466,0
2000,Alaska,8,      Mining (except oil and gas),408.8,0
2000,Alaska,9,      Support activities for mining,613.4,0
2000,Alaska,10,    Utilities,414,0
2000,Alaska,11,    Construction,1277.2,18
2000,Alaska,12,    Manufacturing,829.1,0
2000,Alaska,13,      Durable goods manufacturing,108.2,0
2000,Alaska,14,        Wood product manufacturing,20.3,6
2000,Alaska,15,        Nonmetallic mineral product manufacturing,35.8,11
2000,Alaska,16,        Primary metal manufacturing,1.7,12
2000,Alaska,17,        Fabricated metal product manufacturing,24.5,12
2000,Alaska,18,        Machinery manufacturing,5.4,13
2000,Alaska,19,        Computer and electronic product manufacturing,1.7,14
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",0.5,14
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",0.8,15
2000,Alaska,22,        Other transportation equipment manufacturing,5.3,15
2000,Alaska,23,        Furniture and related product manufacturing,4.9,16
2000,Alaska,24,        Miscellaneous manufacturing,7.4,16
2000,Alaska,25,      Nondurable goods manufacturing,720.8,0
2000,Alaska,26,        Food and beverage and tobacco product manufacturing,345.5,3
2000,Alaska,27,        Textile mills and textile product mills,5.7,4
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",2,4
2000,Alaska,29,        Paper manufacturing,5.6,6
2000,Alaska,30,        Printing and related support activities,21.5,6
2000,Alaska,31,        Petroleum and coal products manufacturing,313.2,2
2000,Alaska,32,        Chemical manufacturing,23.6,9
2000,Alaska,33,        Plastics and rubber products manufacturing,3.7,10
2000,Alaska,34,    Wholesale trade,764.3,19
2000,Alaska,35,    Retail trade,1551.2,19
2000,Alaska,36,    Transportation and warehousing,2816.7,0
2000,Alaska,37,      Air transportation,517.8,23
2000,Alaska,38,      Rail transportation,0,23
2000,Alaska,39,      Water transportation,105.4,23
2000,Alaska,40,      Truck transportation,175.8,23
2000,Alaska,41,      Transit and ground passenger transportation,76.3,23
2000,Alaska,42,      Pipeline transportation,1538.1,23
2000,Alaska,43,      Other transportation and support activities,388.2,23
2000,Alaska,44,      Warehousing and storage,15.1,34
2000,Alaska,45,    Information,774.5,27
2000,Alaska,46,      Publishing industries (except Internet),65.2,0
2000,Alaska,47,      Motion picture and sound recording industries,15.9,0
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,686.5,0
2000,Alaska,49,"      Data processing, hosting, and other information services",6.8,0
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",3410.1,0
2000,Alaska,51,      Finance and insurance,942.2,28
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",428.9,0
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",180.5,0
2000,Alaska,54,        Insurance carriers and related activities,285.4,0
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",47.5,0
2000,Alaska,56,      Real estate and rental and leasing,2467.9,29
2000,Alaska,57,        Real estate,2281.5,0
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,186.4,0
2000,Alaska,59,    Professional and business services,1531,34
2000,Alaska,60,"      Professional, scientific, and technical services",849.4,0
2000,Alaska,61,        Legal services,129.8,0
2000,Alaska,62,        Computer systems design and related services,50.8,0
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",668.9,0
2000,Alaska,64,      Management of companies and enterprises,198.4,0
2000,Alaska,65,      Administrative and support and waste management and remediation services,483.2,0
2000,Alaska,66,        Administrative and support services,392.5,0
2000,Alaska,67,        Waste management and remediation services,90.7,0
2000,Alaska,68,"    Educational services, health care, and social assistance",1325.2,0
2000,Alaska,69,      Educational services,97.1,32
2000,Alaska,70,      Health care and social assistance,1228,33
2000,Alaska,71,        Ambulatory health care services,622.6,0
2000,Alaska,72,        Hospitals,379.4,0
2000,Alaska,73,        Nursing and residential care facilities,54.7,0
2000,Alaska,74,        Social assistance,171.3,0
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",944.9,0
2000,Alaska,76,"      Arts, entertainment, and recreation",125.5,34
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",44.9,0
2000,Alaska,78,"        Amusement, gambling, and recreation industries",80.6,0
2000,Alaska,79,      Accommodation and food services,819.4,22
2000,Alaska,80,        Accommodation,264.1,0
2000,Alaska,81,        Food services and drinking places,555.3,0
2000,Alaska,82,    Other services (except government and government enterprises),629.8,34
2000,Alaska,83,  Government and government enterprises,5604.7,0
2000,Alaska,84,    Federal civilian,1353.6,0
2000,Alaska,85,    Military,968.4,0
2000,Alaska,86,    State and local,3282.7,0
2000,Alaska,,Addenda:,,0
2000,Alaska,87,Natural resources and mining,4905.5,0
2000,Alaska,88,Trade,2315.4,0
2000,Alaska,89,Transportation and utilities,3230.7,0
2000,Alaska,91,Private goods-producing industries 2/,7011.8,0
2000,Alaska,92,Private services-providing industries 3/,14161.8,0
4000,Arizona,1,All industry total,164611.6,0
4000,Arizona,2,  Private industries,143472,0
4000,Arizona,3,"    Agriculture, forestry, fishing and hunting",1582.7,1
4000,Arizona,4,      Farms,1214.5,0
4000,Arizona,5,"      Forestry, fishing, and related activities",368.3,0
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",1514.5,2
4000,Arizona,7,      Oil and gas extraction,3.7,0
4000,Arizona,8,      Mining (except oil and gas),1479.2,0
4000,Arizona,9,      Support activities for mining,31.7,0
4000,Arizona,10,    Utilities,3446.7,0
4000,Arizona,11,    Construction,10182.1,18
4000,Arizona,12,    Manufacturing,22978.5,0
4000,Arizona,13,      Durable goods manufacturing,19933.2,0
4000,Arizona,14,        Wood product manufacturing,293,6
4000,Arizona,15,        Nonmetallic mineral product manufacturing,747.4,11
4000,Arizona,16,        Primary metal manufacturing,420,12
4000,Arizona,17,        Fabricated metal product manufacturing,1478.1,12
4000,Arizona,18,        Machinery manufacturing,691.8,13
4000,Arizona,19,        Computer and electronic product manufacturing,11486.2,14
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",207.9,14
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",423,15
4000,Arizona,22,        Other transportation equipment manufacturing,3123.6,15
4000,Arizona,23,        Furniture and related product manufacturing,420.8,16
4000,Arizona,24,        Miscellaneous manufacturing,641.6,16
4000,Arizona,25,      Nondurable goods manufacturing,3045.3,0
4000,Arizona,26,        Food and beverage and tobacco product manufacturing,999,3
4000,Arizona,27,        Textile mills and textile product mills,72.7,4
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",48.9,4
4000,Arizona,29,        Paper manufacturing,272.8,6
4000,Arizona,30,        Printing and related support activities,392.1,6
4000,Arizona,31,        Petroleum and coal products manufacturing,30.2,2
4000,Arizona,32,        Chemical manufacturing,856.1,9
4000,Arizona,33,        Plastics and rubber products manufacturing,373.6,10
4000,Arizona,34,    Wholesale trade,10006.3,19
4000,Arizona,35,    Retail trade,13115.9,19
4000,Arizona,36,    Transportation and warehousing,4592.2,0
4000,Arizona,37,      Air transportation,1496.4,23
4000,Arizona,38,      Rail transportation,406.4,23
4000,Arizona,39,      Water transportation,1.7,23
4000,Arizona,40,      Truck transportation,1225.4,23
4000,Arizona,41,      Transit and ground passenger transportation,248.7,23
4000,Arizona,42,      Pipeline transportation,32.6,23
4000,Arizona,43,      Other transportation and support activities,872.3,23
4000,Arizona,44,      Warehousing and storage,308.6,34
4000,Arizona,45,    Information,5187.9,27
4000,Arizona,46,      Publishing industries (except Internet),1096.4,0
4000,Arizona,47,      Motion picture and sound recording industries,168.8,0
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,3634.6,0
4000,Arizona,49,"      Data processing, hosting, and other information services",288,0
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",33403.1,0
4000,Arizona,51,      Finance and insurance,11446.3,28
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",5581.2,0
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",840.5,0
4000,Arizona,54,        Insurance carriers and related activities,4847.5,0
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",177,0
4000,Arizona,56,      Real estate and rental and leasing,21956.9,29
4000,Arizona,57,        Real estate,18884.2,0
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3072.7,0
4000,Arizona,59,    Professional and business services,16343.2,34
4000,Arizona,60,"      Professional, scientific, and technical services",8247.4,0
4000,Arizona,61,        Legal services,1380.1,0
4000,Arizona,62,        Computer systems design and related services,1165.5,0
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",5701.7,0
4000,Arizona,64,      Management of companies and enterprises,1489.3,0
4000,Arizona,65,      Administrative and support and waste management and remediation services,6606.5,0
4000,Arizona,66,        Administrative and support services,6169.6,0
4000,Arizona,67,        Waste management and remediation services,436.9,0
4000,Arizona,68,"    Educational services, health care, and social assistance",9967.9,0
4000,Arizona,69,      Educational services,903.4,32
4000,Arizona,70,      Health care and social assistance,9064.5,33
4000,Arizona,71,        Ambulatory health care services,5037.5,0
4000,Arizona,72,        Hospitals,2518.6,0
4000,Arizona,73,        Nursing and residential care facilities,822.5,0
4000,Arizona,74,        Social assistance,685.9,0
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",7042.9,0
4000,Arizona,76,"      Arts, entertainment, and recreation",1716.8,34
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",991.8,0
4000,Arizona,78,"        Amusement, gambling, and recreation industries",725,0
4000,Arizona,79,      Accommodation and food services,5326.1,22
4000,Arizona,80,        Accommodation,1985.8,0
4000,Arizona,81,        Food services and drinking places,3340.3,0
4000,Arizona,82,    Other services (except government and government enterprises),4108.1,34
4000,Arizona,83,  Government and government enterprises,21139.5,0
4000,Arizona,84,    Federal civilian,3659.7,0
4000,Arizona,85,    Military,1893.4,0
4000,Arizona,86,    State and local,15586.4,0
4000,Arizona,,Addenda:,,0
4000,Arizona,87,Natural resources and mining,3097.3,0
4000,Arizona,88,Trade,23122.1,0
4000,Arizona,89,Transportation and utilities,8038.9,0
4000,Arizona,91,Private goods-producing industries 2/,36257.9,0
4000,Arizona,92,Private services-providing industries 3/,107214.1,0
5000,Arkansas,1,All industry total,68770,0
5000,Arkansas,2,  Private industries,60276,0
5000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",2101.8,1
5000,Arkansas,4,      Farms,1682.1,0
5000,Arkansas,5,"      Forestry, fishing, and related activities",419.7,0
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",349.7,2
5000,Arkansas,7,      Oil and gas extraction,90.9,0
5000,Arkansas,8,      Mining (except oil and gas),187.7,0
5000,Arkansas,9,      Support activities for mining,71.1,0
5000,Arkansas,10,    Utilities,1802.4,0
5000,Arkansas,11,    Construction,3227.9,18
5000,Arkansas,12,    Manufacturing,14585.8,0
5000,Arkansas,13,      Durable goods manufacturing,7609.9,0
5000,Arkansas,14,        Wood product manufacturing,648.5,6
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,334,11
5000,Arkansas,16,        Primary metal manufacturing,921.2,12
5000,Arkansas,17,        Fabricated metal product manufacturing,1574.5,12
5000,Arkansas,18,        Machinery manufacturing,835.6,13
5000,Arkansas,19,        Computer and electronic product manufacturing,344.5,14
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",807.2,14
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",859.5,15
5000,Arkansas,22,        Other transportation equipment manufacturing,396.8,15
5000,Arkansas,23,        Furniture and related product manufacturing,434.8,16
5000,Arkansas,24,        Miscellaneous manufacturing,453.5,16
5000,Arkansas,25,      Nondurable goods manufacturing,6975.8,0
5000,Arkansas,26,        Food and beverage and tobacco product manufacturing,2754.3,3
5000,Arkansas,27,        Textile mills and textile product mills,111.9,4
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",167.7,4
5000,Arkansas,29,        Paper manufacturing,1409.7,6
5000,Arkansas,30,        Printing and related support activities,223.8,6
5000,Arkansas,31,        Petroleum and coal products manufacturing,628.7,2
5000,Arkansas,32,        Chemical manufacturing,642.6,9
5000,Arkansas,33,        Plastics and rubber products manufacturing,1037.2,10
5000,Arkansas,34,    Wholesale trade,4362.1,19
5000,Arkansas,35,    Retail trade,5010.7,19
5000,Arkansas,36,    Transportation and warehousing,3327.5,0
5000,Arkansas,37,      Air transportation,106.7,23
5000,Arkansas,38,      Rail transportation,448.7,23
5000,Arkansas,39,      Water transportation,12.9,23
5000,Arkansas,40,      Truck transportation,1843.9,23
5000,Arkansas,41,      Transit and ground passenger transportation,38.5,23
5000,Arkansas,42,      Pipeline transportation,68.1,23
5000,Arkansas,43,      Other transportation and support activities,355.1,23
5000,Arkansas,44,      Warehousing and storage,453.6,34
5000,Arkansas,45,    Information,2335.6,27
5000,Arkansas,46,      Publishing industries (except Internet),328.1,0
5000,Arkansas,47,      Motion picture and sound recording industries,42.1,0
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,1914.5,0
5000,Arkansas,49,"      Data processing, hosting, and other information services",50.9,0
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",9474.2,0
5000,Arkansas,51,      Finance and insurance,3364.9,28
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1593.9,0
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",298.1,0
5000,Arkansas,54,        Insurance carriers and related activities,1457.5,0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",15.3,0
5000,Arkansas,56,      Real estate and rental and leasing,6109.4,29
5000,Arkansas,57,        Real estate,5486,0
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,623.4,0
5000,Arkansas,59,    Professional and business services,4950.5,34
5000,Arkansas,60,"      Professional, scientific, and technical services",1924.7,0
5000,Arkansas,61,        Legal services,422.3,0
5000,Arkansas,62,        Computer systems design and related services,336.5,0
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",1165.9,0
5000,Arkansas,64,      Management of companies and enterprises,1738.6,0
5000,Arkansas,65,      Administrative and support and waste management and remediation services,1287.2,0
5000,Arkansas,66,        Administrative and support services,1124.6,0
5000,Arkansas,67,        Waste management and remediation services,162.5,0
5000,Arkansas,68,"    Educational services, health care, and social assistance",4918.7,0
5000,Arkansas,69,      Educational services,282,32
5000,Arkansas,70,      Health care and social assistance,4636.8,33
5000,Arkansas,71,        Ambulatory health care services,2218.4,0
5000,Arkansas,72,        Hospitals,1540.1,0
5000,Arkansas,73,        Nursing and residential care facilities,449.3,0
5000,Arkansas,74,        Social assistance,428.9,0
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",1863.5,0
5000,Arkansas,76,"      Arts, entertainment, and recreation",255.9,34
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",75,0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",180.9,0
5000,Arkansas,79,      Accommodation and food services,1607.6,22
5000,Arkansas,80,        Accommodation,421.6,0
5000,Arkansas,81,        Food services and drinking places,1186,0
5000,Arkansas,82,    Other services (except government and government enterprises),1965.6,34
5000,Arkansas,83,  Government and government enterprises,8494,0
5000,Arkansas,84,    Federal civilian,1558.9,0
5000,Arkansas,85,    Military,497.9,0
5000,Arkansas,86,    State and local,6437.2,0
5000,Arkansas,,Addenda:,,0
5000,Arkansas,87,Natural resources and mining,2451.5,0
5000,Arkansas,88,Trade,9372.8,0
5000,Arkansas,89,Transportation and utilities,5129.9,0
5000,Arkansas,91,Private goods-producing industries 2/,20265.2,0
5000,Arkansas,92,Private services-providing industries 3/,40010.8,0
6000,California,1,All industry total,1366561,0
6000,California,2,  Private industries,1202100.7,0
6000,California,3,"    Agriculture, forestry, fishing and hunting",18015.2,1
6000,California,4,      Farms,13670.3,0
6000,California,5,"      Forestry, fishing, and related activities",4345,0
6000,California,6,"    Mining, quarrying, and oil and gas extraction",7056.4,2
6000,California,7,      Oil and gas extraction,4925.6,0
6000,California,8,      Mining (except oil and gas),1298.8,0
6000,California,9,      Support activities for mining,832,0
6000,California,10,    Utilities,18516.4,0
6000,California,11,    Construction,54562.1,18
6000,California,12,    Manufacturing,205879.6,0
6000,California,13,      Durable goods manufacturing,143251,0
6000,California,14,        Wood product manufacturing,1995.4,6
6000,California,15,        Nonmetallic mineral product manufacturing,3512.8,11
6000,California,16,        Primary metal manufacturing,2584.7,12
6000,California,17,        Fabricated metal product manufacturing,12011.2,12
6000,California,18,        Machinery manufacturing,14051.8,13
6000,California,19,        Computer and electronic product manufacturing,80666.3,14
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3886.9,14
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",3752.3,15
