SAGDP2N Gross domestic product (GDP) by state 1/,,,,,
(Millions of current dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,2007,Code 
0,United States *,85,    Military,267041.1,0
0,United States *,86,    State and local,1285170.4,0
0,United States *,,Addenda:,,0
0,United States *,87,Natural resources and mining,458025.2,0
0,United States *,88,Trade,1727045.5,0
0,United States *,89,Transportation and utilities,645810.7,0
0,United States *,91,Private goods-producing industries 2/,3018097.5,0
0,United States *,92,Private services-providing industries 3/,9546697,0
0,United States *,100,"All industry total, overseas activity",86024.5,0
0,United States *,101,"Government and government enterprises, overseas activity",86024.5,0
0,United States *,102,"Federal civilian, overseas activity",3166,0
0,United States *,103,"Military, overseas activity",82858.5,0
1000,Alabama,1,All industry total,169678.4,0
1000,Alabama,2,  Private industries,141320.7,0
1000,Alabama,3,"    Agriculture, forestry, fishing and hunting",1944.3,23
1000,Alabama,4,      Farms,1397.6,0
1000,Alabama,5,"      Forestry, fishing, and related activities",546.7,0
1000,Alabama,6,"    Mining, quarrying, and oil and gas extraction",3432,24
1000,Alabama,7,      Oil and gas extraction,1933.1,0
1000,Alabama,8,      Mining (except oil and gas),1375.8,0
1000,Alabama,9,      Support activities for mining,123.1,0
1000,Alabama,10,    Utilities,4574.5,0
1000,Alabama,11,    Construction,9165.7,13
1000,Alabama,12,    Manufacturing,29040.3,0
1000,Alabama,13,      Durable goods manufacturing,17726.2,0
1000,Alabama,14,        Wood product manufacturing,1002.7,3
1000,Alabama,15,        Nonmetallic mineral product manufacturing,1047.3,7
1000,Alabama,16,        Primary metal manufacturing,3087.1,8
1000,Alabama,17,        Fabricated metal product manufacturing,2285.7,8
1000,Alabama,18,        Machinery manufacturing,1073.9,9
1000,Alabama,19,        Computer and electronic product manufacturing,1533.7,10
1000,Alabama,20,"        Electrical equipment, appliance, and component manufacturing",604.4,10
1000,Alabama,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",3572.1,11
1000,Alabama,22,        Other transportation equipment manufacturing,2205.2,11
1000,Alabama,23,        Furniture and related product manufacturing,853.3,12
1000,Alabama,24,        Miscellaneous manufacturing,460.8,12
1000,Alabama,25,      Nondurable goods manufacturing,11314.1,0
1000,Alabama,26,        Food and beverage and tobacco product manufacturing,2058.4,1
1000,Alabama,27,        Textile mills and textile product mills,859.2,2
1000,Alabama,28,"        Apparel, leather, and allied product manufacturing",503.8,2
1000,Alabama,29,        Paper manufacturing,2798.5,3
1000,Alabama,30,        Printing and related support activities,295.5,3
1000,Alabama,31,        Petroleum and coal products manufacturing,1250.7,4
1000,Alabama,32,        Chemical manufacturing,2495.1,5
1000,Alabama,33,        Plastics and rubber products manufacturing,1052.7,6
1000,Alabama,34,    Wholesale trade,9900,14
1000,Alabama,35,    Retail trade,12391.9,14
1000,Alabama,36,    Transportation and warehousing,4553.9,0
1000,Alabama,37,      Air transportation,121.8,15
1000,Alabama,38,      Rail transportation,562.4,15
1000,Alabama,39,      Water transportation,257.6,15
1000,Alabama,40,      Truck transportation,2131.6,15
1000,Alabama,41,      Transit and ground passenger transportation,81.5,15
1000,Alabama,42,      Pipeline transportation,117.2,15
1000,Alabama,43,      Other transportation and support activities,868.2,15
1000,Alabama,44,      Warehousing and storage,413.4,22
1000,Alabama,45,    Information,4916.3,16
1000,Alabama,46,      Publishing industries (except Internet),1136.3,0
1000,Alabama,47,      Motion picture and sound recording industries,83.1,0
1000,Alabama,48,      Broadcasting (except Internet) and telecommunications,3491.7,0
1000,Alabama,49,"      Data processing, hosting, and other information services",205.2,0
1000,Alabama,50,"    Finance, insurance, real estate, rental, and leasing",25458.4,0
1000,Alabama,51,      Finance and insurance,9079.7,17
1000,Alabama,52,"        Monetary Authorities- central bank, credit intermediation, and related services",4993.2,0
1000,Alabama,53,"        Securities, commodity contracts, and other financial investments and related activities",488.4,0
1000,Alabama,54,        Insurance carriers and related activities,3475.8,0
1000,Alabama,55,"        Funds, trusts, and other financial vehicles",122.3,0
1000,Alabama,56,      Real estate and rental and leasing,16378.7,18
1000,Alabama,57,        Real estate,14433.6,0
1000,Alabama,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1945.1,0
1000,Alabama,59,    Professional and business services,15071.3,0
1000,Alabama,60,"      Professional, scientific, and technical services",9568.9,22
1000,Alabama,61,        Legal services,1962.6,0
1000,Alabama,62,        Computer systems design and related services,1759.8,0
1000,Alabama,63,"        Miscellaneous professional, scientific, and technical services",5846.5,0
1000,Alabama,64,      Management of companies and enterprises,1420.5,22
1000,Alabama,65,      Administrative and support and waste management and remediation services,4081.9,22
1000,Alabama,66,        Administrative and support services,3701.8,0
1000,Alabama,67,        Waste management and remediation services,380.1,0
1000,Alabama,68,"    Educational services, health care, and social assistance",11836.8,0
1000,Alabama,69,      Educational services,906.8,19
1000,Alabama,70,      Health care and social assistance,10930,20
1000,Alabama,71,        Ambulatory health care services,6353.2,0
1000,Alabama,72,        Hospitals,2723.1,0
1000,Alabama,73,        Nursing and residential care facilities,1216.9,0
1000,Alabama,74,        Social assistance,636.8,0
1000,Alabama,75,"    Arts, entertainment, recreation, accommodation, and food services",4486.7,0
1000,Alabama,76,"      Arts, entertainment, and recreation",581.5,22
1000,Alabama,77,"        Performing arts, spectator sports, museums, and related activities",208.4,0
1000,Alabama,78,"        Amusement, gambling, and recreation industries",373,0
1000,Alabama,79,      Accommodation and food services,3905.2,21
1000,Alabama,80,        Accommodation,697.7,0
1000,Alabama,81,        Food services and drinking places,3207.6,0
1000,Alabama,82,    Other services (except government and government enterprises),4548.7,22
1000,Alabama,83,  Government and government enterprises,28357.6,0
1000,Alabama,84,    Federal civilian,6659.3,0
1000,Alabama,85,    Military,3613.8,0
1000,Alabama,86,    State and local,18084.5,0
1000,Alabama,,Addenda:,,0
1000,Alabama,87,Natural resources and mining,5376.3,0
1000,Alabama,88,Trade,22291.8,0
1000,Alabama,89,Transportation and utilities,9128.3,0
1000,Alabama,91,Private goods-producing industries 2/,43582.3,0
1000,Alabama,92,Private services-providing industries 3/,97738.4,0
2000,Alaska,1,All industry total,48972.6,0
2000,Alaska,2,  Private industries,40740.3,0
2000,Alaska,3,"    Agriculture, forestry, fishing and hunting",337.4,23
2000,Alaska,4,      Farms,16.6,0
2000,Alaska,5,"      Forestry, fishing, and related activities",320.8,0
2000,Alaska,6,"    Mining, quarrying, and oil and gas extraction",16463.6,24
2000,Alaska,7,      Oil and gas extraction,13295.4,0
2000,Alaska,8,      Mining (except oil and gas),1806.2,0
2000,Alaska,9,      Support activities for mining,1362.1,0
2000,Alaska,10,    Utilities,506.1,0
2000,Alaska,11,    Construction,2125.5,13
2000,Alaska,12,    Manufacturing,1546.2,0
2000,Alaska,13,      Durable goods manufacturing,178.1,0
2000,Alaska,14,        Wood product manufacturing,19.2,3
2000,Alaska,15,        Nonmetallic mineral product manufacturing,63.7,7
2000,Alaska,16,        Primary metal manufacturing,4,8
2000,Alaska,17,        Fabricated metal product manufacturing,35.5,8
2000,Alaska,18,        Machinery manufacturing,7.8,9
2000,Alaska,19,        Computer and electronic product manufacturing,9.1,10
2000,Alaska,20,"        Electrical equipment, appliance, and component manufacturing",5.4,10
2000,Alaska,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",2.1,11
2000,Alaska,22,        Other transportation equipment manufacturing,12.7,11
2000,Alaska,23,        Furniture and related product manufacturing,9,12
2000,Alaska,24,        Miscellaneous manufacturing,9.5,12
2000,Alaska,25,      Nondurable goods manufacturing,1368.1,0
2000,Alaska,26,        Food and beverage and tobacco product manufacturing,628.9,1
2000,Alaska,27,        Textile mills and textile product mills,5.9,2
2000,Alaska,28,"        Apparel, leather, and allied product manufacturing",0.2,2
2000,Alaska,29,        Paper manufacturing,1.5,3
2000,Alaska,30,        Printing and related support activities,23.2,3
2000,Alaska,31,        Petroleum and coal products manufacturing,667.1,4
2000,Alaska,32,        Chemical manufacturing,29.6,5
2000,Alaska,33,        Plastics and rubber products manufacturing,11.7,6
2000,Alaska,34,    Wholesale trade,1046.2,14
2000,Alaska,35,    Retail trade,1883.6,14
2000,Alaska,36,    Transportation and warehousing,4198.7,0
2000,Alaska,37,      Air transportation,716.1,15
2000,Alaska,38,      Rail transportation,0,15
2000,Alaska,39,      Water transportation,187.4,15
2000,Alaska,40,      Truck transportation,292.7,15
2000,Alaska,41,      Transit and ground passenger transportation,98.9,15
2000,Alaska,42,      Pipeline transportation,2234.2,15
2000,Alaska,43,      Other transportation and support activities,639.5,15
2000,Alaska,44,      Warehousing and storage,29.9,22
2000,Alaska,45,    Information,1115.1,16
2000,Alaska,46,      Publishing industries (except Internet),127,0
2000,Alaska,47,      Motion picture and sound recording industries,14.9,0
2000,Alaska,48,      Broadcasting (except Internet) and telecommunications,948.8,0
2000,Alaska,49,"      Data processing, hosting, and other information services",24.3,0
2000,Alaska,50,"    Finance, insurance, real estate, rental, and leasing",4475,0
2000,Alaska,51,      Finance and insurance,1096,17
2000,Alaska,52,"        Monetary Authorities- central bank, credit intermediation, and related services",572.7,0
2000,Alaska,53,"        Securities, commodity contracts, and other financial investments and related activities",63.1,0
2000,Alaska,54,        Insurance carriers and related activities,359,0
2000,Alaska,55,"        Funds, trusts, and other financial vehicles",101.2,0
2000,Alaska,56,      Real estate and rental and leasing,3378.9,18
2000,Alaska,57,        Real estate,2970,0
2000,Alaska,58,        Rental and leasing services and lessors of nonfinancial intangible assets,409,0
2000,Alaska,59,    Professional and business services,2534.5,0
2000,Alaska,60,"      Professional, scientific, and technical services",1465,22
2000,Alaska,61,        Legal services,182.3,0
2000,Alaska,62,        Computer systems design and related services,98.2,0
2000,Alaska,63,"        Miscellaneous professional, scientific, and technical services",1184.5,0
2000,Alaska,64,      Management of companies and enterprises,266.7,22
2000,Alaska,65,      Administrative and support and waste management and remediation services,802.9,22
2000,Alaska,66,        Administrative and support services,663.9,0
2000,Alaska,67,        Waste management and remediation services,139,0
2000,Alaska,68,"    Educational services, health care, and social assistance",2437,0
2000,Alaska,69,      Educational services,142,19
2000,Alaska,70,      Health care and social assistance,2295,20
2000,Alaska,71,        Ambulatory health care services,1115.5,0
2000,Alaska,72,        Hospitals,759.7,0
2000,Alaska,73,        Nursing and residential care facilities,100.5,0
2000,Alaska,74,        Social assistance,319.3,0
2000,Alaska,75,"    Arts, entertainment, recreation, accommodation, and food services",1366.9,0
2000,Alaska,76,"      Arts, entertainment, and recreation",199.6,22
2000,Alaska,77,"        Performing arts, spectator sports, museums, and related activities",68.3,0
2000,Alaska,78,"        Amusement, gambling, and recreation industries",131.4,0
2000,Alaska,79,      Accommodation and food services,1167.3,21
2000,Alaska,80,        Accommodation,498.2,0
2000,Alaska,81,        Food services and drinking places,669.1,0
2000,Alaska,82,    Other services (except government and government enterprises),704.4,22
2000,Alaska,83,  Government and government enterprises,8232.3,0
2000,Alaska,84,    Federal civilian,1813.4,0
2000,Alaska,85,    Military,2012.4,0
2000,Alaska,86,    State and local,4406.5,0
2000,Alaska,,Addenda:,,0
2000,Alaska,87,Natural resources and mining,16801,0
2000,Alaska,88,Trade,2929.9,0
2000,Alaska,89,Transportation and utilities,4704.8,0
2000,Alaska,91,Private goods-producing industries 2/,20472.8,0
2000,Alaska,92,Private services-providing industries 3/,20267.5,0
4000,Arizona,1,All industry total,262322,0
4000,Arizona,2,  Private industries,228512.2,0
4000,Arizona,3,"    Agriculture, forestry, fishing and hunting",2136.2,23
4000,Arizona,4,      Farms,1563.2,0
4000,Arizona,5,"      Forestry, fishing, and related activities",572.9,0
4000,Arizona,6,"    Mining, quarrying, and oil and gas extraction",4929.6,24
4000,Arizona,7,      Oil and gas extraction,1,0
4000,Arizona,8,      Mining (except oil and gas),4894.4,0
4000,Arizona,9,      Support activities for mining,34.2,0
4000,Arizona,10,    Utilities,5094.3,0
4000,Arizona,11,    Construction,22111.9,13
4000,Arizona,12,    Manufacturing,24545.8,0
4000,Arizona,13,      Durable goods manufacturing,20392.8,0
4000,Arizona,14,        Wood product manufacturing,361.3,3
4000,Arizona,15,        Nonmetallic mineral product manufacturing,1484.2,7
4000,Arizona,16,        Primary metal manufacturing,1095.4,8
4000,Arizona,17,        Fabricated metal product manufacturing,1466.7,8
4000,Arizona,18,        Machinery manufacturing,722.8,9
4000,Arizona,19,        Computer and electronic product manufacturing,8117.7,10
4000,Arizona,20,"        Electrical equipment, appliance, and component manufacturing",317.4,10
4000,Arizona,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",363.9,11
4000,Arizona,22,        Other transportation equipment manufacturing,5060.6,11
4000,Arizona,23,        Furniture and related product manufacturing,461.2,12
4000,Arizona,24,        Miscellaneous manufacturing,941.7,12
4000,Arizona,25,      Nondurable goods manufacturing,4153,0
4000,Arizona,26,        Food and beverage and tobacco product manufacturing,1426.6,1
4000,Arizona,27,        Textile mills and textile product mills,118.1,2
4000,Arizona,28,"        Apparel, leather, and allied product manufacturing",18.7,2
4000,Arizona,29,        Paper manufacturing,248.7,3
4000,Arizona,30,        Printing and related support activities,469,3
4000,Arizona,31,        Petroleum and coal products manufacturing,180.2,4
4000,Arizona,32,        Chemical manufacturing,1373.6,5
4000,Arizona,33,        Plastics and rubber products manufacturing,318.1,6
4000,Arizona,34,    Wholesale trade,15186.4,14
4000,Arizona,35,    Retail trade,20751.7,14
4000,Arizona,36,    Transportation and warehousing,7220.7,0
4000,Arizona,37,      Air transportation,2383.4,15
4000,Arizona,38,      Rail transportation,628.1,15
4000,Arizona,39,      Water transportation,13.5,15
4000,Arizona,40,      Truck transportation,1931.9,15
4000,Arizona,41,      Transit and ground passenger transportation,429.3,15
4000,Arizona,42,      Pipeline transportation,53.8,15
4000,Arizona,43,      Other transportation and support activities,1295.9,15
4000,Arizona,44,      Warehousing and storage,484.9,22
4000,Arizona,45,    Information,7268.9,16
4000,Arizona,46,      Publishing industries (except Internet),1954.5,0
4000,Arizona,47,      Motion picture and sound recording industries,244.1,0
4000,Arizona,48,      Broadcasting (except Internet) and telecommunications,4370.6,0
4000,Arizona,49,"      Data processing, hosting, and other information services",699.7,0
4000,Arizona,50,"    Finance, insurance, real estate, rental, and leasing",54105.4,0
4000,Arizona,51,      Finance and insurance,14718.8,17
4000,Arizona,52,"        Monetary Authorities- central bank, credit intermediation, and related services",7938.5,0
4000,Arizona,53,"        Securities, commodity contracts, and other financial investments and related activities",1294.4,0
4000,Arizona,54,        Insurance carriers and related activities,5302.4,0
4000,Arizona,55,"        Funds, trusts, and other financial vehicles",183.5,0
4000,Arizona,56,      Real estate and rental and leasing,39386.6,18
4000,Arizona,57,        Real estate,35641.3,0
4000,Arizona,58,        Rental and leasing services and lessors of nonfinancial intangible assets,3745.2,0
4000,Arizona,59,    Professional and business services,28791.1,0
4000,Arizona,60,"      Professional, scientific, and technical services",14226,22
4000,Arizona,61,        Legal services,2386.8,0
4000,Arizona,62,        Computer systems design and related services,2296.9,0
4000,Arizona,63,"        Miscellaneous professional, scientific, and technical services",9542.3,0
4000,Arizona,64,      Management of companies and enterprises,2895.2,22
4000,Arizona,65,      Administrative and support and waste management and remediation services,11670,22
4000,Arizona,66,        Administrative and support services,10845.7,0
4000,Arizona,67,        Waste management and remediation services,824.3,0
4000,Arizona,68,"    Educational services, health care, and social assistance",19550,0
4000,Arizona,69,      Educational services,2165.7,19
4000,Arizona,70,      Health care and social assistance,17384.2,20
4000,Arizona,71,        Ambulatory health care services,9615.5,0
4000,Arizona,72,        Hospitals,5190.5,0
4000,Arizona,73,        Nursing and residential care facilities,1360.1,0
4000,Arizona,74,        Social assistance,1218,0
4000,Arizona,75,"    Arts, entertainment, recreation, accommodation, and food services",11534.7,0
4000,Arizona,76,"      Arts, entertainment, and recreation",2093.1,22
4000,Arizona,77,"        Performing arts, spectator sports, museums, and related activities",1095.8,0
4000,Arizona,78,"        Amusement, gambling, and recreation industries",997.2,0
4000,Arizona,79,      Accommodation and food services,9441.6,21
4000,Arizona,80,        Accommodation,3274.4,0
4000,Arizona,81,        Food services and drinking places,6167.2,0
4000,Arizona,82,    Other services (except government and government enterprises),5285.6,22
4000,Arizona,83,  Government and government enterprises,33809.8,0
4000,Arizona,84,    Federal civilian,5575.7,0
4000,Arizona,85,    Military,2934.9,0
4000,Arizona,86,    State and local,25299.3,0
4000,Arizona,,Addenda:,,0
4000,Arizona,87,Natural resources and mining,7065.8,0
4000,Arizona,88,Trade,35938.1,0
4000,Arizona,89,Transportation and utilities,12314.9,0
4000,Arizona,91,Private goods-producing industries 2/,53723.5,0
4000,Arizona,92,Private services-providing industries 3/,174788.7,0
5000,Arkansas,1,All industry total,96948.2,0
5000,Arkansas,2,  Private industries,83995.9,0
5000,Arkansas,3,"    Agriculture, forestry, fishing and hunting",3039.4,23
5000,Arkansas,4,      Farms,2516.5,0
5000,Arkansas,5,"      Forestry, fishing, and related activities",522.9,0
5000,Arkansas,6,"    Mining, quarrying, and oil and gas extraction",1810,24
5000,Arkansas,7,      Oil and gas extraction,851.1,0
5000,Arkansas,8,      Mining (except oil and gas),322.3,0
5000,Arkansas,9,      Support activities for mining,636.6,0
5000,Arkansas,10,    Utilities,2266,0
5000,Arkansas,11,    Construction,4512.1,13
5000,Arkansas,12,    Manufacturing,16233.4,0
5000,Arkansas,13,      Durable goods manufacturing,9303.7,0
5000,Arkansas,14,        Wood product manufacturing,692.4,3
5000,Arkansas,15,        Nonmetallic mineral product manufacturing,438.8,7
5000,Arkansas,16,        Primary metal manufacturing,1583.1,8
5000,Arkansas,17,        Fabricated metal product manufacturing,1719.8,8
5000,Arkansas,18,        Machinery manufacturing,1010,9
5000,Arkansas,19,        Computer and electronic product manufacturing,283,10
5000,Arkansas,20,"        Electrical equipment, appliance, and component manufacturing",1277.4,10
5000,Arkansas,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",690.2,11
5000,Arkansas,22,        Other transportation equipment manufacturing,985.8,11
5000,Arkansas,23,        Furniture and related product manufacturing,267.8,12
5000,Arkansas,24,        Miscellaneous manufacturing,355.6,12
5000,Arkansas,25,      Nondurable goods manufacturing,6929.6,0
5000,Arkansas,26,        Food and beverage and tobacco product manufacturing,2571.6,1
5000,Arkansas,27,        Textile mills and textile product mills,59.2,2
5000,Arkansas,28,"        Apparel, leather, and allied product manufacturing",105.8,2
5000,Arkansas,29,        Paper manufacturing,1861.6,3
5000,Arkansas,30,        Printing and related support activities,287.2,3
5000,Arkansas,31,        Petroleum and coal products manufacturing,392.1,4
5000,Arkansas,32,        Chemical manufacturing,606.9,5
5000,Arkansas,33,        Plastics and rubber products manufacturing,1045.2,6
5000,Arkansas,34,    Wholesale trade,6976.4,14
5000,Arkansas,35,    Retail trade,6679.7,14
5000,Arkansas,36,    Transportation and warehousing,4355.3,0
5000,Arkansas,37,      Air transportation,119,15
5000,Arkansas,38,      Rail transportation,549.4,15
5000,Arkansas,39,      Water transportation,16.9,15
5000,Arkansas,40,      Truck transportation,2518.4,15
5000,Arkansas,41,      Transit and ground passenger transportation,49.4,15
5000,Arkansas,42,      Pipeline transportation,89.8,15
5000,Arkansas,43,      Other transportation and support activities,549.9,15
5000,Arkansas,44,      Warehousing and storage,462.6,22
5000,Arkansas,45,    Information,4581,16
5000,Arkansas,46,      Publishing industries (except Internet),608.4,0
5000,Arkansas,47,      Motion picture and sound recording industries,75,0
5000,Arkansas,48,      Broadcasting (except Internet) and telecommunications,3753.7,0
5000,Arkansas,49,"      Data processing, hosting, and other information services",143.9,0
5000,Arkansas,50,"    Finance, insurance, real estate, rental, and leasing",13031.6,0
5000,Arkansas,51,      Finance and insurance,4061.4,17
5000,Arkansas,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1934.8,0
5000,Arkansas,53,"        Securities, commodity contracts, and other financial investments and related activities",353.1,0
5000,Arkansas,54,        Insurance carriers and related activities,1455.5,0
5000,Arkansas,55,"        Funds, trusts, and other financial vehicles",318,0
5000,Arkansas,56,      Real estate and rental and leasing,8970.2,18
5000,Arkansas,57,        Real estate,7899.6,0
5000,Arkansas,58,        Rental and leasing services and lessors of nonfinancial intangible assets,1070.6,0
5000,Arkansas,59,    Professional and business services,8046.2,0
5000,Arkansas,60,"      Professional, scientific, and technical services",3420.8,22
5000,Arkansas,61,        Legal services,686.2,0
5000,Arkansas,62,        Computer systems design and related services,709,0
5000,Arkansas,63,"        Miscellaneous professional, scientific, and technical services",2025.6,0
5000,Arkansas,64,      Management of companies and enterprises,2491.4,22
5000,Arkansas,65,      Administrative and support and waste management and remediation services,2134,22
5000,Arkansas,66,        Administrative and support services,1901,0
5000,Arkansas,67,        Waste management and remediation services,233,0
5000,Arkansas,68,"    Educational services, health care, and social assistance",7530.6,0
5000,Arkansas,69,      Educational services,475.2,19
5000,Arkansas,70,      Health care and social assistance,7055.4,20
5000,Arkansas,71,        Ambulatory health care services,3309.3,0
5000,Arkansas,72,        Hospitals,2231.3,0
5000,Arkansas,73,        Nursing and residential care facilities,768.4,0
5000,Arkansas,74,        Social assistance,746.3,0
5000,Arkansas,75,"    Arts, entertainment, recreation, accommodation, and food services",2669.4,0
5000,Arkansas,76,"      Arts, entertainment, and recreation",356.5,22
5000,Arkansas,77,"        Performing arts, spectator sports, museums, and related activities",127.1,0
5000,Arkansas,78,"        Amusement, gambling, and recreation industries",229.4,0
5000,Arkansas,79,      Accommodation and food services,2312.9,21
5000,Arkansas,80,        Accommodation,514.8,0
5000,Arkansas,81,        Food services and drinking places,1798.2,0
5000,Arkansas,82,    Other services (except government and government enterprises),2264.7,22
5000,Arkansas,83,  Government and government enterprises,12952.2,0
5000,Arkansas,84,    Federal civilian,2151.3,0
5000,Arkansas,85,    Military,1013.9,0
5000,Arkansas,86,    State and local,9787.1,0
5000,Arkansas,,Addenda:,,0
5000,Arkansas,87,Natural resources and mining,4849.4,0
5000,Arkansas,88,Trade,13656.1,0
5000,Arkansas,89,Transportation and utilities,6621.3,0
5000,Arkansas,91,Private goods-producing industries 2/,25594.9,0
5000,Arkansas,92,Private services-providing industries 3/,58401,0
6000,California,1,All industry total,1955856,0
6000,California,2,  Private industries,1713469.2,0
6000,California,3,"    Agriculture, forestry, fishing and hunting",28327.6,23
6000,California,4,      Farms,20535.4,0
6000,California,5,"      Forestry, fishing, and related activities",7792.2,0
6000,California,6,"    Mining, quarrying, and oil and gas extraction",21459.4,24
6000,California,7,      Oil and gas extraction,18180.2,0
6000,California,8,      Mining (except oil and gas),1728.4,0
6000,California,9,      Support activities for mining,1550.9,0
6000,California,10,    Utilities,25459.3,0
6000,California,11,    Construction,94651.3,13
6000,California,12,    Manufacturing,233499.5,0
6000,California,13,      Durable goods manufacturing,133613.3,0
6000,California,14,        Wood product manufacturing,1906.6,3
6000,California,15,        Nonmetallic mineral product manufacturing,4350.6,7
6000,California,16,        Primary metal manufacturing,2000.3,8
6000,California,17,        Fabricated metal product manufacturing,12452.5,8
6000,California,18,        Machinery manufacturing,10373.7,9
6000,California,19,        Computer and electronic product manufacturing,64405.6,10
6000,California,20,"        Electrical equipment, appliance, and component manufacturing",3548.2,10
6000,California,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",4305.5,11
