"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06000","5","512","55","0","2000","A","","California -- Statewide","Private","Motion picture and sound recording industries","State, NAICS 3-digit -- by ownership sector","All establishment sizes",8597,137052,9405663569,0,0,1320,68628,"",2.24,3.12,4.06,0.00,0.00,1.30,1.30,"",-1107,-11.4,-7162,-5.0,224239476,2.4,0,0.0,0,0.0,96,7.8,4963,7.8
"06001","5","512","75","0","2000","A","","Alameda County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",120,1608,45955310,0,0,550,28575,"",0.75,0.78,0.39,0.00,0.00,0.50,0.50,"",-7,-5.5,17,1.1,9908630,27.5,0,0.0,0,0.0,114,26.1,5921,26.1
"06007","5","512","75","0","2000","A","","Butte County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,138,1276348,0,0,177,9221,"",0.42,0.65,0.19,0.00,0.00,0.29,0.29,"",1,11.1,7,5.3,105398,9.0,0,0.0,0,0.0,5,2.9,282,3.2
"06013","5","512","75","0","2000","A","","Contra Costa County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",52,960,78165605,0,0,1566,81437,"",0.56,0.96,1.43,0.00,0.00,1.48,1.49,"",-8,-13.3,21,2.2,-14738301,-15.9,0,0.0,0,0.0,-337,-17.7,-17537,-17.7
"06017","5","512","75","0","2000","A","","El Dorado County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,113,881540,0,0,150,7813,"",0.52,0.89,0.18,0.00,0.00,0.21,0.21,"",-2,-20.0,13,13.0,125379,16.6,0,0.0,0,0.0,4,2.7,232,3.1
"06019","5","512","75","0","2000","A","","Fresno County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",27,554,4520959,0,0,157,8163,"",0.28,0.58,0.14,0.00,0.00,0.24,0.24,"",-3,-10.0,20,3.7,479709,11.9,0,0.0,0,0.0,12,8.3,600,7.9
"06029","5","512","75","0","2000","A","","Kern County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,191,2558608,0,0,258,13408,"",0.25,0.27,0.10,0.00,0.00,0.37,0.37,"",-4,-23.5,-26,-12.0,127990,5.3,0,0.0,0,0.0,43,20.0,2220,19.8
"06037","5","512","75","0","2000","A","","Los Angeles County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6379,106459,8202765400,0,0,1482,77051,"",5.81,8.78,13.36,0.00,0.00,1.52,1.52,"",-805,-11.2,-9124,-7.9,83232695,1.0,0,0.0,0,0.0,131,9.7,6802,9.7
"06041","5","512","75","0","2000","A","","Marin County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",101,1680,212635137,0,0,2433,126537,"",2.45,5.07,11.72,0.00,0.00,2.31,2.31,"",-9,-8.2,-12,-0.7,24079566,12.8,0,0.0,0,0.0,290,13.5,15098,13.5
"06045","5","512","75","0","2000","A","","Mendocino County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,67,1158554,0,0,330,17185,"",0.55,0.68,0.38,0.00,0.00,0.55,0.55,"",-1,-11.1,-3,-4.3,-143593,-11.0,0,0.0,0,0.0,-27,-7.6,-1395,-7.5
"06053","5","512","75","0","2000","A","","Monterey County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",22,221,6727421,0,0,585,30429,"",0.55,0.46,0.36,0.00,0.00,0.79,0.79,"",-1,-4.3,-41,-15.6,1073057,19.0,0,0.0,0,0.0,170,41.0,8834,40.9
"06055","5","512","75","0","2000","A","","Napa County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,65,2501704,0,0,735,38243,"",0.50,0.36,0.33,0.00,0.00,0.90,0.90,"",0,0.0,3,4.8,-21893,-0.9,0,0.0,0,0.0,-49,-6.2,-2515,-6.2
"06057","5","512","75","0","2000","A","","Nevada County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,47,490873,0,0,200,10407,"",0.52,0.58,0.17,0.00,0.00,0.28,0.29,"",-1,-14.3,-1,-2.1,-70224,-12.5,0,0.0,0,0.0,-25,-11.1,-1283,-11.0
"06059","5","512","75","0","2000","A","","Orange County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",293,2990,85382762,0,0,549,28554,"",1.01,0.73,0.41,0.00,0.00,0.57,0.57,"",-35,-10.7,-172,-5.4,3640673,4.5,0,0.0,0,0.0,52,10.5,2699,10.4
"06061","5","512","75","0","2000","A","","Placer County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,220,2851825,0,0,249,12948,"",0.67,0.70,0.21,0.00,0.00,0.30,0.30,"",0,0.0,-28,-11.3,35087,1.2,0,0.0,0,0.0,31,14.2,1598,14.1
"06065","5","512","75","0","2000","A","","Riverside County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",76,909,15607686,0,0,330,17170,"",0.70,0.66,0.30,0.00,0.00,0.46,0.46,"",-22,-22.4,-34,-3.6,2016250,14.8,0,0.0,0,0.0,53,19.1,2756,19.1
"06067","5","512","75","0","2000","A","","Sacramento County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",53,847,12431732,0,0,282,14679,"",0.38,0.50,0.15,0.00,0.00,0.30,0.30,"",-13,-19.7,-67,-7.3,1716188,16.0,0,0.0,0,0.0,56,24.8,2949,25.1
"06071","5","512","75","0","2000","A","","San Bernardino County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",45,1486,30191370,0,0,391,20324,"",0.37,0.95,0.51,0.00,0.00,0.53,0.53,"",-11,-19.6,-47,-3.1,2943664,10.8,0,0.0,0,0.0,49,14.3,2554,14.4
"06073","5","512","75","0","2000","A","","San Diego County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",206,3156,93408919,0,0,569,29596,"",0.76,0.89,0.55,0.00,0.00,0.62,0.62,"",-27,-11.6,29,0.9,20893796,28.8,0,0.0,0,0.0,123,27.6,6404,27.6
"06075","5","512","75","0","2000","A","","San Francisco County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",266,3326,126658920,0,0,732,38082,"",1.76,1.84,0.95,0.00,0.00,0.52,0.52,"",-29,-9.8,27,0.8,19767785,18.5,0,0.0,0,0.0,109,17.5,5679,17.5
"06077","5","512","75","0","2000","A","","San Joaquin County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,208,2566992,0,0,237,12346,"",0.28,0.35,0.12,0.00,0.00,0.33,0.33,"",0,0.0,1,0.5,298312,13.1,0,0.0,0,0.0,26,12.3,1377,12.6
"06079","5","512","75","0","2000","A","","San Luis Obispo County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,225,3850609,0,0,329,17127,"",0.56,0.80,0.38,0.00,0.00,0.48,0.48,"",-2,-11.1,-12,-5.1,21601,0.6,0,0.0,0,0.0,18,5.8,937,5.8
"06081","5","512","75","0","2000","A","","San Mateo County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",58,1231,26788984,0,0,418,21759,"",0.68,1.10,0.28,0.00,0.00,0.25,0.25,"",-14,-19.4,49,4.1,2037681,8.2,0,0.0,0,0.0,15,3.7,813,3.9
"06083","5","512","75","0","2000","A","","Santa Barbara County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",68,361,13830534,0,0,737,38329,"",1.50,0.69,0.64,0.00,0.00,0.92,0.92,"",-5,-6.8,-4,-1.1,-128853,-0.9,0,0.0,0,0.0,1,0.1,67,0.2
"06085","5","512","75","0","2000","A","","Santa Clara County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",113,1496,46830840,0,0,602,31299,"",0.63,0.49,0.16,0.00,0.00,0.32,0.32,"",-12,-9.6,60,4.2,16322652,53.5,0,0.0,0,0.0,193,47.2,10055,47.3
"06087","5","512","75","0","2000","A","","Santa Cruz County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,232,3285388,0,0,273,14187,"",0.63,0.77,0.24,0.00,0.00,0.31,0.31,"",0,0.0,-7,-2.9,740927,29.1,0,0.0,0,0.0,68,33.2,3530,33.1
"06097","5","512","75","0","2000","A","","Sonoma County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,370,4668460,0,0,243,12629,"",0.70,0.66,0.18,0.00,0.00,0.28,0.28,"",-2,-4.8,-39,-9.5,-378115,-7.5,0,0.0,0,0.0,5,2.1,278,2.3
"06099","5","512","75","0","2000","A","","Stanislaus County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,73,635362,0,0,167,8704,"",0.22,0.15,0.04,0.00,0.00,0.24,0.24,"",-6,-40.0,-50,-40.7,-463668,-42.2,0,0.0,0,0.0,-5,-2.9,-243,-2.7
"06107","5","512","75","0","2000","A","","Tulare County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,130,1083727,0,0,160,8315,"",0.19,0.33,0.09,0.00,0.00,0.27,0.27,"",-3,-33.3,18,16.1,22621,2.1,0,0.0,0,0.0,-23,-12.6,-1187,-12.5
"06111","5","512","75","0","2000","A","","Ventura County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",112,868,23826217,0,0,528,27455,"",1.64,1.02,0.59,0.00,0.00,0.58,0.58,"",-7,-5.9,-279,-24.3,-29209110,-55.1,0,0.0,0,0.0,-361,-40.6,-18790,-40.6
"06113","5","512","75","0","2000","A","","Yolo County, California","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,107,2326166,0,0,417,21672,"",0.58,0.43,0.22,0.00,0.00,0.51,0.51,"",-3,-25.0,-5,-4.5,975661,72.2,0,0.0,0,0.0,185,79.7,9632,80.0
"08000","5","512","55","0","2000","A","","Colorado -- Statewide","Private","Motion picture and sound recording industries","State, NAICS 3-digit -- by ownership sector","All establishment sizes",501,4457,367783175,0,0,1587,82515,"",0.92,0.69,1.20,0.00,0.00,1.73,1.74,"",-13,-2.5,-144,-3.1,202028666,121.9,0,0.0,0,0.0,894,129.0,46491,129.1
"08001","5","512","75","0","2000","A","","Adams County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,75,1011199,0,0,261,13558,"",0.34,0.18,0.06,0.00,0.00,0.32,0.32,"",-1,-9.1,-36,-32.4,-110512,-9.9,0,0.0,0,0.0,67,34.5,3460,34.3
"08005","5","512","75","0","2000","A","","Arapahoe County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",67,760,25779753,0,0,652,33924,"",1.03,0.91,0.52,0.00,0.00,0.57,0.57,"",1,1.5,-58,-7.1,4560792,21.5,0,0.0,0,0.0,153,30.7,7989,30.8
"08013","5","512","75","0","2000","A","","Boulder County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",61,409,15171201,0,0,713,37101,"",1.39,0.77,0.49,0.00,0.00,0.64,0.64,"",-4,-6.2,-3,-0.7,1403695,10.2,0,0.0,0,0.0,70,10.9,3678,11.0
"08031","5","512","75","0","2000","A","","Denver County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",114,914,285941255,0,0,6015,312789,"",1.29,0.66,3.65,0.00,0.00,5.51,5.52,"",-6,-5.0,-29,-3.1,195761992,217.1,0,0.0,0,0.0,4177,227.3,217193,227.2
"08035","5","512","75","0","2000","A","","Douglas County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,166,3801528,0,0,441,22912,"",0.78,0.99,0.54,0.00,0.00,0.55,0.55,"",-2,-11.8,-30,-15.3,-453788,-10.7,0,0.0,0,0.0,23,5.5,1155,5.3
"08037","5","512","75","0","2000","A","","Eagle County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,81,1056006,0,0,251,13037,"",0.94,0.97,0.33,0.00,0.00,0.34,0.34,"",0,0.0,-3,-3.6,-23943,-2.2,0,0.0,0,0.0,4,1.6,193,1.5
"08041","5","512","75","0","2000","A","","El Paso County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",42,432,6591049,0,0,293,15260,"",0.81,0.62,0.22,0.00,0.00,0.36,0.36,"",2,5.0,-25,-5.5,94109,1.4,0,0.0,0,0.0,20,7.3,1056,7.4
"08045","5","512","75","0","2000","A","","Garfield County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,30,211404,0,0,137,7146,"",0.68,0.53,0.10,0.00,0.00,0.19,0.19,"",0,0.0,3,11.1,62781,42.2,0,0.0,0,0.0,31,29.2,1624,29.4
"08059","5","512","75","0","2000","A","","Jefferson County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",47,723,16542098,0,0,440,22869,"",0.76,1.17,0.58,0.00,0.00,0.49,0.49,"",-2,-4.1,43,6.3,1926259,13.2,0,0.0,0,0.0,27,6.5,1386,6.5
"08067","5","512","75","0","2000","A","","La Plata County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,84,1114084,0,0,255,13263,"",1.48,1.34,0.55,0.00,0.00,0.41,0.41,"",3,37.5,4,5.0,-30291,-2.6,0,0.0,0,0.0,-22,-7.9,-1132,-7.9
"08069","5","512","75","0","2000","A","","Larimer County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,236,3226655,0,0,263,13672,"",0.76,0.67,0.22,0.00,0.00,0.33,0.33,"",-2,-8.0,4,1.7,-355282,-9.9,0,0.0,0,0.0,-34,-11.4,-1790,-11.6
"08097","5","512","75","0","2000","A","","Pitkin County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,84,2748144,0,0,633,32912,"",2.44,1.79,1.13,0.00,0.00,0.63,0.63,"",-1,-5.9,32,61.5,791440,40.4,0,0.0,0,0.0,-89,-12.3,-4657,-12.4
"08123","5","512","75","0","2000","A","","Weld County, Colorado","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,48,466949,0,0,186,9678,"",0.58,0.23,0.06,0.00,0.00,0.26,0.26,"",1,12.5,0,0.0,118300,33.9,0,0.0,0,0.0,45,31.9,2364,32.3
"09000","5","512","55","0","2000","A","","Connecticut -- Statewide","Private","Motion picture and sound recording industries","State, NAICS 3-digit -- by ownership sector","All establishment sizes",350,2310,72130996,0,0,601,31231,"",0.88,0.47,0.25,0.00,0.00,0.54,0.54,"",11,3.2,-81,-3.4,888317,1.2,0,0.0,0,0.0,28,4.9,1435,4.8
"09001","5","512","75","0","2000","A","","Fairfield County, Connecticut","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",146,735,32005962,0,0,838,43570,"",1.24,0.58,0.32,0.00,0.00,0.56,0.56,"",-2,-1.4,-80,-9.8,-5346822,-14.3,0,0.0,0,0.0,-43,-4.9,-2243,-4.9
"09003","5","512","75","0","2000","A","","Hartford County, Connecticut","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",56,549,11484280,0,0,403,20938,"",0.62,0.37,0.14,0.00,0.00,0.38,0.38,"",3,5.7,237,76.0,4027655,54.0,0,0.0,0,0.0,-57,-12.4,-2974,-12.4
"09005","5","512","75","0","2000","A","","Litchfield County, Connecticut","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,144,3767614,0,0,502,26088,"",1.38,0.74,0.44,0.00,0.00,0.60,0.60,"",3,11.1,10,7.5,-2295764,-37.9,0,0.0,0,0.0,-366,-42.2,-19049,-42.2
"09007","5","512","75","0","2000","A","","Middlesex County, Connecticut","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,106,2219440,0,0,402,20922,"",0.53,0.53,0.23,0.00,0.00,0.42,0.42,"",-1,-10.0,5,5.0,-271701,-10.9,0,0.0,0,0.0,-72,-15.2,-3743,-15.2
"09009","5","512","75","0","2000","A","","New Haven County, Connecticut","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",50,508,7479936,0,0,283,14717,"",0.62,0.47,0.14,0.00,0.00,0.30,0.30,"",2,4.2,140,38.0,2443272,48.5,0,0.0,0,0.0,20,7.6,1040,7.6
"10003","5","512","75","0","2000","A","","New Castle County, Delaware","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",44,347,5559035,0,0,308,16028,"",0.72,0.41,0.13,0.00,0.00,0.31,0.31,"",-4,-8.3,-86,-19.9,329110,6.3,0,0.0,0,0.0,76,32.8,3961,32.8
"11000","5","512","55","0","2000","A","","District of Columbia","Private","Motion picture and sound recording industries","State, NAICS 3-digit -- by ownership sector","All establishment sizes",195,1621,79111113,0,0,939,48819,"",1.84,0.86,0.62,0.00,0.00,0.72,0.72,"",13,7.1,252,18.4,11911157,17.7,0,0.0,0,0.0,-5,-0.5,-265,-0.5
"11001","5","512","75","0","2000","A","","District of Columbia","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",195,1621,79111113,0,0,939,48819,"",1.84,0.86,0.62,0.00,0.00,0.72,0.72,"",13,7.1,252,18.4,11911157,17.7,0,0.0,0,0.0,-5,-0.5,-265,-0.5
"12000","5","512","55","0","2000","A","","Florida -- Statewide","Private","Motion picture and sound recording industries","State, NAICS 3-digit -- by ownership sector","All establishment sizes",1534,16138,418139762,0,0,498,25910,"",0.93,0.78,0.51,0.00,0.00,0.66,0.66,"",11,0.7,-1273,-7.3,51776731,14.1,0,0.0,0,0.0,93,23.0,4867,23.1
"12001","5","512","75","0","2000","A","","Alachua County, Florida","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",22,210,2030650,0,0,186,9685,"",1.13,0.61,0.18,0.00,0.00,0.29,0.29,"",2,10.0,55,35.5,694914,52.0,0,0.0,0,0.0,20,12.0,1063,12.3
"12009","5","512","75","0","2000","A","","Brevard County, Florida","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,260,3300626,0,0,245,12719,"",0.63,0.49,0.15,0.00,0.00,0.31,0.31,"",2,8.7,-37,-12.5,49652,1.5,0,0.0,0,0.0,35,16.7,1782,16.3
"12011","5","512","75","0","2000","A","","Broward County, Florida","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",188,2404,43045336,0,0,344,17908,"",1.02,1.27,0.53,0.00,0.00,0.42,0.42,"",-3,-1.6,76,3.3,4399553,11.4,0,0.0,0,0.0,25,7.8,1306,7.9
"12021","5","512","75","0","2000","A","","Collier County, Florida","Private","Motion picture and sound recording industries","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,180,2693162,0,0,288,14983,"",0.55,0.59,0.23,0.00,0.00,0.39,0.39,"",2,12.5,-2,-1.1,93833,3.6,0,0.0,0,0.0,13,4.7,662,4.6
