"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"06053","5","711","75","0","2000","A","","Monterey County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",44,371,7559710,0,0,392,20395,"",0.86,0.79,0.36,0.00,0.00,0.45,0.45,"",-6,-12.0,20,5.7,743818,10.9,0,0.0,0,0.0,19,5.1,981,5.1
"06059","5","711","75","0","2000","A","","Orange County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",299,4361,194540249,0,0,858,44613,"",0.81,1.09,0.83,0.00,0.00,0.76,0.76,"",-31,-9.4,260,6.3,11114227,6.1,0,0.0,0,0.0,-2,-0.2,-114,-0.3
"06065","5","711","75","0","2000","A","","Riverside County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",114,953,95926204,0,0,1935,100639,"",0.82,0.70,1.63,0.00,0.00,2.31,2.31,"",-4,-3.4,52,5.8,48449844,102.1,0,0.0,0,0.0,921,90.8,47931,90.9
"06067","5","711","75","0","2000","A","","Sacramento County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",74,1778,79962838,0,0,865,44963,"",0.42,1.08,0.86,0.00,0.00,0.79,0.80,"",-18,-19.6,157,9.7,25572566,47.0,0,0.0,0,0.0,220,34.1,11408,34.0
"06071","5","711","75","0","2000","A","","San Bernardino County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",73,709,12504882,0,0,339,17635,"",0.47,0.46,0.18,0.00,0.00,0.39,0.39,"",-9,-11.0,148,26.4,2589048,26.1,0,0.0,0,0.0,-1,-0.3,-43,-0.2
"06073","1","711","75","0","2000","A","","San Diego County, California","Federal Government","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,"",10.79,0.00,0.00,0.00,0.00,0.00,0.00,"",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
"06073","5","711","75","0","2000","A","","San Diego County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",315,4202,229885488,0,0,1052,54711,"",0.91,1.22,1.19,0.00,0.00,0.98,0.98,"",-15,-4.5,273,6.9,17685830,8.3,0,0.0,0,0.0,13,1.3,704,1.3
"06075","5","711","75","0","2000","A","","San Francisco County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",292,6064,231031401,0,0,733,38101,"",1.51,3.45,1.52,0.00,0.00,0.44,0.44,"",-30,-9.3,706,13.2,12483807,5.7,0,0.0,0,0.0,-51,-6.5,-2687,-6.6
"06077","5","711","75","0","2000","A","","San Joaquin County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",25,214,3362728,0,0,302,15714,"",0.42,0.37,0.13,0.00,0.00,0.36,0.36,"",-6,-19.4,12,5.9,231591,7.4,0,0.0,0,0.0,3,1.0,175,1.1
"06079","5","711","75","0","2000","A","","San Luis Obispo County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",27,179,2618741,0,0,282,14664,"",0.74,0.65,0.23,0.00,0.00,0.35,0.35,"",-5,-15.6,-5,-2.7,-3140,-0.1,0,0.0,0,0.0,8,2.9,428,3.0
"06081","5","711","75","0","2000","A","","San Mateo County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",91,725,19827949,0,0,526,27358,"",0.84,0.66,0.18,0.00,0.00,0.27,0.27,"",-22,-19.5,-74,-9.3,869374,4.6,0,0.0,0,0.0,69,15.1,3618,15.2
"06083","5","711","75","0","2000","A","","Santa Barbara County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",86,305,18124517,0,0,1142,59360,"",1.48,0.60,0.73,0.00,0.00,1.22,1.22,"",3,3.6,-74,-19.5,-2961038,-14.0,0,0.0,0,0.0,71,6.6,3689,6.6
"06085","5","711","75","0","2000","A","","Santa Clara County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",142,1349,92770812,0,0,1323,68783,"",0.62,0.45,0.27,0.00,0.00,0.60,0.60,"",-15,-9.6,85,6.7,11904810,14.7,0,0.0,0,0.0,92,7.5,4781,7.5
"06087","5","711","75","0","2000","A","","Santa Cruz County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,180,2675009,0,0,286,14847,"",0.77,0.61,0.17,0.00,0.00,0.28,0.28,"",-6,-17.6,11,6.5,-586974,-18.0,0,0.0,0,0.0,-85,-22.9,-4436,-23.0
"06095","5","711","75","0","2000","A","","Solano County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,91,1014244,0,0,216,11207,"",0.45,0.27,0.06,0.00,0.00,0.24,0.24,"",-1,-5.6,22,31.9,220703,27.8,0,0.0,0,0.0,-5,-2.3,-280,-2.4
"06097","5","711","75","0","2000","A","","Sonoma County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",52,522,12270894,0,0,452,23489,"",0.72,0.95,0.42,0.00,0.00,0.44,0.44,"",-11,-17.5,14,2.8,-1660569,-11.9,0,0.0,0,0.0,-76,-14.4,-3962,-14.4
"06107","5","711","75","0","2000","A","","Tulare County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,97,1093333,0,0,216,11242,"",0.30,0.25,0.08,0.00,0.00,0.32,0.32,"",-3,-20.0,-4,-4.0,137085,14.3,0,0.0,0,0.0,35,19.3,1813,19.2
"06111","5","711","75","0","2000","A","","Ventura County, California","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",120,365,21359454,0,0,1126,58573,"",1.38,0.44,0.47,0.00,0.00,1.06,1.06,"",-5,-4.0,30,9.0,5611231,35.6,0,0.0,0,0.0,222,24.6,11563,24.6
"08000","5","711","55","0","2000","A","","Colorado -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",721,6861,415527189,0,0,1165,60567,"",1.03,1.09,1.19,0.00,0.00,1.09,1.09,"",59,8.9,484,7.6,36874164,9.7,0,0.0,0,0.0,23,2.0,1188,2.0
"08001","5","711","75","0","2000","A","","Adams County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,300,4816974,0,0,308,16034,"",0.48,0.72,0.23,0.00,0.00,0.32,0.32,"",1,5.9,-14,-4.5,-169506,-3.4,0,0.0,0,0.0,3,1.0,170,1.1
"08013","5","711","75","0","2000","A","","Boulder County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",87,552,15193202,0,0,530,27545,"",1.55,1.07,0.43,0.00,0.00,0.40,0.40,"",8,10.1,57,11.5,3452802,29.4,0,0.0,0,0.0,74,16.2,3835,16.2
"08031","5","711","75","0","2000","A","","Denver County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",134,2485,217363080,0,0,1682,87455,"",1.19,1.84,2.43,0.00,0.00,1.32,1.32,"",10,8.1,344,16.1,27766246,14.6,0,0.0,0,0.0,-21,-1.2,-1083,-1.2
"08037","5","711","75","0","2000","A","","Eagle County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,97,3845894,0,0,765,39785,"",1.33,1.20,1.05,0.00,0.00,0.88,0.88,"",-1,-5.3,-1,-1.0,-1368716,-26.2,0,0.0,0,0.0,-263,-25.6,-13653,-25.5
"08041","5","711","75","0","2000","A","","El Paso County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",87,1327,41955694,0,0,608,31617,"",1.31,1.94,1.24,0.00,0.00,0.64,0.64,"",11,14.5,38,2.9,7655685,22.3,0,0.0,0,0.0,96,18.8,5002,18.8
"08059","5","711","75","0","2000","A","","Jefferson County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",67,363,6167455,0,0,327,16979,"",0.85,0.60,0.19,0.00,0.00,0.31,0.31,"",3,4.7,-2,-0.5,175765,2.9,0,0.0,0,0.0,11,3.5,548,3.3
"08123","5","711","75","0","2000","A","","Weld County, Colorado","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,64,753022,0,0,228,11843,"",0.80,0.32,0.09,0.00,0.00,0.27,0.27,"",0,0.0,-2,-3.0,-71985,-8.7,0,0.0,0,0.0,-14,-5.8,-721,-5.7
"09000","5","711","55","0","2000","A","","Connecticut -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",502,4913,175736937,0,0,688,35769,"",0.99,1.02,0.54,0.00,0.00,0.53,0.53,"",12,2.4,351,7.7,13848336,8.6,0,0.0,0,0.0,6,0.9,280,0.8
"09001","5","711","75","0","2000","A","","Fairfield County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",197,1529,94898805,0,0,1194,62073,"",1.31,1.24,0.84,0.00,0.00,0.68,0.68,"",0,0.0,71,4.9,13558544,16.7,0,0.0,0,0.0,121,11.3,6271,11.2
"09003","5","711","75","0","2000","A","","Hartford County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",60,1054,24032521,0,0,438,22792,"",0.52,0.73,0.26,0.00,0.00,0.35,0.35,"",-1,-1.6,179,20.5,2169235,9.9,0,0.0,0,0.0,-43,-8.9,-2207,-8.8
"09005","5","711","75","0","2000","A","","Litchfield County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",61,193,7619761,0,0,759,39447,"",2.19,1.02,0.79,0.00,0.00,0.77,0.77,"",7,13.0,15,8.4,-1905427,-20.0,0,0.0,0,0.0,-270,-26.2,-14065,-26.3
"09009","5","711","75","0","2000","A","","New Haven County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",70,1326,27795986,0,0,403,20958,"",0.68,1.26,0.46,0.00,0.00,0.37,0.37,"",2,2.9,89,7.2,2179261,8.5,0,0.0,0,0.0,5,1.3,253,1.2
"09011","5","711","75","0","2000","A","","New London County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,281,3852797,0,0,263,13699,"",0.80,0.79,0.20,0.00,0.00,0.25,0.25,"",0,0.0,15,5.6,283794,8.0,0,0.0,0,0.0,5,1.9,265,2.0
"09015","5","711","75","0","2000","A","","Windham County, Connecticut","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",17,177,3082724,0,0,335,17433,"",1.43,1.61,0.61,0.00,0.00,0.38,0.38,"",1,6.2,-15,-7.8,149887,5.1,0,0.0,0,0.0,41,13.9,2151,14.1
"10000","5","711","55","0","2000","A","","Delaware -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",87,3010,66930080,0,0,428,22233,"",0.75,2.56,1.04,0.00,0.00,0.41,0.41,"",7,8.8,255,9.3,10370033,18.3,0,0.0,0,0.0,33,8.4,1701,8.3
"10003","5","711","75","0","2000","A","","New Castle County, Delaware","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",71,2134,49406884,0,0,445,23150,"",0.91,2.61,0.99,0.00,0.00,0.38,0.38,"",6,9.2,134,6.7,6980575,16.5,0,0.0,0,0.0,37,9.1,1932,9.1
"11000","1","711","55","0","2000","A","","District of Columbia","Federal Government","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1114,36188905,0,0,625,32483,"",27.55,165.89,126.34,0.00,0.00,0.76,0.76,"",0,0.0,24,2.2,1428533,4.1,0,0.0,0,0.0,12,2.0,600,1.9
"11000","5","711","55","0","2000","A","","District of Columbia","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",169,2606,187595228,0,0,1384,71974,"",1.25,1.42,1.30,0.00,0.00,0.91,0.91,"",8,5.0,392,17.7,80501780,75.2,0,0.0,0,0.0,454,48.8,23608,48.8
"11001","1","711","75","0","2000","A","","District of Columbia","Federal Government","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1114,36188905,0,0,625,32483,"",27.55,165.89,126.34,0.00,0.00,0.76,0.76,"",0,0.0,24,2.2,1428533,4.1,0,0.0,0,0.0,12,2.0,600,1.9
"11001","5","711","75","0","2000","A","","District of Columbia","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",169,2606,187595228,0,0,1384,71974,"",1.25,1.42,1.30,0.00,0.00,0.91,0.91,"",8,5.0,392,17.7,80501780,75.2,0,0.0,0,0.0,454,48.8,23608,48.8
"12000","5","711","55","0","2000","A","","Florida -- Statewide","Private","Performing arts and spectator sports","State, NAICS 3-digit -- by ownership sector","All establishment sizes",2218,27148,1490915551,0,0,1056,54919,"",1.05,1.34,1.60,0.00,0.00,1.20,1.20,"",76,3.5,129,0.5,233569208,18.6,0,0.0,0,0.0,161,18.0,8384,18.0
"12011","5","711","75","0","2000","A","","Broward County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",314,2914,110004781,0,0,726,37747,"",1.34,1.58,1.19,0.00,0.00,0.76,0.76,"",4,1.3,-117,-3.9,877227,0.8,0,0.0,0,0.0,34,4.9,1743,4.8
"12021","5","711","75","0","2000","A","","Collier County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,352,7993251,0,0,437,22735,"",0.55,1.19,0.60,0.00,0.00,0.51,0.51,"",3,15.0,85,31.8,2317489,40.8,0,0.0,0,0.0,28,6.8,1444,6.8
"12031","5","711","75","0","2000","A","","Duval County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",59,1088,120655951,0,0,2133,110906,"",0.63,0.87,1.98,0.00,0.00,2.26,2.26,"",-3,-4.8,97,9.8,15711872,15.0,0,0.0,0,0.0,95,4.7,4955,4.7
"12033","5","711","75","0","2000","A","","Escambia County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,301,4308912,0,0,276,14339,"",0.60,0.84,0.30,0.00,0.00,0.36,0.36,"",1,5.6,30,11.1,813708,23.3,0,0.0,0,0.0,28,11.3,1422,11.0
"12057","5","711","75","0","2000","A","","Hillsborough County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",115,2114,192096614,0,0,1748,90880,"",0.91,1.25,2.39,0.00,0.00,1.91,1.92,"",5,4.5,-362,-14.6,-51920218,-21.3,0,0.0,0,0.0,-147,-7.8,-7676,-7.8
"12071","5","711","75","0","2000","A","","Lee County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",49,634,9726610,0,0,295,15332,"",0.85,1.36,0.50,0.00,0.00,0.36,0.36,"",4,8.9,-23,-3.5,282704,3.0,0,0.0,0,0.0,19,6.9,965,6.7
"12083","5","711","75","0","2000","A","","Marion County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",48,589,12373291,0,0,404,21010,"",1.81,2.46,1.38,0.00,0.00,0.56,0.56,"",-1,-2.0,-78,-11.7,1050393,9.3,0,0.0,0,0.0,78,23.9,4045,23.8
"12086","5","711","75","0","2000","A","","Miami-Dade County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",380,5930,360421423,0,0,1169,60776,"",1.13,2.11,2.53,0.00,0.00,1.20,1.20,"",8,2.2,136,2.3,93663446,35.1,0,0.0,0,0.0,284,32.1,14734,32.0
"12087","5","711","75","0","2000","A","","Monroe County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,34,10760440,0,0,6116,318043,"",1.07,0.32,2.55,0.00,0.00,7.93,7.94,"",3,18.8,12,54.5,2907357,37.0,0,0.0,0,0.0,-827,-11.9,-43018,-11.9
"12095","5","711","75","0","2000","A","","Orange County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",198,1964,131439527,0,0,1287,66924,"",1.66,1.12,1.61,0.00,0.00,1.44,1.44,"",11,5.9,-1,-0.1,2826760,2.2,0,0.0,0,0.0,28,2.2,1456,2.2
"12099","5","711","75","0","2000","A","","Palm Beach County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",205,2061,80806563,0,0,754,39206,"",1.18,1.49,1.10,0.00,0.00,0.74,0.74,"",-3,-1.4,58,2.9,21269985,35.7,0,0.0,0,0.0,182,31.8,9485,31.9
"12103","5","711","75","0","2000","A","","Pinellas County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",126,1750,44759651,0,0,492,25583,"",1.04,1.39,0.76,0.00,0.00,0.55,0.55,"",4,3.3,-88,-4.8,9740360,27.8,0,0.0,0,0.0,126,34.4,6534,34.3
"12105","5","711","75","0","2000","A","","Polk County, Florida","Private","Performing arts and spectator sports","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,341,6822409,0,0,385,19997,"",0.51,0.65,0.31,0.00,0.00,0.48,0.48,"",2,9.5,-12,-3.4,-5781,-0.1,0,0.0,0,0.0,13,3.5,658,3.4
