"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs_count","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_count_chg","oty_annual_avg_estabs_count_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01077","5","515","75","0","1999","A","","Lauderdale County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,142,4333029,0,0,586,30461,"",1.87,1.79,1.62,0.00,0.00,0.91,0.91,"",0,0.0,4,2.9,236744,5.8,0,0.0,0,0.0,16,2.8,796,2.7
"01081","5","515","75","0","1999","A","","Lee County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,107,2814854,0,0,506,26328,"",1.41,1.05,0.75,0.00,0.00,0.72,0.72,"",-2,-33.3,1,0.9,539052,23.7,0,0.0,0,0.0,92,22.2,4790,22.2
"01089","5","515","75","0","1999","A","","Madison County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,605,31127994,0,0,989,51416,"",1.54,1.59,1.59,0.00,0.00,1.00,1.00,"",0,0.0,15,2.5,11076546,55.2,0,0.0,0,0.0,335,51.2,17416,51.2
"01095","5","515","75","0","1999","A","","Marshall County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,49,1241201,0,0,491,25548,"",1.88,0.53,0.40,0.00,0.00,0.75,0.75,"",-1,-16.7,-2,-3.9,55052,4.6,0,0.0,0,0.0,42,9.4,2176,9.3
"01097","5","515","75","0","1999","A","","Mobile County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,814,25351344,0,0,599,31157,"",1.77,1.89,1.41,0.00,0.00,0.75,0.75,"",-1,-4.2,83,11.4,2239635,9.7,0,0.0,0,0.0,-9,-1.5,-449,-1.4
"01101","5","515","75","0","1999","A","","Montgomery County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",18,752,25034605,0,0,640,33276,"",2.06,2.23,1.78,0.00,0.00,0.80,0.80,"",2,12.5,76,11.2,4552536,22.2,0,0.0,0,0.0,57,9.8,2973,9.8
"01103","5","515","75","0","1999","A","","Morgan County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,58,2037467,0,0,679,35332,"",1.61,0.47,0.39,0.00,0.00,0.83,0.83,"",1,20.0,14,31.8,874524,75.2,0,0.0,0,0.0,172,33.9,8951,33.9
"01121","5","515","75","0","1999","A","","Talladega County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,56,1337234,0,0,459,23879,"",3.70,0.87,0.55,0.00,0.00,0.64,0.64,"",-1,-12.5,1,1.8,146275,12.3,0,0.0,0,0.0,44,10.6,2323,10.8
"01125","5","515","75","0","1999","A","","Tuscaloosa County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,212,5711119,0,0,519,26982,"",2.11,1.10,0.70,0.00,0.00,0.64,0.64,"",-1,-8.3,4,1.9,553445,10.7,0,0.0,0,0.0,43,9.0,2205,8.9
"01127","5","515","75","0","1999","A","","Walker County, Alabama","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,59,994614,0,0,323,16787,"",3.71,1.27,0.60,0.00,0.00,0.47,0.47,"",1,16.7,2,3.5,38436,4.0,0,0.0,0,0.0,1,0.3,61,0.4
"02000","5","515","55","0","1999","A","","Alaska -- Statewide","Private","Broadcasting, except internet","State, NAICS 3-digit -- by ownership sector","All establishment sizes",47,878,25721022,0,0,563,29298,"",1.88,1.29,0.74,0.00,0.00,0.58,0.58,"",2,4.4,25,2.9,1499674,6.2,0,0.0,0,0.0,17,3.1,891,3.1
"02020","5","515","75","0","1999","A","","Anchorage Borough, Alaska","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,487,15193252,0,0,600,31187,"",1.37,1.51,0.88,0.00,0.00,0.59,0.59,"",1,8.3,35,7.7,1635206,12.1,0,0.0,0,0.0,23,4.0,1208,4.0
"04000","5","515","55","0","1999","A","","Arizona -- Statewide","Private","Broadcasting, except internet","State, NAICS 3-digit -- by ownership sector","All establishment sizes",165,4664,198411053,0,0,818,42542,"",1.11,0.85,0.80,0.00,0.00,0.93,0.94,"",-9,-5.2,-99,-2.1,9268704,4.9,0,0.0,0,0.0,54,7.1,2830,7.1
"04003","5","515","75","0","1999","A","","Cochise County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,56,858355,0,0,297,15420,"",2.87,0.73,0.31,0.00,0.00,0.42,0.42,"",0,0.0,-41,-42.3,-1270059,-59.7,0,0.0,0,0.0,-126,-29.8,-6598,-30.0
"04005","5","515","75","0","1999","A","","Coconino County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,106,2344176,0,0,424,22046,"",1.64,0.87,0.53,0.00,0.00,0.61,0.61,"",0,0.0,-7,-6.2,-41958,-1.8,0,0.0,0,0.0,17,4.2,867,4.1
"04013","5","515","75","0","1999","A","","Maricopa County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",77,2623,130382695,0,0,956,49709,"",0.80,0.69,0.71,0.00,0.00,1.02,1.02,"",1,1.3,134,5.4,7355519,6.0,0,0.0,0,0.0,5,0.5,282,0.6
"04015","5","515","75","0","1999","A","","Mohave County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,78,1946313,0,0,479,24900,"",2.20,0.80,0.61,0.00,0.00,0.75,0.75,"",-2,-18.2,-14,-15.2,-126118,-6.1,0,0.0,0,0.0,43,9.9,2250,9.9
"04017","5","515","75","0","1999","A","","Navajo County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,220,12322224,0,0,1075,55925,"",2.42,3.58,5.72,0.00,0.00,1.60,1.60,"",-1,-16.7,4,1.9,3177482,34.7,0,0.0,0,0.0,259,31.7,13506,31.8
"04019","5","515","75","0","1999","A","","Pima County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",28,1013,37243869,0,0,707,36766,"",1.28,1.26,1.10,0.00,0.00,0.88,0.87,"",-2,-6.7,-144,-12.4,568750,1.6,0,0.0,0,0.0,98,16.1,5072,16.0
"04025","5","515","75","0","1999","A","","Yavapai County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,135,2701824,0,0,384,19952,"",1.77,1.16,0.69,0.00,0.00,0.59,0.59,"",0,0.0,7,5.5,329280,13.9,0,0.0,0,0.0,26,7.3,1356,7.3
"04027","5","515","75","0","1999","A","","Yuma County, Arizona","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,153,3493857,0,0,438,22798,"",1.74,1.14,0.86,0.00,0.00,0.75,0.75,"",-3,-33.3,-46,-23.1,-1350148,-27.9,0,0.0,0,0.0,-31,-6.6,-1585,-6.5
"05000","5","515","55","0","1999","A","","Arkansas -- Statewide","Private","Broadcasting, except internet","State, NAICS 3-digit -- by ownership sector","All establishment sizes",153,2237,59427558,0,0,511,26561,"",1.61,0.79,0.56,0.00,0.00,0.70,0.70,"",2,1.3,-44,-1.9,2566949,4.5,0,0.0,0,0.0,32,6.7,1629,6.5
"05119","5","515","75","0","1999","A","","Pulaski County, Arkansas","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",22,747,25333803,0,0,652,33903,"",1.31,1.21,0.93,0.00,0.00,0.77,0.77,"",-3,-12.0,4,0.5,766701,3.1,0,0.0,0,0.0,16,2.5,816,2.5
"05131","5","515","75","0","1999","A","","Sebastian County, Arkansas","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,307,9290476,0,0,582,30254,"",3.49,1.62,1.28,0.00,0.00,0.79,0.79,"",1,6.7,-29,-8.6,241004,2.7,0,0.0,0,0.0,64,12.4,3334,12.4
"05139","5","515","75","0","1999","A","","Union County, Arkansas","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,41,711960,0,0,337,17507,"",1.63,0.78,0.35,0.00,0.00,0.46,0.46,"",0,0.0,3,7.9,-20933,-2.9,0,0.0,0,0.0,-38,-10.1,-1993,-10.2
"05143","5","515","75","0","1999","A","","Washington County, Arkansas","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,239,5987286,0,0,482,25060,"",1.77,1.21,0.80,0.00,0.00,0.66,0.66,"",0,0.0,-2,-0.8,413051,7.4,0,0.0,0,0.0,37,8.3,1914,8.3
"06000","5","515","55","0","1999","A","","California -- Statewide","Private","Broadcasting, except internet","State, NAICS 3-digit -- by ownership sector","All establishment sizes",996,40117,2546428921,0,0,1221,63476,"",0.71,1.10,1.24,0.00,0.00,1.13,1.13,"",55,5.8,2476,6.6,379960743,17.5,0,0.0,0,0.0,114,10.3,5919,10.3
"06001","5","515","75","0","1999","A","","Alameda County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,493,45831479,0,0,1789,93027,"",0.23,0.29,0.44,0.00,0.00,1.52,1.52,"",1,7.7,46,10.3,16592199,56.7,0,0.0,0,0.0,530,42.1,27554,42.1
"06007","5","515","75","0","1999","A","","Butte County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,293,5985881,0,0,393,20459,"",1.11,1.64,0.93,0.00,0.00,0.57,0.57,"",1,11.1,30,11.4,722513,13.7,0,0.0,0,0.0,8,2.1,414,2.1
"06013","5","515","75","0","1999","A","","Contra Costa County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,99,20386449,0,0,3943,205061,"",0.20,0.12,0.40,0.00,0.00,3.36,3.36,"",0,0.0,17,20.7,5629880,38.2,0,0.0,0,0.0,489,14.2,25468,14.2
"06019","5","515","75","0","1999","A","","Fresno County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,1215,48320119,0,0,765,39786,"",0.85,1.51,1.62,0.00,0.00,1.07,1.07,"",-1,-3.2,-80,-6.2,7507572,18.4,0,0.0,0,0.0,159,26.2,8277,26.3
"06023","5","515","75","0","1999","A","","Humboldt County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,189,4278017,0,0,435,22605,"",1.53,1.52,0.96,0.00,0.00,0.63,0.63,"",-1,-8.3,-41,-17.8,-1152483,-21.2,0,0.0,0,0.0,-19,-4.2,-980,-4.2
"06025","5","515","75","0","1999","A","","Imperial County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,45,868836,0,0,373,19415,"",1.26,0.34,0.20,0.00,0.00,0.58,0.58,"",0,0.0,-41,-47.7,-614395,-41.4,0,0.0,0,0.0,42,12.7,2185,12.7
"06029","5","515","75","0","1999","A","","Kern County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",26,828,31210514,0,0,725,37682,"",1.34,1.41,1.33,0.00,0.00,0.94,0.94,"",-3,-10.3,-16,-1.9,6794055,27.8,0,0.0,0,0.0,169,30.4,8755,30.3
"06037","5","515","75","0","1999","A","","Los Angeles County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",312,18064,1437312264,0,0,1530,79567,"",0.76,1.76,2.49,0.00,0.00,1.41,1.41,"",36,13.0,984,5.8,164358856,12.9,0,0.0,0,0.0,97,6.8,5039,6.8
"06041","5","515","75","0","1999","A","","Marin County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,53,3756806,0,0,1365,70995,"",0.32,0.19,0.23,0.00,0.00,1.21,1.21,"",1,25.0,37,231.2,1898185,102.1,0,0.0,0,0.0,-881,-39.2,-45777,-39.2
"06047","5","515","75","0","1999","A","","Merced County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,63,1468763,0,0,446,23191,"",0.92,0.38,0.26,0.00,0.00,0.66,0.66,"",-1,-14.3,-11,-14.9,-45684,-3.0,0,0.0,0,0.0,52,13.2,2725,13.3
"06053","5","515","75","0","1999","A","","Monterey County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,598,22673698,0,0,730,37948,"",1.59,1.46,1.31,0.00,0.00,0.89,0.89,"",2,9.1,187,45.5,10777945,90.6,0,0.0,0,0.0,173,31.1,8969,30.9
"06055","5","515","75","0","1999","A","","Napa County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,41,1257620,0,0,587,30549,"",0.66,0.27,0.18,0.00,0.00,0.67,0.67,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06059","5","515","75","0","1999","A","","Orange County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",36,1135,50831499,0,0,861,44772,"",0.33,0.33,0.27,0.00,0.00,0.80,0.80,"",4,12.5,-519,-31.4,-14506610,-22.2,0,0.0,0,0.0,101,13.3,5271,13.3
"06061","5","515","75","0","1999","A","","Placer County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,42,1850047,0,0,845,43962,"",0.96,0.17,0.16,0.00,0.00,0.93,0.93,"",4,66.7,7,20.0,782333,73.3,0,0.0,0,0.0,254,43.0,13236,43.1
"06065","5","515","75","0","1999","A","","Riverside County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,875,31488043,0,0,692,35979,"",0.82,0.78,0.67,0.00,0.00,0.87,0.87,"",-1,-2.9,-58,-6.2,4750413,17.8,0,0.0,0,0.0,141,25.6,7314,25.5
"06067","5","515","75","0","1999","A","","Sacramento County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",39,1197,61603006,0,0,990,51479,"",0.72,0.84,0.83,0.00,0.00,0.98,0.98,"",2,5.4,-339,-22.1,-16394930,-21.0,0,0.0,0,0.0,14,1.4,710,1.4
"06071","5","515","75","0","1999","A","","San Bernardino County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,385,12233780,0,0,612,31817,"",0.73,0.30,0.22,0.00,0.00,0.74,0.74,"",0,0.0,-12,-3.0,1392034,12.8,0,0.0,0,0.0,86,16.3,4485,16.4
"06073","5","515","75","0","1999","A","","San Diego County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",53,3548,176306007,0,0,956,49697,"",0.52,1.21,1.16,0.00,0.00,0.96,0.96,"",7,15.2,109,3.2,19242383,12.3,0,0.0,0,0.0,78,8.9,4020,8.8
"06075","5","515","75","0","1999","A","","San Francisco County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",47,2949,212135453,0,0,1383,71931,"",0.83,1.96,1.84,0.00,0.00,0.94,0.94,"",-3,-6.0,-446,-13.1,-1674216,-0.8,0,0.0,0,0.0,172,14.2,8945,14.2
"06077","5","515","75","0","1999","A","","San Joaquin County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,324,13501514,0,0,801,41650,"",0.62,0.66,0.66,0.00,0.00,1.00,1.00,"",-1,-8.3,-34,-9.5,3053276,29.2,0,0.0,0,0.0,240,42.8,12499,42.9
"06079","5","515","75","0","1999","A","","San Luis Obispo County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,279,5447586,0,0,376,19543,"",1.28,1.19,0.58,0.00,0.00,0.49,0.49,"",2,16.7,50,21.8,818785,17.7,0,0.0,0,0.0,-13,-3.3,-670,-3.3
"06081","5","515","75","0","1999","A","","San Mateo County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,441,27184140,0,0,1185,61630,"",0.43,0.48,0.39,0.00,0.00,0.80,0.80,"",-1,-6.7,21,5.0,4126543,17.9,0,0.0,0,0.0,128,12.1,6666,12.1
"06083","5","515","75","0","1999","A","","Santa Barbara County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,447,11948343,0,0,514,26720,"",1.34,1.03,0.61,0.00,0.00,0.59,0.59,"",3,15.0,56,14.3,1205681,11.2,0,0.0,0,0.0,-15,-2.8,-767,-2.8
"06085","5","515","75","0","1999","A","","Santa Clara County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",24,938,47339956,0,0,970,50456,"",0.35,0.38,0.21,0.00,0.00,0.55,0.55,"",-5,-17.2,50,5.6,6321505,15.4,0,0.0,0,0.0,82,9.2,4264,9.2
"06087","5","515","75","0","1999","A","","Santa Cruz County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,42,896482,0,0,414,21516,"",0.28,0.17,0.08,0.00,0.00,0.46,0.46,"",0,0.0,13,44.8,116528,14.9,0,0.0,0,0.0,-99,-19.3,-5149,-19.3
"06089","5","515","75","0","1999","A","","Shasta County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,217,6031380,0,0,535,27816,"",1.81,1.45,1.04,0.00,0.00,0.72,0.72,"",1,7.7,0,0.0,533870,9.7,0,0.0,0,0.0,48,9.9,2501,9.9
"06097","5","515","75","0","1999","A","","Sonoma County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,223,6359126,0,0,548,28506,"",0.55,0.48,0.28,0.00,0.00,0.59,0.60,"",0,0.0,-32,-12.5,-827240,-11.5,0,0.0,0,0.0,6,1.1,333,1.2
"06099","5","515","75","0","1999","A","","Stanislaus County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,119,3953304,0,0,641,33314,"",0.51,0.30,0.24,0.00,0.00,0.83,0.83,"",1,14.3,1,0.8,432306,12.3,0,0.0,0,0.0,68,11.9,3538,11.9
"06107","5","515","75","0","1999","A","","Tulare County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",11,230,7305995,0,0,610,31719,"",0.93,0.71,0.67,0.00,0.00,0.93,0.93,"",0,0.0,17,8.0,1031190,16.4,0,0.0,0,0.0,42,7.4,2202,7.5
"06111","5","515","75","0","1999","A","","Ventura County, California","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,288,12835747,0,0,858,44633,"",0.50,0.41,0.36,0.00,0.00,0.88,0.88,"",-1,-7.1,17,6.3,2840257,28.4,0,0.0,0,0.0,147,20.7,7681,20.8
"08000","5","515","55","0","1999","A","","Colorado -- Statewide","Private","Broadcasting, except internet","State, NAICS 3-digit -- by ownership sector","All establishment sizes",214,7415,736469572,0,0,1910,99326,"",1.14,1.39,2.70,0.00,0.00,1.94,1.94,"",9,4.4,-651,-8.1,181661306,32.7,0,0.0,0,0.0,587,44.4,30543,44.4
"08005","5","515","75","0","1999","A","","Arapahoe County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",40,3545,558266050,0,0,3028,157480,"",1.79,5.12,12.45,0.00,0.00,2.43,2.43,"",9,29.0,-684,-16.2,151529879,37.3,0,0.0,0,0.0,1179,63.8,61310,63.8
"08013","5","515","75","0","1999","A","","Boulder County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,123,4941453,0,0,775,40284,"",0.60,0.29,0.20,0.00,0.00,0.67,0.67,"",1,12.5,58,89.2,2924123,145.0,0,0.0,0,0.0,176,29.4,9128,29.3
"08031","5","515","75","0","1999","A","","Denver County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",43,1821,117475089,0,0,1240,64499,"",1.38,1.58,1.71,0.00,0.00,1.09,1.09,"",3,7.5,5,0.3,25080405,27.1,0,0.0,0,0.0,262,26.8,13623,26.8
"08037","5","515","75","0","1999","A","","Eagle County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,89,3239349,0,0,702,36500,"",1.67,1.28,1.09,0.00,0.00,0.85,0.85,"",0,0.0,-8,-8.2,12642,0.4,0,0.0,0,0.0,64,10.0,3320,10.0
"08041","5","515","75","0","1999","A","","El Paso County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",19,689,21140106,0,0,590,30690,"",1.06,1.18,0.79,0.00,0.00,0.67,0.67,"",1,5.6,4,0.6,1579222,8.1,0,0.0,0,0.0,41,7.5,2120,7.4
"08067","5","515","75","0","1999","A","","La Plata County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,77,1594935,0,0,397,20624,"",2.36,1.48,0.86,0.00,0.00,0.58,0.58,"",1,20.0,-4,-4.9,76073,5.0,0,0.0,0,0.0,34,9.4,1756,9.3
"08077","5","515","75","0","1999","A","","Mesa County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,188,4371692,0,0,447,23254,"",1.68,1.52,0.94,0.00,0.00,0.61,0.62,"",0,0.0,12,6.8,543727,14.2,0,0.0,0,0.0,28,6.7,1473,6.8
"08123","5","515","75","0","1999","A","","Weld County, Colorado","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,73,1930857,0,0,507,26390,"",1.51,0.43,0.28,0.00,0.00,0.65,0.65,"",0,0.0,-6,-7.6,105316,5.8,0,0.0,0,0.0,62,13.9,3233,14.0
"09000","5","515","55","0","1999","A","","Connecticut -- Statewide","Private","Broadcasting, except internet","State, NAICS 3-digit -- by ownership sector","All establishment sizes",105,3759,220250966,0,0,1127,58592,"",0.74,0.90,0.83,0.00,0.00,0.92,0.92,"",6,6.1,121,3.3,18478221,9.2,0,0.0,0,0.0,61,5.7,3135,5.7
"09001","5","515","75","0","1999","A","","Fairfield County, Connecticut","Private","Broadcasting, except internet","County, NAICS 3-digit -- by ownership sector","All establishment sizes",23,636,36808874,0,0,1113,57876,"",0.54,0.59,0.41,0.00,0.00,0.69,0.69,"",-3,-11.5,-62,-8.9,209795,0.6,0,0.0,0,0.0,104,10.3,5429,10.4
