SAEMP25N Total Full-Time and Part-Time Employment by NAICS Industry 1/,,,,,,,
(number of jobs) ,,,,,,,
Bureau of Economic Analysis ,,,,,,,
State or DC,,,,,,,
GeoFips,GeoName,LineCode,Description,2002,2003,2004,2005
0,United States,530,        Nondurable goods manufacturing,5973600,5726800,5584900,5464400
0,United States,531,          Food manufacturing,1582600,1554100,1538000,1524900
0,United States,532,          Beverage and tobacco product manufacturing,213500,206600,201600,201400
0,United States,533,          Textile mills,295200,263600,240100,217700
0,United States,534,          Textile product mills,199800,191400,184400,175500
0,United States,535,          Apparel manufacturing,384700,334500,316100,287100
0,United States,536,          Leather and allied product manufacturing,55000,49500,47500,45000
0,United States,537,          Paper manufacturing,546000,518700,496800,483900
0,United States,538,          Printing and related support activities,762500,726800,712900,694500
0,United States,539,          Petroleum and coal products manufacturing,120100,117400,113600,113800
0,United States,541,          Chemical manufacturing,942800,923000,907300,900500
0,United States,542,          Plastics and rubber products manufacturing,871400,841200,826600,820100
0,United States,600,      Wholesale trade,6100800,6063500,6183500,6334500
0,United States,700,      Retail trade,18187100,18219100,18359500,18665800
0,United States,701,        Motor vehicle and parts dealers,2115100,2092400,2139000,2151700
0,United States,702,        Furniture and home furnishings stores,629200,634500,647800,655400
0,United States,703,        Electronics and appliance stores,578100,567000,578600,585200
0,United States,704,        Building material and garden equipment and supplies dealers,1267000,1261700,1315300,1349800
0,United States,705,        Food and beverage stores,3085800,3035500,2997700,3003900
0,United States,706,        Health and personal care stores,1108300,1119500,1133200,1135300
0,United States,707,        Gasoline stations,947400,930900,922800,912700
0,United States,708,        Clothing and clothing accessories stores,1478400,1495700,1553000,1599200
0,United States,709,"        Sporting goods, hobby, musical instrument, and book stores",837600,844000,830800,819800
0,United States,711,        General merchandise stores,2847000,2868300,2905400,2995500
0,United States,712,        Miscellaneous store retailers,1656600,1653800,1640000,1596800
0,United States,713,        Nonstore retailers,1636600,1715800,1695900,1860500
0,United States,800,      Transportation and warehousing,5355300,5308500,5415800,5602300
0,United States,801,        Air transportation,581000,549700,536100,522500
0,United States,802,        Rail transportation,194900,191000,191000,199000
0,United States,803,        Water transportation,60000,58900,61600,66400
0,United States,804,        Truck transportation,1942600,1899500,1953300,2048700
0,United States,805,        Transit and ground passenger transportation,564500,576500,590900,606000
0,United States,806,        Pipeline transportation,42100,40100,38200,38400
0,United States,807,        Scenic and sightseeing transportation,33200,31900,31200,32800
0,United States,808,        Support activities for transportation,572500,566800,582300,603600
0,United States,809,        Couriers and messengers,802100,820400,814400,833200
0,United States,811,        Warehousing and storage,562400,573700,616800,651700
0,United States,900,      Information,3715200,3589400,3553100,3562700
0,United States,901,        Publishing industries (except Internet),1050300,1037700,1032100,1045200
0,United States,902,        Motion picture and sound recording industries,441400,441800,456900,456900
0,United States,903,        Broadcasting (except Internet),366500,362500,365500,370700
0,United States,904,        Internet publishing and broadcasting 3/,37100,34100,34400,37900
0,United States,905,        Telecommunications,1282100,1193800,1155200,1140500
0,United States,906,"        Data processing, hosting, and related services",481600,458700,444800,445400
0,United States,907,        Other information services 3/,56200,60800,64200,66100
0,United States,1000,      Finance and insurance,7866300,7944500,8023000,8199300
0,United States,1001,        Monetary Authorities-central bank,23000,23000,22000,21000
0,United States,1002,        Credit intermediation and related activities,2838100,2980800,3007600,3084800
0,United States,1003,"        Securities, commodity contracts, and other financial investments and related activities",2001500,1920800,1981000,2033100
0,United States,1004,        Insurance carriers and related activities,2820700,2841500,2819700,2848400
0,United States,1005,"        Funds, trusts, and other financial vehicles",183000,178400,192700,212000
0,United States,1100,      Real estate and rental and leasing,5674000,6006500,6507300,7109100
0,United States,1101,        Real estate,4857700,5187800,5673600,6256800
0,United States,1102,        Rental and leasing services,785200,790100,805800,823100
0,United States,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),31100,28600,27900,29200
0,United States,1200,"      Professional, scientific, and technical services",10163200,10266300,10680900,10922100
0,United States,1300,      Management of companies and enterprises,1810000,1773500,1802400,1860200
0,United States,1400,      Administrative and support and waste management and remediation services,9614300,9751400,10174000,10403500
0,United States,1401,        Administrative and support services,9257600,9395400,9808300,10028600
0,United States,1402,        Waste management and remediation services,356700,356000,365700,374900
0,United States,1500,      Educational services,3176600,3286800,3391300,3525800
0,United States,1600,      Health care and social assistance,15731000,16196100,16510600,16836300
0,United States,1601,        Ambulatory health care services,5709700,5900200,6101700,6300900
0,United States,1602,        Hospitals,4177000,4267100,4307400,4371500
0,United States,1603,        Nursing and residential care facilities,2872500,2924500,2944100,2974800
0,United States,1604,        Social assistance,2971800,3104300,3157400,3189100
0,United States,1700,"      Arts, entertainment, and recreation",3265200,3288800,3386700,3457300
0,United States,1701,"        Performing arts, spectator sports, and related industries",1582700,1590000,1628600,1657800
0,United States,1702,"        Museums, historical sites, and similar institutions",122300,122700,125500,126800
0,United States,1703,"        Amusement, gambling, and recreation industries",1560200,1576100,1632600,1672700
0,United States,1800,      Accommodation and food services,10921200,11147700,11423800,11675100
0,United States,1801,        Accommodation,1916200,1914200,1933900,1967700
0,United States,1802,        Food services and drinking places,9005000,9233500,9489900,9707400
0,United States,1900,      Other services (except government and government enterprises),9431100,9522400,9697000,9783500
0,United States,1901,        Repair and maintenance,2182500,2175600,2169200,2254900
0,United States,1902,        Personal and laundry services,2746500,2788400,2930000,3013600
0,United States,1903,"        Religious, grantmaking, civic, professional, and similar organizations",3250100,3298400,3319800,3247000
0,United States,1904,        Private households,1252000,1260000,1278000,1268000
0,United States,2000,    Government and government enterprises,23575000,23675000,23717000,23822000
0,United States,2001,      Federal civilian,2816000,2821000,2795000,2788000
0,United States,2002,      Military,2097000,2110000,2082000,2026000
0,United States,2010,      State and local,18662000,18744000,18840000,19008000
0,United States,2011,        State government,5085000,5094000,5113000,5149000
0,United States,2012,        Local government,13577000,13650000,13727000,13859000
1000,Alabama,,Employment by place of work,,,,
1000,Alabama,10,Total employment (number of jobs),2364828,2371430,2425649,2486833
1000,Alabama,,By type,,,,
1000,Alabama,20,  Wage and salary employment,1971265,1965711,2000342,2036267
1000,Alabama,40,  Proprietors employment,393563,405719,425307,450566
1000,Alabama,50,    Farm proprietors employment,41915,40802,39137,38955
1000,Alabama,60,    Nonfarm proprietors employment 2/,351648,364917,386170,411611
1000,Alabama,,By industry,,,,
1000,Alabama,70,  Farm employment,51018,49413,48794,47292
1000,Alabama,80,  Nonfarm employment,2313810,2322017,2376855,2439541
1000,Alabama,90,    Private nonfarm employment,1923729,1928729,1977717,2039537
1000,Alabama,100,"      Forestry, fishing, and related activities",16955,15553,16099,15875
1000,Alabama,101,        Forestry and logging,8347,7929,8222,8187
1000,Alabama,102,"        Fishing, hunting and trapping",1894,1416,1577,1579
1000,Alabama,103,        Support activities for agriculture and forestry,6714,6208,6300,6109
1000,Alabama,200,"      Mining, quarrying, and oil and gas extraction",9269,9107,9109,9898
1000,Alabama,201,        Oil and gas extraction,1715,1986,1833,2021
1000,Alabama,202,        Mining (except oil and gas),6606,6239,6294,6753
1000,Alabama,203,        Support activities for mining,948,882,982,1124
1000,Alabama,300,      Utilities,14177,13841,13791,13150
1000,Alabama,400,      Construction,152592,155592,162580,171349
1000,Alabama,401,        Construction of buildings,37855,35462,36967,40082
1000,Alabama,402,        Heavy and civil engineering construction,19645,19024,19052,20225
1000,Alabama,403,        Specialty trade contractors,95092,101106,106561,111042
1000,Alabama,500,      Manufacturing,315019,299642,298438,306074
1000,Alabama,510,        Durable goods manufacturing,176290,168947,172527,182706
1000,Alabama,511,          Wood product manufacturing,23241,21576,21687,21915
1000,Alabama,512,          Nonmetallic mineral product manufacturing,8997,8695,8687,8862
1000,Alabama,513,          Primary metal manufacturing,19415,18698,18513,19168
1000,Alabama,514,          Fabricated metal product manufacturing,28475,27894,27781,28496
1000,Alabama,515,          Machinery manufacturing,13339,12647,13035,13447
1000,Alabama,516,          Computer and electronic product manufacturing,16036,15277,14850,14893
1000,Alabama,517,"          Electrical equipment, appliance, and component manufacturing",6523,6092,6123,6249
1000,Alabama,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",20261,21159,24026,30861
1000,Alabama,519,          Other transportation equipment manufacturing,16773,14570,14784,15017
1000,Alabama,521,          Furniture and related product manufacturing,14417,14103,14915,15485
1000,Alabama,522,          Miscellaneous manufacturing,8813,8236,8126,8313
1000,Alabama,530,        Nondurable goods manufacturing,138729,130695,125911,123368
1000,Alabama,531,          Food manufacturing,36891,35749,35732,35986
1000,Alabama,532,          Beverage and tobacco product manufacturing,2884,2983,3120,3087
1000,Alabama,533,          Textile mills,16252,14317,12442,11785
1000,Alabama,534,          Textile product mills,11909,11436,10960,10802
1000,Alabama,535,          Apparel manufacturing,18377,16420,15461,13712
1000,Alabama,536,          Leather and allied product manufacturing,219,198,195,221
1000,Alabama,537,          Paper manufacturing,15055,15082,14912,14371
1000,Alabama,538,          Printing and related support activities,8324,7095,6820,6242
1000,Alabama,539,          Petroleum and coal products manufacturing,2258,2276,2169,2151
1000,Alabama,541,          Chemical manufacturing,11284,10732,10207,9985
1000,Alabama,542,          Plastics and rubber products manufacturing,15276,14407,13893,15026
1000,Alabama,600,      Wholesale trade,84304,82907,84709,86461
1000,Alabama,700,      Retail trade,278061,279369,282314,287197
1000,Alabama,701,        Motor vehicle and parts dealers,35502,35213,36352,37038
1000,Alabama,702,        Furniture and home furnishings stores,9207,9267,9494,9685
1000,Alabama,703,        Electronics and appliance stores,6573,6608,6887,6510
1000,Alabama,704,        Building material and garden equipment and supplies dealers,18915,18706,20204,21643
1000,Alabama,705,        Food and beverage stores,40361,39640,37485,37146
1000,Alabama,706,        Health and personal care stores,16944,17428,17683,17847
1000,Alabama,707,        Gasoline stations,21309,21235,21097,20768
1000,Alabama,708,        Clothing and clothing accessories stores,21887,20738,21481,22281
1000,Alabama,709,"        Sporting goods, hobby, musical instrument, and book stores",10097,10614,10590,10555
1000,Alabama,711,        General merchandise stores,53754,55960,58109,59509
1000,Alabama,712,        Miscellaneous store retailers,24254,24488,24183,23749
1000,Alabama,713,        Nonstore retailers,19258,19472,18749,20466
1000,Alabama,800,      Transportation and warehousing,69002,67526,69231,72933
1000,Alabama,801,        Air transportation,1260,1247,1231,1317
1000,Alabama,802,        Rail transportation,(D),(D),(D),(D)
1000,Alabama,803,        Water transportation,455,575,599,548
1000,Alabama,804,        Truck transportation,40336,38867,(D),41404
1000,Alabama,805,        Transit and ground passenger transportation,2451,2514,2684,2766
1000,Alabama,806,        Pipeline transportation,507,528,541,592
1000,Alabama,807,        Scenic and sightseeing transportation,109,107,(D),(D)
1000,Alabama,808,        Support activities for transportation,6765,6283,6441,6707
1000,Alabama,809,        Couriers and messengers,(D),(D),7733,8160
1000,Alabama,811,        Warehousing and storage,6262,6446,6805,7827
1000,Alabama,900,      Information,37880,35926,35707,36037
1000,Alabama,901,        Publishing industries (except Internet),7731,7983,8223,8364
1000,Alabama,902,        Motion picture and sound recording industries,1814,1863,2111,2149
1000,Alabama,903,        Broadcasting (except Internet),6415,5242,5284,5407
1000,Alabama,904,        Internet publishing and broadcasting 3/,116,111,140,160
1000,Alabama,905,        Telecommunications,18196,17873,17265,17123
1000,Alabama,906,"        Data processing, hosting, and related services",3412,2629,2454,2579
1000,Alabama,907,        Other information services 3/,196,225,230,255
1000,Alabama,1000,      Finance and insurance,89654,91622,92406,93962
1000,Alabama,1001,        Monetary Authorities-central bank,(D),(D),(D),(D)
1000,Alabama,1002,        Credit intermediation and related activities,42757,45123,45488,45271
1000,Alabama,1003,"        Securities, commodity contracts, and other financial investments and related activities",13553,12937,13480,13536
1000,Alabama,1004,        Insurance carriers and related activities,31522,31689,31553,33243
1000,Alabama,1005,"        Funds, trusts, and other financial vehicles",(D),(D),(D),(D)
1000,Alabama,1100,      Real estate and rental and leasing,65585,68642,74322,80981
1000,Alabama,1101,        Real estate,53929,56929,62431,(D)
1000,Alabama,1102,        Rental and leasing services,11380,11507,11665,(D)
1000,Alabama,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),276,206,226,240
1000,Alabama,1200,"      Professional, scientific, and technical services",117277,121360,127374,129305
1000,Alabama,1300,      Management of companies and enterprises,10338,11506,12589,13056
1000,Alabama,1400,      Administrative and support and waste management and remediation services,126589,127651,137058,145420
1000,Alabama,1401,        Administrative and support services,123068,123738,133100,141163
1000,Alabama,1402,        Waste management and remediation services,3521,3913,3958,4257
1000,Alabama,1500,      Educational services,25947,27628,29005,30464
1000,Alabama,1600,      Health care and social assistance,187166,192549,196094,202468
1000,Alabama,1601,        Ambulatory health care services,73790,76652,80216,85195
1000,Alabama,1602,        Hospitals,45586,46069,45667,46465
1000,Alabama,1603,        Nursing and residential care facilities,37701,38731,39966,40826
1000,Alabama,1604,        Social assistance,30089,31097,30245,29982
1000,Alabama,1700,"      Arts, entertainment, and recreation",27167,27025,28539,30087
1000,Alabama,1701,"        Performing arts, spectator sports, and related industries",11910,11536,12392,13142
1000,Alabama,1702,"        Museums, historical sites, and similar institutions",1069,1078,1094,1115
1000,Alabama,1703,"        Amusement, gambling, and recreation industries",14188,14411,15053,15830
1000,Alabama,1800,      Accommodation and food services,145411,149402,153518,157773
1000,Alabama,1801,        Accommodation,15320,15219,15486,16190
1000,Alabama,1802,        Food services and drinking places,130091,134183,138032,141583
1000,Alabama,1900,      Other services (except government and government enterprises),151336,151881,154834,157047
1000,Alabama,1901,        Repair and maintenance,35541,34644,34754,36642
1000,Alabama,1902,        Personal and laundry services,39841,40914,42976,44547
1000,Alabama,1903,"        Religious, grantmaking, civic, professional, and similar organizations",58367,58924,59785,59025
1000,Alabama,1904,        Private households,17587,17399,17319,16833
1000,Alabama,2000,    Government and government enterprises,390081,393288,399138,400004
1000,Alabama,2001,      Federal civilian,51160,50427,51035,51529
1000,Alabama,2002,      Military,37256,36586,39604,36853
1000,Alabama,2010,      State and local,301665,306275,308499,311622
1000,Alabama,2011,        State government,97961,100547,101053,101710
1000,Alabama,2012,        Local government,203704,205728,207446,209912
2000,Alaska,,Employment by place of work,,,,
2000,Alaska,10,Total employment (number of jobs),402187,405621,413864,421419
2000,Alaska,,By type,,,,
2000,Alaska,20,  Wage and salary employment,319545,323689,329719,335454
2000,Alaska,40,  Proprietors employment,82642,81932,84145,85965
2000,Alaska,50,    Farm proprietors employment,530,516,518,540
2000,Alaska,60,    Nonfarm proprietors employment 2/,82112,81416,83627,85425
2000,Alaska,,By industry,,,,
2000,Alaska,70,  Farm employment,744,732,729,746
2000,Alaska,80,  Nonfarm employment,401443,404889,413135,420673
2000,Alaska,90,    Private nonfarm employment,300949,304210,312503,319332
2000,Alaska,100,"      Forestry, fishing, and related activities",13382,10825,12197,12497
2000,Alaska,101,        Forestry and logging,858,800,(D),790
2000,Alaska,102,"        Fishing, hunting and trapping",(D),9605,11057,11259
2000,Alaska,103,        Support activities for agriculture and forestry,(D),420,(D),448
2000,Alaska,200,"      Mining, quarrying, and oil and gas extraction",11674,11209,10994,11573
2000,Alaska,201,        Oil and gas extraction,3081,2903,2829,2934
2000,Alaska,202,        Mining (except oil and gas),2464,2641,2301,2284
2000,Alaska,203,        Support activities for mining,6129,5665,5864,6355
2000,Alaska,300,      Utilities,1840,1885,1900,1936
2000,Alaska,400,      Construction,23382,24881,25975,27240
2000,Alaska,401,        Construction of buildings,6801,7328,7533,8006
2000,Alaska,402,        Heavy and civil engineering construction,3427,3646,3874,4093
2000,Alaska,403,        Specialty trade contractors,13154,13907,14568,15141
2000,Alaska,500,      Manufacturing,13071,13289,14020,14419
2000,Alaska,510,        Durable goods manufacturing,(D),2888,2974,3237
2000,Alaska,511,          Wood product manufacturing,595,575,673,668
2000,Alaska,512,          Nonmetallic mineral product manufacturing,469,495,479,489
2000,Alaska,513,          Primary metal manufacturing,(D),(D),(D),(D)
2000,Alaska,514,          Fabricated metal product manufacturing,521,522,561,618
2000,Alaska,515,          Machinery manufacturing,90,83,67,96
2000,Alaska,516,          Computer and electronic product manufacturing,(D),(D),(D),98
2000,Alaska,517,"          Electrical equipment, appliance, and component manufacturing",23,24,33,40
2000,Alaska,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
2000,Alaska,519,          Other transportation equipment manufacturing,309,(D),248,312
2000,Alaska,521,          Furniture and related product manufacturing,204,204,233,255
2000,Alaska,522,          Miscellaneous manufacturing,619,621,550,599
2000,Alaska,530,        Nondurable goods manufacturing,(D),10401,11046,11182
2000,Alaska,531,          Food manufacturing,8150,8585,9243,9390
2000,Alaska,532,          Beverage and tobacco product manufacturing,104,121,148,155
2000,Alaska,533,          Textile mills,(D),(D),(D),(D)
2000,Alaska,534,          Textile product mills,83,(D),91,108
2000,Alaska,535,          Apparel manufacturing,(D),116,126,137
2000,Alaska,536,          Leather and allied product manufacturing,(D),(D),(D),(D)
2000,Alaska,537,          Paper manufacturing,(D),(D),(D),2
2000,Alaska,538,          Printing and related support activities,611,564,536,501
2000,Alaska,539,          Petroleum and coal products manufacturing,408,381,379,401
2000,Alaska,541,          Chemical manufacturing,(D),(D),(D),286
2000,Alaska,542,          Plastics and rubber products manufacturing,(D),(D),(D),(D)
2000,Alaska,600,      Wholesale trade,7076,6999,7315,7355
2000,Alaska,700,      Retail trade,43098,43483,44289,45290
2000,Alaska,701,        Motor vehicle and parts dealers,4995,5075,5160,5126
2000,Alaska,702,        Furniture and home furnishings stores,897,916,920,985
2000,Alaska,703,        Electronics and appliance stores,811,873,902,897
2000,Alaska,704,        Building material and garden equipment and supplies dealers,3409,3440,3607,3891
2000,Alaska,705,        Food and beverage stores,6321,6470,6553,6839
2000,Alaska,706,        Health and personal care stores,1127,1212,1209,1220
2000,Alaska,707,        Gasoline stations,1865,1892,1883,1930
2000,Alaska,708,        Clothing and clothing accessories stores,2143,2246,2357,2514
2000,Alaska,709,"        Sporting goods, hobby, musical instrument, and book stores",2448,2611,2687,2697
2000,Alaska,711,        General merchandise stores,9646,9076,9446,9388
2000,Alaska,712,        Miscellaneous store retailers,4897,4923,5029,4931
2000,Alaska,713,        Nonstore retailers,4539,4749,4536,4872
2000,Alaska,800,      Transportation and warehousing,22363,22122,22310,22364
2000,Alaska,801,        Air transportation,6824,6874,6742,6484
2000,Alaska,802,        Rail transportation,3,1,1,0
2000,Alaska,803,        Water transportation,869,911,984,(D)
2000,Alaska,804,        Truck transportation,3667,3659,3846,3928
2000,Alaska,805,        Transit and ground passenger transportation,2148,2120,2104,2092
2000,Alaska,806,        Pipeline transportation,(D),(D),(D),(D)
2000,Alaska,807,        Scenic and sightseeing transportation,1710,1614,1748,1918
2000,Alaska,808,        Support activities for transportation,3363,3124,3044,3077
2000,Alaska,809,        Couriers and messengers,(D),(D),(D),2394
2000,Alaska,811,        Warehousing and storage,405,534,554,578
2000,Alaska,900,      Information,7820,7858,7791,7900
2000,Alaska,901,        Publishing industries (except Internet),1527,1582,1533,1554
2000,Alaska,902,        Motion picture and sound recording industries,545,547,543,512
2000,Alaska,903,        Broadcasting (except Internet),1054,939,939,970
2000,Alaska,904,        Internet publishing and broadcasting 3/,(D),23,(D),20
2000,Alaska,905,        Telecommunications,4260,4333,4357,4434
2000,Alaska,906,"        Data processing, hosting, and related services",345,357,317,316
2000,Alaska,907,        Other information services 3/,(D),77,(D),94
2000,Alaska,1000,      Finance and insurance,9542,9951,9957,10286
2000,Alaska,1001,        Monetary Authorities-central bank,0,0,0,0
2000,Alaska,1002,        Credit intermediation and related activities,4261,4561,4718,4910
2000,Alaska,1003,"        Securities, commodity contracts, and other financial investments and related activities",2126,2055,1970,(D)
2000,Alaska,1004,        Insurance carriers and related activities,2661,2811,2774,2833
2000,Alaska,1005,"        Funds, trusts, and other financial vehicles",494,524,495,(D)
2000,Alaska,1100,      Real estate and rental and leasing,11645,12441,12891,14006
2000,Alaska,1101,        Real estate,(D),9438,9921,10809
2000,Alaska,1102,        Rental and leasing services,(D),2942,(D),(D)
2000,Alaska,1103,        Lessors of nonfinancial intangible assets (except copyrighted works),83,61,(D),(D)
2000,Alaska,1200,"      Professional, scientific, and technical services",19640,20234,20882,20832
2000,Alaska,1300,      Management of companies and enterprises,3304,2377,2410,2390
2000,Alaska,1400,      Administrative and support and waste management and remediation services,15530,15771,15998,15909
2000,Alaska,1401,        Administrative and support services,14206,14540,14793,14622
2000,Alaska,1402,        Waste management and remediation services,1324,1231,1205,1287
2000,Alaska,1500,      Educational services,4592,4756,4743,4892
2000,Alaska,1600,      Health care and social assistance,35754,38072,40196,40885
2000,Alaska,1601,        Ambulatory health care services,14058,15073,16404,16911
2000,Alaska,1602,        Hospitals,8504,8679,8789,9101
2000,Alaska,1603,        Nursing and residential care facilities,2450,2687,2872,3022
2000,Alaska,1604,        Social assistance,10742,11633,12131,11851
2000,Alaska,1700,"      Arts, entertainment, and recreation",8893,8696,8870,9223
2000,Alaska,1701,"        Performing arts, spectator sports, and related industries",3796,3702,3619,3681
2000,Alaska,1702,"        Museums, historical sites, and similar institutions",319,356,401,444
2000,Alaska,1703,"        Amusement, gambling, and recreation industries",4778,4638,4850,5098
2000,Alaska,1800,      Accommodation and food services,29288,30085,30574,31028
2000,Alaska,1801,        Accommodation,9726,9976,10222,10230
2000,Alaska,1802,        Food services and drinking places,19562,20109,20352,20798
2000,Alaska,1900,      Other services (except government and government enterprises),19055,19276,19191,19307
2000,Alaska,1901,        Repair and maintenance,5446,5497,5230,5377
2000,Alaska,1902,        Personal and laundry services,4756,4615,4743,4783
2000,Alaska,1903,"        Religious, grantmaking, civic, professional, and similar organizations",7436,7706,7703,7606
2000,Alaska,1904,        Private households,1417,1458,1515,1541
2000,Alaska,2000,    Government and government enterprises,100494,100679,100632,101341
2000,Alaska,2001,      Federal civilian,16786,17131,17203,17005
2000,Alaska,2002,      Military,22857,22736,23831,24104
2000,Alaska,2010,      State and local,60851,60812,59598,60232
2000,Alaska,2011,        State government,23914,23626,23257,23554
2000,Alaska,2012,        Local government,36937,37186,36341,36678
4000,Arizona,,Employment by place of work,,,,
4000,Arizona,10,Total employment (number of jobs),2847095,2917121,3041476,3219820
4000,Arizona,,By type,,,,
4000,Arizona,20,  Wage and salary employment,2356072,2393694,2479989,2610087
4000,Arizona,40,  Proprietors employment,491023,523427,561487,609733
4000,Arizona,50,    Farm proprietors employment,7356,9727,9541,9557
4000,Arizona,60,    Nonfarm proprietors employment 2/,483667,513700,551946,600176
4000,Arizona,,By industry,,,,
4000,Arizona,70,  Farm employment,19274,22528,22562,23390
4000,Arizona,80,  Nonfarm employment,2827821,2894593,3018914,3196430
4000,Arizona,90,    Private nonfarm employment,2416280,2474153,2593386,2764225
4000,Arizona,100,"      Forestry, fishing, and related activities",18949,17659,18017,17227
4000,Arizona,101,        Forestry and logging,(D),(D),363,(D)
4000,Arizona,102,"        Fishing, hunting and trapping",(D),(D),616,(D)
4000,Arizona,103,        Support activities for agriculture and forestry,17947,16778,17038,16158
4000,Arizona,200,"      Mining, quarrying, and oil and gas extraction",11662,11717,11603,12508
4000,Arizona,201,        Oil and gas extraction,2080,(D),(D),3038
4000,Arizona,202,        Mining (except oil and gas),9076,8572,8807,8913
4000,Arizona,203,        Support activities for mining,506,(D),(D),557
4000,Arizona,300,      Utilities,11317,11684,11726,12130
4000,Arizona,400,      Construction,213386,220988,239849,273970
4000,Arizona,401,        Construction of buildings,40813,41267,44693,51736
4000,Arizona,402,        Heavy and civil engineering construction,31748,28134,27624,31061
4000,Arizona,403,        Specialty trade contractors,140825,151587,167532,191173
4000,Arizona,500,      Manufacturing,193778,185806,186909,190478
4000,Arizona,510,        Durable goods manufacturing,154890,147328,148659,152285
4000,Arizona,511,          Wood product manufacturing,7929,8265,9456,10680
4000,Arizona,512,          Nonmetallic mineral product manufacturing,8370,8297,8888,10035
4000,Arizona,513,          Primary metal manufacturing,4857,4395,4259,4412
4000,Arizona,514,          Fabricated metal product manufacturing,18472,17807,18461,19442
4000,Arizona,515,          Machinery manufacturing,8741,8467,8620,8239
4000,Arizona,516,          Computer and electronic product manufacturing,49797,45359,44621,43637
4000,Arizona,517,"          Electrical equipment, appliance, and component manufacturing",2709,2469,2424,2508
4000,Arizona,518,"          Motor vehicles, bodies and trailers, and parts manufacturing",(D),(D),(D),(D)
4000,Arizona,519,          Other transportation equipment manufacturing,(D),(D),(D),(D)
4000,Arizona,521,          Furniture and related product manufacturing,8855,9049,9719,9951
4000,Arizona,522,          Miscellaneous manufacturing,10521,10742,10494,11217
4000,Arizona,530,        Nondurable goods manufacturing,38888,38478,38250,38193
4000,Arizona,531,          Food manufacturing,9492,9779,10028,10127
4000,Arizona,532,          Beverage and tobacco product manufacturing,3591,3576,3538,3540
4000,Arizona,533,          Textile mills,795,763,853,284
4000,Arizona,534,          Textile product mills,1159,1268,1377,1532
4000,Arizona,535,          Apparel manufacturing,1099,955,897,758
4000,Arizona,536,          Leather and allied product manufacturing,645,590,437,390
4000,Arizona,537,          Paper manufacturing,2796,2822,3104,3216
4000,Arizona,538,          Printing and related support activities,8509,7736,7827,7802
4000,Arizona,539,          Petroleum and coal products manufacturing,186,180,247,215
4000,Arizona,541,          Chemical manufacturing,3901,3995,4197,4839
